"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
PHG,Koninklijke Philips N.V. NY Reg,Healthcare,Netherlands,15889038.56486,22854717466.66667,1427359293.33333,5469257666.66667,286090346.66667,856724820.0,14161987566.66667,22854717466.66667,1427359293.33333,5469257666.66667,286090346.66667,856724820.0,14161987566.66667,2.732,2.732,36.06274,31.64607,34.95857,2.60115,34.95857,21.643,0.0604,0.3522,5.625,0.11109,2.5,0.25163,0.08765,1.78,1.562,55.81,0.02799,4.29541,905289024,1147000064,1.267,77343,53745201152,51161952256,14830.04362,0.026,-0.67375,-0.01488,-0.01215,-0.01488,-0.01215,0.01578,1.12889,0.01247,1.11237,1,1,2959465080.0,739866270.0,18.16044,72.64178,45.40111,1.24229,1.39032,1.3163,1.1473,EUR,1.1894,1.03311,0.9356,0.96,0.97199,55.81,43.98,61.23,55.83438,-0.38259,26.89859,-8.85187,1.37159,6.65815,1.81187,1.72358,0.13616,0.15565,1.12817,1.08692,1.3945,1.41155,1.77773,0.15591,1.11754,1.41302,1.59538,None
WSO,"Watsco, Inc.",Industrials,United States,15987299.94368,4863742200.0,255634466.66667,1209102333.33333,61622133.33333,158628300.0,3036422266.66667,4863742200.0,255634466.66667,1209102333.33333,61622133.33333,158628300.0,3036422266.66667,2.115,2.115,37.58279,31.95787,36.17656,2.14814,36.17656,24.214,0.05676,0.8123,15.46875,0.12496,2.5,0.51799,0.9732,9.02,7.67,287.38,0.02669,6.82854,32904600,271028992,8.23681,5800,10964300800,11133581312,46729.13655,0.806,0.0267,0.03895,0.0267,0.03895,0.0267,0.61424,4.12118,0.0267,1.1835,2.23,2.23,417716666.66667,52459066.66667,26.24818,209.00678,117.62748,0.48987,0.56336,0.52662,0.72568,USD,1.0,1.95,1.775,1.775,1.775,287.38,167.79,307.81,255.50139,12.47688,71.27362,-6.63721,1.70818,24.84327,3.48098,3.16037,2.71325,23.95633,0.1732,0.10057,3.27023,2.77587,3.33068,13.34479,0.14688,3.03305,3.18186,None
PPR,Power Price SA,Financial Services,United States,16083279.96628,64994374.0,21966904.53333,10077940.13333,4992856.4,13479880.46667,37536157.06667,64994374.0,21966904.53333,10077940.13333,4992856.4,13479880.46667,37536157.06667,18.641,18.641,42.18801,0,42.18801,12.6455,84.37601,62.1903,-0.99938,0.85148,2.5,0.69859,1.0,0.55339,0.62184,0,-0.312,4.67,-0.06681,0.9615,121775000,-44943888,-0.36907,10000000,838317824,568689280,-4.49439,7.727,0.00474,-0.32483,0.00474,-0.32483,0.00474,5.71404,29.62022,0.00474,1.07372,1,1,48222054.06667,61866822.2,17.38453,13.55036,15.46745,0.46041,0.35967,0.41004,0.64034,USD,1.0,0.007,0.011,0.0108,0.0121,4.67,4,4.71,4.55964,2.42048,16.75,-0.84926,1.88732,45.19378,3.17415,3.87589,0.13444,0.05635,1.0,0.63853,0.04931,0.38346,3.53502,0.1054,0.82927,0.22638,1.8807,None
SYNA,Synaptics Incorporated,Technology,United States,16197226.7661,1435920000.0,43960000.0,337180000.0,38040000.0,41000000.0,886550000.0,1435920000.0,43960000.0,337180000.0,38040000.0,41000000.0,886550000.0,3.908,3.908,34.73497,16.24674,30.11292,3.70603,10.03764,24.841,0.10978,0.0351,1.0,0.11594,1.0,0.11263,1.03098,8.43,3.943,129.26,0.0305,5.38704,34952400,141800000,4.05695,1387,5047654400,4787080704,102235.03965,1.505,-0.67965,0.62527,0.5581,0.62527,0.5581,1.28507,7.47533,1.15192,1.00353,1.62,1.62,188940000.0,50166666.66667,26.71565,100.6177,63.66667,1.06311,1.05495,1.05903,1.02909,USD,1.0,0,0,0,0,129.26,55.59,146.93,115.94248,11.48632,132.52384,-12.02613,1.61309,17.61805,1.95229,1.9494,0.06692,0.26767,1.96536,1.40686,3.63984,3.05123,1.96085,0.17729,1.69611,3.35553,2.65819,None
MED,MEDIFAST INC,Consumer Cyclical,United States,16263259.25222,775799533.33333,84922333.33333,254909000.0,28274066.66667,56598200.0,515354266.66667,775799533.33333,84922333.33333,254909000.0,28274066.66667,56598200.0,515354266.66667,2.647,2.647,36.01037,25.57856,33.40242,3.93236,33.40242,17.37,0.11003,1.68255,15.46875,0.276,2.5,1.06603,0.88114,12.22,8.68,316.7,0.02741,23.30004,11761000,102859000,8.74577,713,2474686464,3676135936,144262.27209,0.408,0.16219,0.17414,0.16219,0.17414,0.16219,0.34954,2.79768,0.16219,1.86094,0.85,0.85,110898733.33333,30990600.0,22.31483,79.85281,51.08382,0.7282,0.81986,0.77403,0.87979,USD,1.0,1.42,1.13,1.13,1.13,316.7,99.59,336.99,238.45642,32.81253,218.00382,-6.02095,1.82906,37.44335,2.45192,2.23057,0.31494,0.07874,10.19231,2.54808,2.18647,2.01068,2.35124,0.20684,6.38019,2.10858,2.22991,None
BTZ,BlackRock Credit Allocation Inc,Financial Services,United States,16358843.69764,103679501.14286,137989951.42857,24327421.8,65461227.8,101725589.61429,64003461.47143,104527679.46667,159459563.06667,24327421.8,65461227.8,112460395.43333,64427550.63333,20.706,20.706,8.76437,0,8.76437,14.48798,17.52874,20.02824,1.6532,3.06251,2.25,2.71121,1.0,2.77081,0.35807,0,1.74,15.14,0.11493,0.97097,93479000,162667264,1.74015,10000000,2037384704,1425554688,16.26673,0.30264,-0.6792,0.30264,0.26817,0.09377,0.08073,0.30264,2.56321,0.26817,1.00798,1,1,154486581.8,17465862.2,13.1881,116.64953,64.91882,0.41898,0.43552,0.42725,0.65364,USD,1.0,0.084,0.084,0.084,0.084,13.54414,13.18,15.25,14.77507,2.46988,14.87102,-0.72131,1.89372,46.12053,3.40251,3.29619,0.59505,0.38939,0.0,0.0,0.04573,0.05114,3.35935,0.50222,0.01,0.05843,1.70889,None
AMGN,Amgen Inc.,Healthcare,United States,16386447.7875,24478866666.66667,7216466666.66667,6186400000.0,1698200000.0,4457333333.33333,15332633333.33333,24478866666.66667,7216466666.66667,6186400000.0,1698200000.0,4457333333.33333,15332633333.33333,6.248,6.248,19.61816,13.30618,18.04016,5.40785,18.04016,12.593,0.28155,0.737,2.5,0.68751,2.5,0.66779,0.78059,17.8,12.073,235.74,0.05121,14.59784,574553984,7085000192,12.3313,24300,157231120384,136083111936,291563.79391,-0.098,0.02457,0.05677,0.02457,0.05677,0.02457,-0.05931,0.99069,0.02457,1.17285,2.45,2.45,10289666666.66667,2334800000.0,15.28049,67.34244,41.31146,5.13372,5.55047,5.3421,2.3113,USD,1.0,1.76,1.76,1.6,1.6,0.04425,210.28,276.69,238.97397,-1.35327,12.10767,-14.79996,0.76675,0.76775,1.20695,1.18073,0.18042,0.05345,0.29356,0.30155,2.08838,1.81518,1.20384,0.12694,0.30756,1.96178,1.58281,None
LE,"Lands' End, Inc.",Consumer Cyclical,United States,16522849.86708,1435349933.33333,14348200.0,439206800.0,11748600.0,13048400.0,937278366.66667,1435349933.33333,14348200.0,439206800.0,11748600.0,13048400.0,937278366.66667,0.759,0.759,106.36362,43.33333,90.60605,0.80268,90.60605,12.787,0.00759,0.02499,2.5,0.24765,12.03125,0.15974,0.42484,0.81,0.33,33.96,0.00972,3.09633,32643500,10836000,0.33195,2968,1083415680,1145786752,3650.9434,-0.219,-0.67524,-0.14874,-0.13411,-0.14874,-0.13411,-0.20143,0.84857,-0.18153,1.04759,3.58,3.58,64470466.66667,60103333.33333,16.80484,18.02588,17.41536,2.0637,2.10822,2.08596,1.44429,USD,1.0,0,0,0,0,33.96,7.5,39.79,25.9127,-2.8604,352.8,-35.03141,1.6389,19.37808,1.49281,1.48405,0.20371,0.08622,0.09785,0.08571,1.8357,1.64905,1.49843,0.15496,0.10178,1.75237,1.6254,None
PUBM,"PubMatic, Inc.",Technology,United States,16547902.67499,131714000.0,17737571.42857,45184933.33333,8534000.0,13135785.71429,88449466.66667,131714000.0,17737571.42857,45184933.33333,8534000.0,13135785.71429,88449466.66667,8.218,8.218,102.78675,0,102.78675,8.23243,34.26225,28.094,0.18674,4.36007,34.80469,0.43378,2.5,2.65208,0.74164,0,0,28.42,0.0,1000.0,8967000,10440000,1.16427,548,1347788032,1350184704,19051.09489,4.44,0.11138,0.46713,0.11138,0.46713,0.11138,3.44678,18.28391,0.11138,1.60691,1,1,26166428.57143,11961266.66667,51.50829,112.67937,82.09383,6.96962,1.18445,4.07703,2.01917,USD,1.0,0,0,0,0,-0.07131,22.42,76.958,42.49976,-33.12903,26.76182,-63.07077,0.22003,0.22103,1.75552,2.07718,0.0,0.0,1.1156,1.0075,1.67176,1.85719,1.92635,0.01,1.07155,1.77447,1.85041,None
BGCP,"BGC Partners, Inc.",Financial Services,United States,16606468.04266,1965431266.66667,69158600.0,506593933.33333,24003000.0,46580800.0,1236012600.0,1965431266.66667,69158600.0,506593933.33333,24003000.0,46580800.0,1236012600.0,1.325,1.325,29.70874,8.5,24.40655,1.20744,48.8131,55.31236,0.04029,0.08913,2.5,0.04396,1.0,0.07925,0.61622,0.72,0.206,6.12,0.03366,2.93525,337688992,78325000,0.23194,4900,2576494080,2347466752,15984.69388,2.01,-0.67394,-0.08404,-0.07458,-0.08404,-0.07458,1.48649,8.48245,1.3389,1.10286,0.59,0.59,203187533.33333,133221285.71429,12.68037,19.33996,16.01017,4.36628,5.30371,4.83499,2.19886,USD,1.0,0.01,0.01,0.01,0.01,6.12,2.22,6.155,4.62622,32.28937,175.67568,-4.87292,1.98221,60.65955,1.26964,1.21563,0.2838,0.20147,1.91228,6.16602,1.33383,1.33119,1.25263,0.25264,4.04915,1.34251,1.29757,None
CEV,10525,Financial Services,United States,16629832.72006,5858965.66667,6878872.86667,1404032.4,2233409.0,4556140.93333,3631499.03333,5858965.66667,6878872.86667,1404032.4,2233409.0,4556140.93333,3631499.03333,26.889,26.889,14.9506,0,14.9506,17.06418,29.90121,33.60333,1.14147,0.0,0.0,0.0,0.0,0.66227,0.31518,0,0.911,13.62,0.06689,0.92716,7133580,6499255,0.91108,10000000,153101520,97159360,0.64993,0.46,-0.67692,-0.03289,-0.01919,-0.03289,-0.01919,0.33678,2.73388,0.30118,1.03081,1,1,5755697.53333,2843591.4,26.59999,53.8409,40.22045,0.58764,0.58526,0.58645,0.7658,USD,1.0,0.047,0.047,0.047,0.047,13.62,12.56,14.05,13.45022,1.26227,8.43949,-3.0605,1.42282,8.29655,2.70803,2.70907,0.0,0.0,0.0,0.0,4.57378,4.04665,2.71855,0.01,0.01,4.32022,3.51938,None
HOPE,"Hope Bancorp, Inc.",Financial Services,United States,16630410.66445,469346733.33333,139660200.0,118213466.66667,36700333.33333,88180266.66667,293780100.0,469346733.33333,139660200.0,118213466.66667,36700333.33333,88180266.66667,293780100.0,5.046,5.046,14.59174,9.8,13.3938,4.17316,26.78761,25.71915,0.28757,0.73545,2.5,1.34405,4.375,1.02924,0.86289,1.55,1.041,15.24,0.06831,0.91694,123480000,129249000,1.04672,1444,2267921664,1875661184,89507.61773,0.683,-0.05703,-0.11331,-0.05703,-0.11331,-0.05703,0.48392,3.46962,-0.05703,0.99297,1.3,1.3,180418066.66667,47495800.0,12.57037,47.74994,30.16016,7.05791,7.3624,7.21016,2.68517,USD,1.0,0.14,0.14,0.14,0.14,15.24,7.03,16.61,13.28372,14.72687,116.78521,-8.24804,1.71399,25.35396,1.142,1.13584,33.05034,78.3541,229.75806,258.06378,0.04733,0.04342,1.14892,55.71222,243.92092,0.05537,0.60215,None
SYBT,"Stock Yards Bancorp, Inc.",Financial Services,United States,16667761.05777,165224800.0,58953133.33333,48777533.33333,19670533.33333,39311833.33333,107001166.66667,165224800.0,58953133.33333,48777533.33333,19670533.33333,39311833.33333,107001166.66667,5.086,5.086,17.57414,18,17.68061,6.60521,35.36121,23.53488,0.37574,0.8892,2.5,12.03119,30.07812,7.1927,0.55819,2.93,3.001,53.69,0.05589,2.71073,22781100,68347000,3.00016,638,925199104,1201475200,107126.95925,0.716,0.01593,0.01855,0.01593,0.01855,0.01593,0.54164,3.75819,0.01593,1.12965,1.66,1.66,69079866.66667,27365857.14286,13.39318,33.80852,23.60085,8.87058,9.60289,9.23674,3.0392,USD,1.0,0.27,0.27,0.27,0.27,53.69,32.71,56,47.62328,12.73897,64.13941,-4.125,1.80163,34.19763,1.11334,1.1042,0.0,0.0,65.11236,57.93833,0.08515,0.08251,1.11877,0.01,61.53534,0.09383,0.6063,None
WAB,Westinghouse Air Brake Technolo,Industrials,United States,16743123.86438,7057166666.66667,364940000.0,1880266666.66667,106253333.33333,235596666.66667,4468716666.66667,7057166666.66667,364940000.0,1880266666.66667,106253333.33333,235596666.66667,4468716666.66667,2.615,2.615,37.956,17.25417,32.78055,2.09925,32.78055,15.518,0.05568,0.36706,6.875,0.14206,2.5,0.26829,0.91878,4.8,2.182,82.67,0.02639,1.54224,188998000,414000000,2.1905,27000,19496400896,15652813824,15333.33333,0.007,0.07224,0.0906,0.07224,0.0906,0.07224,0.0279,1.1895,0.07224,1.41122,2.5,2.5,743320000.0,293966666.66667,26.22881,66.32181,46.27531,1.03516,0.82839,0.93178,0.96529,USD,1.0,0.12,0.12,0.12,0.12,82.67,55.59,86.81,77.87949,6.15119,48.7138,-4.76904,1.73479,27.25678,2.06643,2.21135,0.59492,0.18837,0.42739,0.58214,1.44077,1.19523,2.14889,0.40164,0.51476,1.328,1.73844,None
AYI,"Acuity Brands, Inc.",Industrials,United States,16808468.41832,3477766666.66667,288593333.33333,795960000.0,63293333.33333,175943333.33333,2136863333.33333,3477766666.66667,288593333.33333,795960000.0,63293333.33333,175943333.33333,2136863333.33333,2.065,2.065,28.17299,19.64479,26.04094,2.08087,26.04094,13.982,0.07929,0.20647,2.5,0.1987,2.5,0.19608,1.09357,9.6,6.694,185.23,0.03614,3.44891,35705400,256600000,7.18659,11500,6683623424,6733681152,22313.04348,0.1,-0.67751,-0.0832,-0.07739,-0.0832,-0.07739,0.0542,1.321,0.04627,1.02491,1.65,1.65,470453333.33333,108120000.0,14.20677,61.81672,38.01174,0.66436,0.72219,0.69328,0.83263,USD,1.0,0.13,0.13,0.13,0.13,185.23,83.52,194.59,140.96873,31.39793,121.77921,-8.80112,1.83146,37.73821,2.50991,2.38943,0.37405,0.3956,0.07828,0.07633,2.26298,2.33051,2.45967,0.39483,0.0873,2.30675,2.38321,None
AZN,Astrazeneca PLC,Healthcare,United Kingdom,16857847.99391,25141133333.33333,2547933333.33333,7175400000.0,1239200000.0,1893566666.66667,16158266666.66667,25141133333.33333,2547933333.33333,7175400000.0,1239200000.0,1893566666.66667,16158266666.66667,5.57,5.57,37.47938,17.75,32.54704,5.41668,32.54704,22.823,0.14418,0.25138,2.5,0.4283,2.5,0.34716,0.15777,3.2,1.5155,56.25,0.02694,10.32915,2625479936,3976999936,1.51477,76100,153624313856,149408415744,52260.18313,1.001,0.03792,0.14413,0.03792,0.14413,0.03792,0.78678,4.98391,0.03792,1.2396,1.08,1.08,3938800000.0,1823200000.0,39.00282,84.26081,61.63182,3.40115,3.54202,3.47158,1.86322,USD,1.0,0.95,0.45,0.95,0.45,56.25,46.48,64.94,51.65326,8.89923,21.01979,-13.38158,1.0585,1.40656,1.31037,1.28988,0.05961,0.02585,0.3614,0.41675,0.92348,0.90372,1.31013,0.05273,0.39908,0.9236,1.11686,None
QADB,QAD Inc.,Technology,United States,17079403.21601,311803866.66667,2434333.33333,79517666.66667,5211866.66667,3823100.0,195660766.66667,311803866.66667,2434333.33333,79517666.66667,5211866.66667,3823100.0,195660766.66667,2.961,2.961,92.43713,136.54286,103.46356,4.35982,34.48785,50.01,0.03594,0.00768,1.0,0.30624,4.8125,0.19636,0.11158,0.35,0.517,49.59,0.01043,7.64273,3330320,11065000,3.3225,1930,911535040,1342234752,5733.16062,19.005,-0.67563,0.42857,0.38508,0.42857,0.38508,14.36089,72.85446,12.92417,65.67339,1,1,25293066.66667,9540800.0,36.03893,95.54073,65.78983,1.69333,1.59618,1.64476,1.28248,USD,1.0,0.06,0.06,0.06,0.06,49.59,27.37,53,46.66153,-1.72928,81.18378,-14.65283,1.73391,27.17394,1.59455,1.63075,0.10885,0.10564,2.48568,2.06302,1.40087,1.45366,1.62265,0.11724,2.28435,1.43727,1.52996,None
FLO,"Flowers Foods, Inc.",Consumer Defensive,United States,17190628.11471,4228284066.66667,156075733.33333,1036270266.66667,48936400.0,102506066.66667,2632277166.66667,4228284066.66667,156075733.33333,1036270266.66667,48936400.0,102506066.66667,2632277166.66667,1.4,1.4,34.99305,21.14286,31.5305,1.21385,31.5305,12.557,0.03471,0.20817,5.625,0.04829,1.0,0.14771,0.69183,1.19,0.719,25.43,0.02827,3.87733,211700000,152318000,0.7195,9200,6144776192,5326371840,16556.30435,24.157,-0.67256,-0.01221,-0.00855,-0.01221,-0.00855,18.1147,91.62348,16.30567,82.57832,1.6465,61.7,399513000.0,101346333.33333,15.38067,60.63146,38.00606,1.40484,1.47019,1.43751,1.19896,USD,1.0,0.2,0.2,0.2,0.2,25.43,21.55,25.465,23.18118,9.70104,18.00464,-1.97959,1.98212,11.50905,1.71638,1.68118,0.42176,0.29278,1.04749,1.01408,1.4334,1.65476,1.70878,0.36727,1.04079,1.55408,1.63143,None
JHS,John Hancock Income Securities ,Financial Services,United States,17229722.9311,10990695.46667,13020941.4,2685713.2,6028837.6,9524889.5,6838204.33333,10990695.46667,13020941.4,2685713.2,6028837.6,9524889.5,6838204.33333,26.05,26.05,14.23894,0,14.23894,17.80662,28.47788,28.7816,1.2509,1.19549,1.0,2.20796,1.0,1.79988,0.41752,0,1.13,16.02,0.07054,1.00871,11646600,13164238,1.13031,10000000,274141536,187393792,1.31642,0.424,-0.67772,-0.01798,-0.02715,-0.01798,-0.02715,0.31351,2.61753,0.27944,1.02285,1,1,8495952.8,2243685.0,32.26731,122.18361,77.22546,0.52338,0.50491,0.51415,0.71704,USD,1.0,0.1968,0.3001,0.1859,0.205,16.02,14.09,16.96,15.65876,2.30696,13.69766,-5.54245,1.34495,5.91878,2.91727,2.98203,0.0,0.0,973.27815,997.83057,0.05922,0.05702,2.95965,0.01,985.56436,0.06812,1.51389,None
AZPN,"Aspen Technology, Inc.",Technology,United States,17266345.90116,579068200.0,241644666.66667,178299266.66667,78905400.0,160275033.33333,378683733.33333,579068200.0,241644666.66667,178299266.66667,78905400.0,160275033.33333,378683733.33333,12.407,12.407,29.82208,28.27642,29.43566,13.26441,9.81189,23.209,0.44703,2.35947,5.625,1.05676,2.5,1.72406,1.00456,4.92,4.665,135.61,0.0344,12.91017,68014896,318888000,4.6885,1710,8850427904,9462232064,186484.21053,0.494,0.0259,-0.01576,0.0259,-0.01576,0.0259,0.36656,2.8828,0.0259,1.17952,2,2,233038266.66667,74213333.33333,37.97843,119.25657,78.6175,1.25018,1.02843,1.13931,1.06738,USD,1.0,0,0,0,0,135.61,93.55,162.56,142.34074,-4.72861,44.95991,-16.57849,1.21895,3.28037,1.6093,2.01784,0.06182,0.12507,1.65666,2.12474,2.0794,4.77975,1.82357,0.10345,1.9007,3.43958,2.63157,None
MGRC,McGrath RentCorp,Industrials,United States,17280291.1975,554669733.33333,101055200.0,134403266.66667,22842333.33333,61948766.66667,344536500.0,554669733.33333,101055200.0,134403266.66667,22842333.33333,61948766.66667,344536500.0,3.847,3.847,20.65485,18.16017,20.03118,3.6008,20.03118,15.101,0.17584,1.03345,5.625,0.41808,2.5,0.74511,0.86373,4.62,4.062,83.75,0.0485,2.95319,24218300,99223000,4.09703,1061,2170824960,2031915392,93518.37889,-0.137,0.02579,-0.00253,0.02579,-0.00253,0.02579,-0.10338,0.94662,0.02579,1.17893,1.97,1.97,173582066.66667,41107333.33333,12.50604,52.8087,32.65737,0.97766,0.88215,0.9299,0.96432,USD,1.0,0.435,0.42,0.42,0.42,83.75,49.37,87.53,75.92241,10.30999,69.63743,-4.31852,1.80189,34.2267,2.03799,2.13752,0.0,0.0,3.56795,3.5409,1.5875,1.5114,2.09775,0.01,3.56442,1.55945,1.8286,None
MNST,Monster Beverage Corporation,Consumer Defensive,United States,17473093.17246,4305052733.33333,1234318533.33333,1187040066.66667,404405133.33333,819361833.33333,2746046400.0,4305052733.33333,1234318533.33333,1187040066.66667,404405133.33333,819361833.33333,2746046400.0,10.575,10.575,36.125,31.37171,34.93668,10.96167,34.93668,28.701,0.30652,9.9131,34.80469,2.33852,6.875,6.38656,0.65908,3.04,2.64,95.05,0.02777,9.75852,528560000,1409593984,2.66686,3013,48629035008,50408767488,467837.36608,0.85,-0.67014,0.09769,0.0486,0.09769,0.0486,0.66192,4.35961,0.60059,1.293,2.51,2.51,1245323000.0,402954133.33333,39.04933,120.68132,79.86533,0.21941,0.21732,0.21837,0.4673,USD,1.0,0.01042,0,0,0,95.05,66.62,99.24,90.7289,4.76264,42.67487,-4.22209,1.7431,28.05029,5.5935,5.63167,0.57823,0.30158,0.72067,0.76039,3.81632,3.87071,5.62258,0.44991,0.75053,3.85351,4.73805,None
MSGN,MSG Networks Inc.,Communication Services,United States,17658877.89262,695894000.0,198104133.33333,152570933.33333,42022533.33333,120063333.33333,424232466.66667,695894000.0,198104133.33333,152570933.33333,42022533.33333,120063333.33333,424232466.66667,2.611,2.611,5.11393,7.23963,5.64536,1.39886,5.64536,5.636,0.27896,0.71181,2.5,0.69114,2.5,0.65407,1.11411,2.17,3.072,15.77,0.1948,1000.0,43459900,178724000,4.11239,508,1672946560,896230336,351818.89764,0.039,-0.00714,-0.02518,-0.00714,-0.02518,-0.00714,0.02295,1.16477,-0.00714,1.04286,1.09,1.09,208099600.0,51671200.0,8.03916,32.37677,20.20797,-2.55374,-2.80479,27.79263,5.27187,USD,1.0,0,0,0,0,15.77,8.57,20.9,15.54591,1.44145,84.014,-24.54545,1.16788,2.53744,0.60349,0.64138,10.15961,0.81787,0.03589,0.01545,3.63623,4.8414,0.63244,5.49874,0.03567,4.24881,2.44062,None
AEP,American Electric Power Company,Utilities,United States,17692142.53593,15293993333.33333,2069693333.33333,4021200000.0,557333333.33333,1313513333.33333,9657596666.66667,15293993333.33333,2069693333.33333,4021200000.0,557333333.33333,1313513333.33333,9657596666.66667,5.106,5.106,18.82494,17.2751,18.43748,2.78237,18.43748,13.689,0.14755,0.3392,2.5,0.3457,2.5,0.32553,0.75369,4.98,4.57,85.96,0.05316,2.04789,499750016,2279899904,4.56208,16787,78898618368,42993491968,135813.42134,0.161,-0.67643,0.0389,0.03358,0.0389,0.03358,0.13048,1.70238,0.116,1.03572,3.03,3.03,4164026666.66667,412513333.33333,18.94767,191.2632,105.10543,2.83342,2.92055,2.87699,1.69617,USD,1.0,0.74,0.74,0.74,0.7,-0.00838,74.8,94.21,83.27345,3.22618,14.91979,-8.75703,1.14992,2.31213,1.35765,1.34658,0.14308,0.11668,0.49011,0.57908,0.43708,0.4312,1.36212,0.13988,0.54459,0.44414,0.90313,None
PROS,"ProSight Global, Inc.",Financial Services,United States,17769444.20812,817591666.66667,26565133.33333,200271266.66667,1126933.33333,13846033.33333,508931466.66667,817591666.66667,26565133.33333,200271266.66667,1126933.33333,13846033.33333,508931466.66667,0.948,0.948,2.02466,8.71429,3.69706,0.68638,7.39413,11.641,0.02724,0.03109,1.0,0.0051,1.0,0.03628,0.96852,1.47,6.327,12.84,0.49276,1.03868,43728600,27750000,0.6346,351,773866560,560163392,79059.82906,-0.06079,0.00834,-0.06079,0.00834,-0.06079,0.00834,-0.06079,0.98921,0.00834,1.09169,10.4,10.4,165437200.0,13435333.33333,4.67771,57.59936,31.13853,4.32918,3.97436,4.15177,2.03759,USD,1.0,0,0,0,0,12.84,7.75,14.25,12.75708,0.64999,65.67742,-9.89474,1.56615,14.75729,1.23526,1.25216,0.48216,0.44066,0.68943,0.53381,0.37991,0.34788,1.25371,0.47141,0.62162,0.37389,0.8138,None
SJT,San Juan Basin Royalty Trust,Energy,United States,17786846.51349,12178515.66667,11119592.53333,1964143.26667,1567237.73333,6343415.13333,7071329.46667,12178515.66667,11119592.53333,1964143.26667,1567237.73333,6343415.13333,7071329.46667,26.396,26.396,32.89308,0,32.89308,27.54234,32.89308,36.82903,0.8382,2.16506,2.5,0.56201,1.0,1.56695,0.14461,0,0.159,5.36,0.02966,47.54546,46608800,7418482,0.15916,10000000,233621856,243764032,0.74185,26.889,-0.16279,-0.18604,-0.16279,-0.18604,-0.16279,20.12024,101.6512,-0.16279,0.88721,1,1,6343415.13333,6343415.13333,36.82903,36.82903,36.82903,0.27995,0.21971,0.24983,0.49983,USD,1.0,0.04,0.09579,0.05304,0.05466,5.36,2.16,6.14,4.02416,33.19549,148.14815,-12.70358,1.60804,17.28946,4.93703,6.32436,0.0,0.0,0.0,0.0,6.35734,3.54963,5.64069,0.01,0.01,4.96349,5.30209,None
GSBD,"Goldman Sachs BDC, Inc.",Financial Services,United States,17867736.60583,160197266.66667,114026666.66667,56696266.66667,101113066.66667,107569866.66667,108446766.66667,160197266.66667,114026666.66667,56696266.66667,101113066.66667,107569866.66667,108446766.66667,20.681,20.681,6.15008,11.47429,7.48113,11.79533,14.96226,33.25268,1.01823,3.83312,5.625,1.46022,1.0,2.76302,0.20192,1.75,3.265,19.9,0.16407,1.26234,101599000,176112992,1.73341,10000000,3576986368,2040107904,17.6113,18.391,-0.66986,0.32676,0.05139,0.32676,0.05139,13.87494,70.4247,12.49259,63.51292,-4.03,40.3,69160066.66667,127093866.66667,51.7204,28.14445,39.93242,1.05728,1.27184,1.16456,1.07915,USD,1.0,0.05,0.45,0.05,0.45,19.9,14.7,20.64,19.02591,4.59419,35.37415,-3.58527,1.75084,28.80589,1.9554,1.81375,0.09369,4.94868,0.0,0.0,0.71893,2.21879,1.89457,2.53119,0.01,1.47886,1.68672,None
