"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
UTL,UNITIL Corporation,Utilities,United States,213689845.9764,426400000.0,35293333.33333,105533333.33333,8760000.0,22026666.66667,265966666.66667,426400000.0,35293333.33333,105533333.33333,8760000.0,22026666.66667,265966666.66667,3.42,3.42,26.23721,20.89259,24.90105,2.02637,24.90105,11.37,0.07692,0.20648,2.5,0.18915,2.5,0.19302,0.72153,2.7,2.15,56.47,0.03807,2.17698,15037000,32189000,2.14065,512,1431512576,848237184,62869.14062,0.193,-0.67586,-0.03909,-0.03604,-0.03909,-0.03604,0.13498,1.72489,0.12062,1.04139,5.11,5.11,84560000.0,10766666.66667,16.92896,132.95782,74.94339,2.73538,2.73927,2.73733,1.65449,USD,1.0,0.38,0.38,0.375,0.375,56.47,32.8,59.32,46.39409,21.71809,72.16463,-4.80445,1.78507,32.35403,1.36602,1.36561,0.94647,0.88985,0.3072,0.29618,0.93653,1.0193,1.37581,0.92816,0.31169,0.98792,1.18186,None
AEO,"American Eagle Outfitters, Inc.",Consumer Cyclical,United States,214492202.03321,3944849400.0,-12079800.0,1092855466.66667,58687200.0,23303700.0,2518852433.33333,3944849400.0,-12079800.0,1092855466.66667,58687200.0,23303700.0,2518852433.33333,1.554,1.554,41.66253,14.66376,34.91284,1.32765,34.91284,12.991,0.03379,-0.00561,0.0,0.05641,1.0,0.05109,1.10299,2.29,0.806,33.4,0.02413,4.77803,167716992,143351008,0.85472,6500,6593308160,5631937024,22054.00123,-0.59827,-0.02518,-0.59827,-0.02518,-0.59827,-0.02518,-0.59827,0.45173,-0.02518,1.02482,2.11,2.11,305957600.0,153870428.57143,21.54974,42.84974,32.19974,1.69136,2.06475,1.87805,1.37042,USD,1.0,0.138,0.138,0.138,0.138,1.55743,9.25,38.28,26.94221,23.96907,261.08108,-12.74817,1.6638,21.21293,1.83145,1.48908,0.05217,0.06362,2.98943,3.2659,1.70782,1.89483,1.67027,0.06789,3.13767,1.81133,1.7408,None
STEP,StepStone Group Inc.,Financial Services,United States,215624032.1569,352637933.33333,98349600.0,193149400.0,13430933.33333,55890266.66667,272893666.66667,352637933.33333,98349600.0,193149400.0,13430933.33333,55890266.66667,272893666.66667,5.832,5.832,21.65667,0,21.65667,2.11388,43.31334,14.282,0.27367,0.67868,2.5,0.15672,2.5,0.4984,1.16729,0,0,31.72,0.0,1000.0,38437500,156704000,4.07685,563,3339439104,1210396928,278337.4778,0.22959,0.18419,0.22959,0.18419,0.22959,0.18419,0.22959,2.19793,0.18419,1.97094,1,1,59099000.0,39619000.0,56.50585,84.28883,70.39734,2.32467,3.15608,2.74037,1.65541,USD,1.0,0.07,0,0,0,31.72,22.72,41,33.73438,-5.9713,39.61268,-22.63415,0.98468,0.98568,1.48534,2.0275,5.15992,0.06505,1.34262,4.08289,2.08829,1.88563,1.76642,2.62249,2.72276,1.99696,1.88169,None
ACI,"Albertsons Companies, Inc.",Consumer Defensive,United States,216267746.3635,65889146666.66666,598380000.0,16138720000.0,33093333.33333,315736666.66667,41013933333.33333,65889146666.66666,598380000.0,16138720000.0,33093333.33333,315736666.66667,41013933333.33333,0.339,0.339,29.80201,0,29.80201,0.13502,29.80201,6.115,0.0122,0.30761,34.80469,0.00139,1.0,0.18946,0.73627,0,0,20.05,0.0,1000.0,466513984,764200000,1.63811,300000,23651399680,9409587200,2547.33333,0.3952,-0.67135,0.3952,0.35933,0.3952,0.35933,0.3952,3.02599,0.35933,1.23236,-0.79,7.9,2882013333.33333,780166666.66667,8.20655,30.31583,19.26119,14.91276,17.4321,16.17243,4.0215,USD,1.0,0.1,0.1,0.1,0,15.22164,12.91,20.89,17.63015,13.72565,55.30596,-8.63092,1.78947,32.83612,1.10748,1.12555,0.2465,0.30231,0.13891,0.18293,1.04757,1.06704,1.12652,0.2844,0.17092,1.06731,1.09691,None
NXGN,"NextGen Healthcare, Inc.",Healthcare,United States,216837482.86304,534017733.33333,12069400.0,139477600.0,2642800.0,7356100.0,336747666.66667,534017733.33333,12069400.0,139477600.0,2642800.0,7356100.0,336747666.66667,2.222,2.222,213.78049,17.70707,164.76214,2.17872,164.76214,38.692,0.01066,0.05685,2.5,0.01875,1.0,0.04936,0.79114,0.99,0.082,16.97,0.00483,2.75889,67002600,5853000,0.08735,2754,1220043264,1196152576,2125.27233,-0.895,-0.67417,-0.17863,-0.15993,-0.17863,-0.15993,-0.71591,0.33409,-0.64348,1.09176,3.24,3.24,76332133.33333,26772133.33333,15.98335,45.57139,30.77737,0.65302,0.62321,0.63812,0.79882,USD,1.0,0.175,0.175,0.175,0.175,16.97,9.67,23.8,18.77942,-9.6351,75.49121,-28.69748,1.03326,1.21693,2.65214,2.65944,0.1215,0.22187,3.83966,3.92483,1.51708,1.58751,2.66579,0.18169,3.89224,1.5623,2.11404,None
MMP,Magellan Midstream Partners L.P,Energy,United States,218951714.12567,2566324733.33333,943766466.66667,585818000.0,191544133.33333,567655300.0,1576071366.66667,2566324733.33333,943766466.66667,585818000.0,191544133.33333,567655300.0,1576071366.66667,6.53,6.53,14.35359,12.64233,13.92578,4.77872,13.92578,13.981,0.3365,0.91325,2.5,0.81221,2.5,0.81199,0.64857,4.11,3.62,51.62,0.07013,5.03245,223283008,816964992,3.65888,1720,15852711936,11601784832,474979.64651,-0.358,-0.67798,-0.07127,-0.06712,-0.07127,-0.06712,-0.28632,0.76368,-0.26067,1.0202,1.56,1.56,1198724600.0,265831800.0,13.22465,59.63437,36.42951,2.34861,2.46119,2.4049,1.55077,USD,1.0,1.0275,1.0275,1.0275,1.0275,51.62,32.61,52.1,44.87847,15.02175,58.295,-3.5138,1.95074,55.10635,1.43103,1.40722,0.38295,0.37129,0.304,0.25175,0.74552,0.6642,1.42913,0.38712,0.28787,0.71486,1.07199,None
CSWI,"CSW Industrials, Inc.",Industrials,United States,220005605.04135,394910400.0,39005466.66667,115168266.66667,8738400.0,23871933.33333,255039333.33333,394910400.0,39005466.66667,115168266.66667,8738400.0,23871933.33333,255039333.33333,5.095,5.095,44.70676,22.31144,39.10793,4.45023,39.10793,22.631,0.09611,0.22025,2.25,0.18751,2.5,0.20316,0.76981,5.33,2.66,118.56,0.02244,4.51738,15687500,40288000,2.56816,2300,2135983232,1865557504,17516.52174,-0.34,0.04258,0.10674,0.04258,0.10674,0.04258,-0.22832,0.82168,0.04258,1.2629,2.48,2.48,64813066.66667,14009066.66667,32.95606,152.47149,92.71377,0.7522,0.97575,0.86398,0.9295,USD,1.0,0.15,0.135,0.135,0.135,0.5302,64.64,143.78,124.80338,-5.00257,83.41584,-17.54069,1.36265,6.40181,2.90379,2.3655,0.1752,0.0438,0.83554,0.3685,2.65912,2.72833,2.64464,0.1195,0.61202,2.70373,2.67418,None
CFR,"Cullen/Frost Bankers, Inc.",Financial Services,United States,220200052.26089,1245387333.33333,379839266.66667,323774733.33333,104292266.66667,242065766.66667,784581033.33333,1245387333.33333,379839266.66667,323774733.33333,104292266.66667,242065766.66667,784581033.33333,-1.264,9.84709,19.78841,22.81051,20.54394,6.1706,41.08787,31.91628,0.31342,0.75931,2.5,2.00896,6.25,1.4197,0.84423,5.33,6.144,121.61,0.05052,1.87369,63545300,386408992,6.08084,4685,7725837824,7725837824,82477.90651,1.119,-0.67681,-0.07071,-0.06545,-0.07071,-0.06545,0.82157,5.15787,0.7376,1.03188,1.82,1.82,559543933.33333,163267200.0,13.80738,47.32021,30.5638,8.82835,9.35955,9.09395,3.01562,USD,1.0,0.72,0.72,0.72,0.71,121.61,61.5,125,103.64852,17.32922,97.73984,-2.712,1.89323,46.04877,1.11799,1.10995,0.0,0.0,73.73675,65.00061,0.22116,0.28346,1.12397,0.01,69.37868,0.26231,0.69314,None
HD,"Home Depot, Inc. (The)",Consumer Cyclical,United States,220312087.00302,121006000000.0,11917866666.66667,33106533333.33333,3166200000.0,7542033333.33333,77056266666.66667,121006000000.0,11917866666.66667,33106533333.33333,3166200000.0,7542033333.33333,77056266666.66667,2.844,2.844,26.04774,22.47182,25.15376,2.53126,25.15376,16.236,0.09739,1.52435,15.46875,0.23749,2.5,0.96283,0.71863,13.84,11.94,311.43,0.03834,101.53771,1075219968,12865999872,11.96592,504800,375773233152,334404157440,25487.32146,0.152,0.05924,0.05806,0.05924,0.05806,0.05924,0.12851,1.69257,0.05924,1.34618,2.14,2.14,16254733333.33333,3043800000.0,23.11777,123.4553,73.28653,4.9433,0.51168,2.72749,1.65151,USD,1.0,1.65,1.65,1.5,1.5,311.43,234.31,345.69,289.20218,7.68591,32.91366,-9.91061,1.38481,7.05243,1.00766,1.02781,0.38148,0.35972,0.25709,0.2825,1.16883,1.26861,1.02773,0.3806,0.27979,1.22872,1.12823,None
CNS,Cohen & Steers Inc,Financial Services,United States,222044177.44297,413635066.66667,98059133.33333,119214733.33333,31033066.66667,64546100.0,266424900.0,413635066.66667,98059133.33333,119214733.33333,31033066.66667,64546100.0,266424900.0,7.816,7.816,34.60465,19.02813,30.71052,8.0193,61.42104,28.25,0.23436,1.34409,5.625,0.63893,2.5,0.99408,0.4792,3.91,2.15,74.47,0.02887,20.40593,48229300,104864000,2.17428,347,3497168384,3588260096,302201.72911,1.375,-0.67274,-0.11796,-0.10391,-0.11796,-0.10391,1.00176,6.0588,0.90384,1.16281,0.94,0.94,99247800.0,13574933.33333,35.23673,257.61956,146.42815,0.65437,0.51943,0.5869,0.76609,USD,1.0,0.45,0.45,1.39,0.39,74.47,54.03,78.82,69.80119,6.68873,37.83083,-5.5189,1.64905,20.10973,3.05711,3.60739,0.05164,0.09264,1.08778,1.35071,2.32578,3.07443,3.34225,0.08214,1.22924,2.71011,3.02618,None
WIA,Western Asset Inflation-Linked ,Financial Services,United States,226372030.9467,14999769.93333,32026100.53333,3544951.2,16766598.2,24396349.36667,9272360.56667,14999769.93333,32026100.53333,3544951.2,16766598.2,24396349.36667,9272360.56667,42.237,42.237,9.91429,0,9.91429,23.60575,19.82857,23.7419,2.97546,2.19802,1.0,4.62329,1.0,3.81601,0.74465,0,1.4,13.95,0.10036,0.97547,23322300,40803432,1.74955,10000000,579215808,323713536,4.08034,2.144,-0.05397,0.16817,-0.05397,0.16817,-0.05397,1.65004,9.30022,-0.05397,0.99603,1,1,87042.26667,2307244.8,6654.42009,251.0422,3452.73114,0.48944,0.50168,0.49556,0.70396,USD,1.0,0.032,0.0315,0.0315,0.0295,13.95,11.57,14.75,13.11525,6.36469,20.57044,-5.42373,1.49686,11.2481,3.05193,2.99561,3.72841,1.11234,0.0,0.0,0.09706,0.07267,3.03377,2.43038,0.01,0.09487,1.56432,None
POOL,Pool Corporation,Consumer Cyclical,United States,227877344.72098,3538362266.66667,309383933.33333,1026820533.33333,94778866.66667,202081400.0,2282591400.0,3538362266.66667,309383933.33333,1026820533.33333,94778866.66667,202081400.0,2282591400.0,4.145,4.145,41.1537,33.3872,39.21207,4.0666,39.21207,30.54,0.10057,3.01046,34.80469,0.22636,2.5,1.80931,0.97004,13.12,10.644,438.4,0.02428,26.6886,40106000,434480992,10.83332,4500,17908561920,17568032768,96551.33156,2.191,0.07349,0.12562,0.07349,0.12562,0.07349,1.67465,9.42327,0.07349,1.41746,1.96,1.96,319225000.0,79231466.66667,56.10012,226.0284,141.06426,2.48415,2.04728,2.26572,1.50523,USD,1.0,0.8,0.58,0.58,0.58,438.4,244.91,449.44,368.61395,18.93202,79.00453,-2.45639,1.89205,45.87637,1.45817,1.49802,0.03816,0.02118,0.32714,0.33993,2.46393,2.01071,1.4881,0.03967,0.34354,2.24732,1.86771,None
BLW,Blackrock Limited Duration Inco,Financial Services,United States,230110107.02503,43180064.42857,39798414.85714,10708087.2,24844665.4,32321540.12857,26944075.81429,43249391.0,41531321.06667,10708087.2,24844665.4,33187993.23333,26978739.1,20.473,20.473,16.27247,0,16.27247,14.17407,32.54493,27.12629,0.87083,2.31558,2.5,2.31974,1.0,2.12156,0.31138,0,1.046,16.95,0.06171,1.00508,35662100,37293384,1.04574,10000000,876763456,607004608,3.72934,0.01463,-0.01014,0.01463,-0.01014,-0.02948,-0.0075,0.01463,1.12315,-0.01014,1.03986,1,1,6039193.33333,7315481.8,145.1789,119.8504,132.51465,0.44346,0.54602,0.49474,0.70338,USD,1.0,0.098,0.0981,0.0981,0.0981,16.95,13.63,17.25,16.21163,4.55457,24.35803,-1.73913,1.83425,38.08527,3.30206,2.87182,0.92169,0.58553,0.31325,0.07831,0.09394,0.10454,3.09694,0.76361,0.20578,0.10924,1.60309,None
NSP,"Insperity, Inc.",Industrials,United States,230933250.16967,4167504600.0,137701333.33333,1168601733.33333,40292333.33333,88996833.33333,2668053166.66667,4167504600.0,137701333.33333,1168601733.33333,40292333.33333,88996833.33333,2668053166.66667,0.757,0.757,25.52862,19.10338,23.92231,0.80611,23.92231,15.389,0.03178,0.08239,2.5,0.20545,6.25,0.15548,0.89007,4.74,3.547,89.05,0.03983,46.84428,38675000,137550000,3.55656,3600,3290157056,3502021376,38208.33333,-0.003,0.0258,0.02339,0.0258,0.02339,0.0258,0.0036,1.06799,0.0258,1.17901,1.43,1.43,278239866.66667,147659428.57143,11.82489,22.28207,17.05348,112.4595,28.64924,70.55437,8.39966,USD,1.0,0.4,0.4,0.4,0.4,89.05,52.13,95.78,86.25548,3.23982,70.82294,-7.02652,1.69164,23.4339,1.02979,1.03648,2.32881,9.31524,1.05662,1.03639,1.15526,1.20761,1.04314,5.83202,1.0565,1.19143,1.11729,None
EMR,Emerson Electric Company,Industrials,United States,231272039.57974,17189866666.66667,2057866666.66667,4234000000.0,517800000.0,1287833333.33333,10711933333.33333,17189866666.66667,2057866666.66667,4234000000.0,517800000.0,1287833333.33333,10711933333.33333,3.613,3.613,28.42547,23.43914,27.17889,3.50872,27.17889,16.39,0.12408,0.29853,2.5,0.30303,2.5,0.28618,0.75332,4.19,3.455,97.5,0.03544,6.60235,600030016,2084000000,3.47316,83500,60674703360,58928947200,24958.08383,0.365,-0.67587,-0.0128,-0.00872,-0.0128,-0.00872,0.27055,2.40275,0.24262,1.04128,2.24,2.24,2958933333.33333,910133333.33333,20.5056,66.66573,43.58567,1.56452,1.70304,1.63378,1.27819,USD,1.0,0.505,0.505,0.505,0.5,97.5,58.67,98.74,86.52963,12.67817,66.18374,-3.15252,1.93811,52.99907,1.65176,1.59097,0.45585,0.40918,0.35277,0.34985,1.38263,1.29138,1.63136,0.44252,0.36131,1.34701,1.48919,None
ULTA,"Ulta Beauty, Inc.",Consumer Cyclical,United States,232242045.06185,6541708800.0,406854133.33333,1828464533.33333,107249266.66667,257051700.0,4185086666.66667,6541708800.0,406854133.33333,1828464533.33333,107249266.66667,257051700.0,4185086666.66667,3.069,3.069,105.02251,27.01572,85.52081,2.9407,85.52081,26.959,0.02858,0.15013,2.5,0.61195,12.03125,0.40666,0.93002,12.09,3.11,332.95,0.00934,9.18995,55388800,175835008,3.17456,16000,18882066432,18091057152,10989.688,-0.23,-0.02932,-0.32145,-0.02932,-0.32145,-0.02932,-0.25286,0.79714,-0.02932,1.02068,0.53,0.53,905308800.0,362600000.0,20.85705,52.07409,36.46557,1.38258,1.6822,1.53239,1.2379,USD,1.0,1.0,0,0,0,332.95,186.01,351.72,307.03482,8.44047,78.99575,-5.33663,1.77346,31.112,1.79762,1.60333,0.0621,0.11063,0.4125,0.49498,1.96586,2.00235,1.71048,0.09637,0.46374,1.9941,1.85229,None
BNY,BlackRock New York Municipal In,Financial Services,United States,232382632.67674,12528912.2,7765051.13333,3068022.6,2717212.0,5241131.56667,7798467.4,12528912.2,7765051.13333,3068022.6,2717212.0,5241131.56667,7798467.4,26.473,26.473,31.07143,0,31.07143,15.59212,62.14286,62.17117,0.50211,0.61943,1.0,0.88768,1.0,0.76595,0.10276,0,0.476,14.8,0.03216,0.96629,12976100,6180244,0.47628,10000000,325847264,191916512,0.61802,-0.136,-0.0048,0.18619,-0.0048,0.18619,-0.0048,-0.05545,0.99455,-0.0048,1.0452,1,1,2648722.26667,1337715.8,123.02055,243.58482,183.30268,0.69718,0.70139,0.69928,0.83623,USD,1.0,0.057,0.11817,0.0565,0.0565,14.8,13.17,16.5,14.76156,0.26043,12.37661,-10.30303,0.97898,0.97998,2.43489,2.42575,0.26255,0.25947,0.0,0.0,0.02942,0.07415,2.44032,0.27101,0.01,0.06178,1.25105,None
PNF,PIMCO New York Municipal Income,Financial Services,United States,232549848.56774,6580200.0,5780666.66667,1501800.0,1794800.0,3787733.33333,4041000.0,6580200.0,5780666.66667,1501800.0,1794800.0,3787733.33333,4041000.0,26.441,26.441,33.63395,0,33.63395,16.18121,67.26791,42.82613,0.55191,0.85413,1.0,1.21895,1.0,1.02942,0.19286,0,0.377,12.55,0.03004,1.05544,7829000,2953000,0.37719,10000000,162213952,99271720,0.2953,0.165,-0.67894,-0.19008,-0.17502,-0.19008,-0.17502,0.07623,1.43115,0.06466,1.01056,1,1,6057466.66667,3136200.0,26.77917,51.72309,39.25113,0.32508,0.2794,0.30224,0.54976,USD,1.0,0.042,0.042,0.042,0.042,12.55,10.7,12.72,12.03036,4.31936,17.28972,-1.33648,1.83168,37.7661,5.75757,6.15571,5.5654,7.9617,2647.93097,3385.83871,0.12991,0.16498,5.96664,6.77355,3016.89484,0.15745,3.06205,None
SBR,Sabine Royalty Trust,Energy,United States,233676361.37895,41382990.06667,38479028.33333,7938846.6,7199685.26667,22839356.8,24660918.33333,41382990.06667,38479028.33333,7938846.6,7199685.26667,22839356.8,24660918.33333,14.049,14.049,16.52516,0,16.52516,15.13905,16.52516,22.36835,0.91593,2.3197,2.5,2.26199,2.5,2.11268,0.09411,0,2.285,37.47,0.06098,137.81021,14579300,33306628,2.28451,10000000,510878624,550514368,3.33066,-0.437,-0.68141,-0.07154,-0.06406,-0.07154,-0.06406,-0.34564,0.70436,-0.31748,0.98594,1,1,22839356.8,22839356.8,22.36835,22.36835,22.36835,0.28893,0.24648,0.2677,0.5174,USD,1.0,0.252,0.23794,0.21099,0.15529,37.47,26.34,38,32.05219,16.90309,42.25513,-3.48448,1.90909,48.41274,5.00827,5.65203,0.0,0.0,0.0,0.0,32.32343,27.80207,5.34015,0.01,0.01,30.07275,17.70645,None
WPC,W. P. Carey Inc. REIT,Real Estate,United States,234220835.34956,1156324666.66667,397617666.66667,312526600.0,90363600.0,243990633.33333,734425633.33333,1156324666.66667,397617666.66667,312526600.0,90363600.0,243990633.33333,734425633.33333,15.995,15.995,31.20208,36.50934,32.52889,11.29184,32.52889,18.063,0.35806,1.94836,5.625,0.71713,2.5,1.3794,0.60533,2.14,2.504,77.84,0.03217,2.01335,177964992,440903008,2.47747,188,19695454208,13904404480,2345228.76596,-0.219,-0.67021,0.09825,0.04788,0.09825,0.04788,-0.13969,0.91031,-0.12093,1.28942,1,1,746640200.0,205385866.66667,26.37878,95.89489,61.13683,1.12474,1.10795,1.11635,1.05657,USD,1.0,1.048,1.046,1.044,1.042,77.84,60.68,78.48,70.5835,10.28073,28.2795,-2.55279,1.92809,51.3764,1.90011,1.90337,0.74683,0.45649,0.92496,1.21306,2.18893,1.44675,1.91174,0.61166,1.07901,1.82784,1.86979,None
PMBC,Pacific Mercantile Bancorp,Financial Services,United States,235275977.42548,48890533.33333,10301266.66667,14634200.0,3599533.33333,6950400.0,31762366.66667,48890533.33333,10301266.66667,14634200.0,3599533.33333,6950400.0,31762366.66667,-0.581,6.58299,14.9236,13.1194,14.47255,3.6441,28.9451,30.08334,0.24544,0.51422,2.5,0.60927,2.5,0.54013,0.81595,0.67,0.589,8.78,0.06708,1.29646,22320200,14011000,0.62773,146,209091248,209091248,95965.75342,-0.01535,-0.67444,-0.01535,-0.01326,-0.01535,-0.01326,-0.01535,1.03465,-0.01326,1.07792,1,1,12975133.33333,3792000.0,16.11477,55.1401,35.62743,8.9938,9.03893,9.01636,3.00273,USD,1.0,0.1,0,0,0,8.78,3.19,9.45,7.07161,24.15851,175.23511,-7.08995,1.78594,32.44926,1.11245,1.11083,0.0,0.0,159.59647,127.58568,0.19513,0.19485,1.12164,0.01,143.60107,0.20499,0.66331,None
MOG.B,Moog Inc.,Industrials,United States,238652084.12391,2840769600.0,73572800.0,713224066.66667,24821866.66667,49197333.33333,1776996833.33333,2840769600.0,73572800.0,713224066.66667,24821866.66667,49197333.33333,1776996833.33333,1.331,1.331,59.81631,0,59.81631,1.05674,59.81631,12.972,-0.00145,0.0,0.0,0.0,0.0,0.00979,0.05069,0,-0.125,89.52,-0.0014,2.16785,2874850,-4037000,-1.40425,12623,3707279872,2942802944,-319.81304,-0.021,-0.67362,-0.458,-0.41082,-0.458,-0.41082,-0.13025,0.91975,-0.11585,1.11882,1,1,225446800.0,67490600.0,16.44415,54.93031,35.68723,1.50427,1.56603,1.53515,1.23901,USD,1.0,0.25,0.25,0.25,0.25,89.52,53.08,91.82,82.31548,8.75233,68.65109,-4.77891,1.88126,44.32946,1.66826,1.63871,0.01174,0.00869,0.15184,0.14277,2.26995,2.09634,1.66348,0.02022,0.15731,2.19314,1.92831,None
MFM,MFS Municipal Income Trust,Financial Services,United States,240411050.19544,19218024.6,8003715.33333,4338538.2,8282158.2,8142936.76667,11778281.4,19218024.6,8003715.33333,4338538.2,8282158.2,8142936.76667,11778281.4,22.713,22.713,36.11467,0,36.11467,16.69863,72.22934,49.12282,-0.09013,0.37878,1.0,1.96084,1.0,1.22582,0.23465,0,-0.039,7.19,-0.00542,1.00691,41187600,-1587335,-0.03854,10000000,400004032,294079456,-0.15873,1.023,-0.05208,-0.40829,-0.05208,-0.40829,-0.05208,0.66518,4.37589,-0.05208,0.99792,1,1,10365497.46667,2664043.8,38.58995,150.14919,94.36957,0.39921,0.4003,0.39976,0.63226,USD,1.0,0.026,0.026,0.026,0.026,7.19,6.15,7.27,6.77759,6.08489,16.91057,-1.10041,1.85714,41.0272,3.50599,3.49991,2.34921,0.5873,1.01161,1.61676,0.48073,2.78342,3.51295,1.47825,1.32419,1.64208,2.57751,None
WSO.B,"Watsco, Inc.",Industrials,United States,240549875.32399,4863742200.0,255634466.66667,229729443.30333,11708205.33303,158628300.0,3036422266.66667,4863742200.0,255634466.66667,229729443.30333,11708205.33303,158628300.0,3036422266.66667,2.102,2.102,38.07171,0,38.07171,2.19016,38.07171,24.065,0.05676,0.0,0.0,0.0,0.0,0.04243,0.00562,0,7.67,298.68,0.02568,6.91737,5755760,271028992,47.08831,5800,10896821248,11351363584,46729.13655,0.806,-0.67233,0.66026,0.65904,0.66026,0.65904,0.61424,4.12118,0.55549,1.1835,1,1,417716666.66667,52459066.66667,26.08663,207.72046,116.90354,0.48987,0.56336,0.52662,0.72568,USD,1.0,1.95,1.775,1.775,1.775,298.68,177.9,298.68,254.94986,17.15245,67.89207,-2.00984,2.0,64.0,3.48098,3.16037,2.71325,23.95633,0.1732,0.10057,3.27023,2.77587,3.33068,13.34479,0.14688,3.03305,3.18186,None
LXP,Lexington Realty Trust,Real Estate,United States,242636391.03457,342272800.0,208431266.66667,83265800.0,70568400.0,139499833.33333,212769300.0,342272800.0,208431266.66667,83265800.0,70568400.0,139499833.33333,212769300.0,15.303,15.303,19.06061,96.76923,38.48776,10.56639,38.48776,19.73,0.55471,1.53936,2.5,10.17981,12.03125,6.34609,0.97171,0.13,0.66,12.49,0.05284,1.85792,277555008,176788000,0.63695,55,5056947200,3491641856,3214327.27273,0.225,-0.67734,-0.02488,-0.02339,-0.02488,-0.02339,0.16253,1.86265,0.14394,1.02661,13.69,13.69,203127200.0,51470466.66667,24.89547,98.24949,61.57248,0.96111,0.85921,0.91016,0.95402,USD,1.0,0.1075,0.1075,0.105,0.105,12.49,9.65,12.75,11.16365,11.88097,29.43005,-2.03922,1.83226,37.83727,2.17509,2.24535,0.51345,0.58293,0.85466,0.80326,2.73981,2.22971,2.22022,0.55819,0.83896,2.49476,2.35749,None
FBC,"Flagstar Bancorp, Inc.",Financial Services,United States,243105288.49406,1476400000.0,374200000.0,518600000.0,159866666.66667,267033333.33333,997500000.0,1476400000.0,374200000.0,518600000.0,159866666.66667,267033333.33333,997500000.0,3.605,3.605,4.875,8.40761,5.75815,1.31556,11.5163,25.1231,0.28909,3.66615,15.46875,0.75121,2.5,2.36087,0.96015,5.52,9.52,46.68,0.20394,1.11029,52752600,538000000,10.19855,5214,6708704768,2448248064,103183.7361,1.655,0.17254,0.3346,0.17254,0.3346,0.17254,1.3249,7.6745,0.17254,1.91272,3,3,-13642800000.0,-1953133333.33333,207.20101,44168.2394,22187.7202,12.37056,12.93022,12.65039,3.55674,USD,1.0,0.06,0.06,0.05,0.05,46.68,26.34,51.58,43.42318,7.50018,77.22096,-9.49981,1.61173,17.52869,1.08126,1.07739,0.0,0.0,14.90093,10.72083,0.39014,0.41288,1.08932,0.01,12.82088,0.41151,0.75042,None
ADBE,Adobe Inc.,Technology,United States,244539016.666,11532633666.66667,4050663600.0,3634266666.66667,1473200000.0,2761931800.0,7583450166.66667,11532633666.66667,4050663600.0,3634266666.66667,1473200000.0,2761931800.0,7583450166.66667,17.302,17.302,43.92303,36.87865,42.16194,17.62542,14.05398,44.388,0.40681,5.29305,15.46875,2.5649,6.25,3.82555,0.85253,13.68,11.486,493.14,0.02329,17.83946,478000000,5566000128,11.64435,22516,236722061312,241151000576,247201.99538,0.32,0.08574,0.20916,0.08574,0.20916,0.08574,0.29229,2.51145,0.08574,1.4787,2.48,2.48,4964990200.0,1690666666.66667,47.67825,140.01699,93.84762,0.88407,0.85943,0.87175,0.93368,USD,1.0,0.0065,0.0065,0.0065,0.0065,0.23973,385.84,536.88,481.48904,2.41978,27.80945,-8.14707,1.42082,8.22671,2.1419,2.16614,0.04327,0.01965,1.39799,1.84766,1.28719,1.35022,2.16402,0.04146,1.63283,1.3287,1.74636,None
