"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
MDRX,Allscripts Healthcare Solutions,Healthcare,United States,7.92017E+13,1552362267,360371000,380179933.3,198475666.7,279423333.3,966271100,1552362267,360371000,380179933.3,198475666.7,279423333.3,966271100,1.385,1.385,3.66259,21.20732,8.04878,1.6479,8.04878,58.213,0.48991,0.24006,1,0.51432,1,0.47817,1.0385,0.82,4.748,17.41,0.27272,1.45681,141164992,-91641000,-0.64918,8400,2063073280,2454859008,-10909.64286,0.42857,-0.75,0.42857,0.42857,0.42857,0.42857,0.42857,3.19286,0.42857,3.19286,2.65,2.65,-16900466.67,-36614666.67,1823537687,179841107.7,1001689397,1.0936,0.89742,0.99551,0.99775,USD,1,5.23,0,0,0,17.41,5.77,17.96,15.43471,12.79771,201.7331,-10.08296,1.90976,48.51495,2.06043,2.23141,0.05242,0.07108,3.58173,1.91366,1.05106,1.23893,2.15592,0.07175,2.75769,1.15499,1.65546,None
MET,"MetLife, Inc.",Financial Services,United States,30375312.36,67960400000,5407200000,17727466667,585066666.7,2996133333,42843933333,67960400000,5407200000,17727466667,585066666.7,2996133333,42843933333,1.973,1.973,11.50704,9.33714,10.96457,0.84541,21.92914,16.228,0.0797,0.19861,2.5,0.0837,2.5,0.15879,0.77961,7,5.68,65.66,0.08651,0.78275,877516032,5191000064,5.91556,10000000,1.33885E+11,57354448896,519.10001,-0.734,-0.75,0.01266,0.01266,0.01266,0.01266,-0.54734,0.50266,-0.54734,0.50266,1.86,1.86,12267666667,3995666667,10.91363,33.50748,22.21055,10.22565,9.57578,9.90071,3.14654,USD,1,0.48,0.46,0.46,0.46,65.66,34.82,67.68,55.32254,18.68581,88.56979,-2.98463,1.87705,43.73819,1.09872,1.10483,1.65491,1.22622,0.54313,0.54536,1.06499,1.0496,1.11177,1.45057,0.55425,1.0673,1.08953,None
MFD,Mayfield Childcare Ltd,Financial Services,United States,5.26467E+12,9930329.4,-777550.6667,2307372,906094.8,64272.06667,6118850.7,9930329.4,-777550.6667,2307372,906094.8,64272.06667,6118850.7,11.464,11.464,1329.88411,0,1329.88411,9.79132,2659.76821,1557.07805,-0.72381,-0.12764,0,0.27799,1,0.02898,0.39392,0,-0.739,9.92,-0.0745,1.05396,8547440,-6318593,-0.73924,10000000,100076624,85474400,-0.63186,0.183,-0.75,-0.42857,-0.42857,-0.42857,-0.42857,0.03011,1.20054,0.03011,1.20054,1,1,15934782.33,1742989.6,6.28039,57.41665,31.84852,0.43821,0.42945,0.43383,0.65866,USD,1,0.2,0.2,0.2,0.2,9.92,7.31,10.23,9.02507,9.91602,35.70451,-3.0303,1.78767,32.63818,3.28458,3.33596,0,0,0,0,0.29345,0.37152,3.32027,0.01,0.01,0.34249,1.83138,None
MFG,"Mizuho Financial Group, Inc. Sp",Financial Services,Japan,247583.5845,23026242348,3507644952,5631986304,1085072940,2296358946,14329114326,23026242348,3507644952,5631986304,1085072940,2296358946,14329114326,-12.192,2.68664,10.85298,9.48485,10.51095,0.01608,21.0219,16.76442,0.16662,0.38153,2.5,0.4763,2.5,0.41498,0.00419,0.33,0.2884,3.13,0.09214,0.00446,12676299776,3.99009E+11,31.47677,57264,38497124352,38497124352,6967885.394,0.194,-0.75,0.16198,0.16198,0.16198,0.16198,0.18599,1.97997,0.18599,1.97997,1,1,-53336506248,-13334126562,554.96265,26653.53191,13604.24728,23.04907,23.81773,23.4334,4.84081,JPY,0.00918,0.07194,0.06878,0.0689,0.06928,3.13,2.39,3.21,2.85239,9.73249,30.96234,-2.49221,1.80488,34.56903,1.04517,1.04249,0.62401,0.81337,11.59201,13.10455,0.46574,0.44201,1.05383,0.72869,12.35828,0.46388,0.75885,None
MFV,MFS Special Value Trust,Financial Services,United States,5676969.833,1664224.067,1997789.667,403141,1008649.2,1503219.433,1033682.533,1664224.067,1997789.667,403141,1008649.2,1503219.433,1033682.533,29.562,29.562,80.98766,0,80.98766,29.54507,161.97531,31.5564,0.36457,0,0,0,0,0.21833,0.04246,0,0.081,6.56,0.01235,1.27428,7227080,585006,0.08095,10000000,47436200,47409644,0.0585,0.566,-0.75,-0.31084,-0.31084,-0.31084,-0.31084,0.34679,2.78394,0.34679,2.78394,1,1,1503219.433,1503219.433,31.5564,31.5564,31.5564,0.00949,0.00809,0.00879,0.09375,USD,1,0.046,0.04537,0.04538,0.04549,6.56,5.11,6.97,6.10638,7.42868,28.37573,-5.88235,1.55914,14.36516,142.03378,134.90738,0.63847,0.15962,0,0,1.54826,1.73825,138.48058,0.40904,0.01,1.65325,70.06692,None
MGEE,MGE Energy Inc.,Utilities,United States,616958826.1,537054600,90192266.67,126937933.3,21144200,55668233.33,331996266.7,537054600,90192266.67,126937933.3,21144200,55668233.33,331996266.7,6.203,6.203,28.90944,23.66561,27.59848,5.17218,27.59848,16.929,0.17619,0.42039,2.5,0.41129,2.5,0.3929,0.50102,3.17,2.595,74.61,0.03478,2.77965,36163400,92418000,2.55557,10000000,3253509120,2712978176,9.2418,-0.052,-0.75,0.01159,0.01159,0.01159,0.01159,-0.0361,1.0139,-0.0361,1.0139,4.42,4.42,155926466.7,40718733.33,20.86566,79.90202,50.38384,1.36386,1.29387,1.32886,1.15276,USD,1,0.37,0.37,0.37,0.37,74.61,59.7,76.08,70.20406,6.27591,24.97487,-1.93218,1.82051,36.40512,1.73461,1.7734,0.55893,0.67726,0.28534,0.29554,1.38033,1.40921,1.76401,0.6281,0.30044,1.40477,1.58439,None
MGF,MFS Government Markets Income T,Financial Services,United States,247289.557,4826723.8,9767099.467,1153237.6,1805388.6,5786244.033,2989980.7,4826723.8,9767099.467,1153237.6,1805388.6,5786244.033,2989980.7,31.362,31.362,12.75362,0,12.75362,31.505,25.50725,24.66677,2.47017,0,0,0,0,1.42153,0.40743,0,0.345,4.39,0.07859,0.9269,32586300,11241791,0.34499,10000000,142727952,143379728,1.12418,-0.551,-0.75,0.07038,0.07038,0.07038,0.07038,-0.39566,0.65434,-0.39566,0.65434,1,1,5786244.033,5786244.033,24.66677,24.66677,24.66677,0.09615,0.1266,0.11138,0.33373,USD,1,0.027,0.02738,0.02797,0.02834,4.39,4.25,4.79,4.47522,-1.9042,3.29412,-8.35073,0.51852,0.51952,32.63429,9.02694,14.56899,6.83107,0.13368,0.03342,0.72627,0.42687,20.84061,10.71003,0.09355,0.58657,10.71359,None
MGI,"Moneygram International, Inc.",Financial Services,United States,2.83905E+14,1291686667,-25480000,315313333.3,4753333.333,-10363333.33,803500000,1291686667,-25480000,315313333.3,4753333.333,-10363333.33,803500000,0.994,0.994,-74.19221,51.57895,324143.8277,0.63168,648287.6554,5.525,-0.00649,-0.01942,0,0.01392,1,0.01332,0.49005,0.19,-0.102,9.85,-0.01036,1000,78457000,-7900000,-0.10069,2269,1210455168,768878592,-3481.71,0.33142,-0.75,0.33142,0.33142,0.33142,0.33142,0.33142,2.70708,0.33142,2.70708,13.45,13.45,81433333.33,38720000,14.86437,31.26176,23.06306,-19.58868,-19.07105,194.29869,13.93911,USD,1,0.4,0.4,0.4,0.4,9.85,2.25,11.7,7.18544,37.08286,337.77778,-29.81197,1.60847,17.31692,0.94867,0.94833,106.96932,1902.05637,0.03372,0.10674,37.61291,26.23227,0.9585,1004.52284,0.08023,31.93259,16.44554,None
MGP,MGM Growth Properties LLC,Real Estate,United States,114155485.6,872148066.7,76398466.67,219714333.3,35844000,56121233.33,545931200,872148066.7,76398466.67,219714333.3,35844000,56121233.33,545931200,13.12,13.12,61.0034,26.96992,52.49503,10.76918,52.49503,17.886,0.08635,0.49102,5.625,0.16354,1,0.34964,0.81633,1.33,0.588,35.55,0.01654,1.786,153386000,76129000,0.49632,10000000,11567370240,9494680576,7.6129,0.6,-0.75,0.02679,0.02679,0.02679,0.02679,0.4567,3.33349,0.4567,3.33349,0.55,0.55,515852533.3,173139133.3,22.42379,66.80968,44.61674,2.15391,1.82053,1.98722,1.40969,USD,1,0.495,0.4875,0.4875,0.4875,35.55,25.01,36.39,32.89478,8.07185,42.14314,-2.30833,1.85237,40.39895,2.20929,2.27089,0.16209,0.1799,2.81205,2.87162,1.96538,3.46902,2.25009,0.18099,2.85183,2.7272,2.48864,None
MHD,"Blackrock MuniHoldings Fund, In",Financial Services,United States,332640627.5,16483187.67,-10170.06667,3732597.6,7682352,3836090.967,10107892.63,16483187.67,-10170.06667,3732597.6,7682352,3836090.967,10107892.63,24.58,24.58,52.6183,0,52.6183,15.76538,105.2366,96.33129,0.29979,-0.02986,0,2.07974,1,1.27981,0.19124,0,0.317,16.67,0.01902,1.00981,14209700,4507039,0.31718,10000000,369535584,237017808,0.4507,1.244,-0.75,-0.32888,-0.32888,-0.32888,-0.32888,0.85078,5.3039,0.85078,5.3039,1,1,13683759.8,2080205.6,27.00541,177.64378,102.3246,0.63184,0.60593,0.61888,0.78669,USD,1,0.061,0.0605,0.0605,0.0605,16.67,14.59,17.44,16.16819,3.1037,14.25634,-4.41514,1.45965,9.67143,2.58623,2.65206,0.48034,0.12008,0,0,0.10523,0.08763,2.62914,0.31021,0.01,0.10643,1.36779,None
MHF,Western Asset Municipal High In,Financial Services,United States,989836.5161,7436737.667,5485079,1763847.6,4013306,4749192.5,4600292.633,7436737.667,5485079,1763847.6,4013306,4749192.5,4600292.633,24.313,24.313,76.69811,0,76.69811,24.98935,153.39622,36.03065,0.32571,1.80513,2.5,2.26676,1,1.86757,0.12436,0,0.106,8.0832,0.01311,1.03488,21632900,2292326,0.10596,10000000,171116512,175875472,0.22923,0.81,-0.75,-0.24358,-0.24358,-0.24358,-0.24358,0.54661,3.78303,0.54661,3.78303,1,1,4749192.5,4749192.5,36.03065,36.03065,36.03065,0.01095,0.01231,0.01163,0.10786,USD,1,0.022,0.0218,0.0218,0.0218,8.0832,6.9,8.28,7.69261,5.07748,17.14783,-2.37681,1.71478,25.42462,106.35911,86.9731,0.00225,0.01308,0,0,1.69352,1.32349,96.6761,0.01766,0.01,1.51851,49.09731,None
MHH,"Mastech Digital, Inc",Industrials,United States,5196.43322,188620933.3,9231733.333,49025933.33,1774466.667,5503100,118823433.3,188620933.3,9231733.333,49025933.33,1774466.667,5503100,118823433.3,1.008,1.008,20.49415,10.43709,17.97988,0.93062,17.97988,11.426,0.04748,0.27122,5.625,0.09119,2.5,0.19782,0.18479,1.51,0.769,16.12,0.0477,2.92719,11423200,9186000,0.80415,1510,194922000,180029632,6083.44371,-0.361,-0.75,0.12342,0.12342,0.12342,0.12342,-0.2399,0.8101,-0.2399,0.8101,0.9,0.9,15772600,5239714.286,12.35827,37.20088,24.77958,1.03838,0.68343,0.86091,0.92785,USD,1,0.25,0.8,0,0,16.12,15,29.98,17.03942,-5.39585,7.46667,-46.23082,0.14953,0.15053,2.12913,2.47365,0,0,0.22886,0.2088,1.93288,1.86454,2.31139,0.01,0.22883,1.90871,2.11005,None
MHLD,"Maiden Holdings, Ltd.",Financial Services,Bermuda,13813011375,683063733.3,-96844000,41933800,8276600,-44283700,362498766.7,683063733.3,-96844000,41933800,8276600,-44283700,362498766.7,4.907,4.907,3.78495,1.88235,3.3093,1.66588,6.6186,12.787,0.22681,0.02108,1,0.48195,2.5,0.35321,0.44742,1.87,0.93,3.53,0.26346,2.23634,87138496,78571000,0.90168,52,903474496,306727520,1510980.769,0.67081,-0.75,0.67081,0.67081,0.67081,0.67081,0.67081,4.40405,0.67081,4.40405,1,1,-538763866.7,-99117266.67,5610.71285,782555.9867,394083.3498,36.31341,33.75026,35.03183,5.91877,USD,1,0.05,0.15,0.15,0.15,3.53,1.1,4,2.74884,28.41778,220.90909,-11.75,1.67586,22.15285,1.19135,1.21109,6.69162,8.50283,0.77486,0.60129,5.455,6.98472,1.21122,7.60722,0.69808,6.22986,3.72054,None
MIDD,The Middleby Corporation,Industrials,United States,928538448.1,2648349600,266649600,666258733.3,51524200,159086900,1657304167,2648349600,266649600,666258733.3,51524200,159086900,1657304167,4.594,4.594,43.69149,20.18182,37.81407,3.63615,37.81407,23.171,0.08248,0.24942,2.5,0.19145,2.5,0.21901,1.09079,8.14,3.76,167.4,0.02246,4.62409,55628000,207294000,3.72643,9289,11544744960,9138568192,22316.07277,-0.524,-0.75,-0.12863,-0.12863,-0.12863,-0.12863,-0.42516,0.62484,-0.42516,0.62484,2.49,2.49,450017533.3,167793000,25.65399,68.8035,47.22874,1.61676,1.6207,1.61873,1.27229,USD,1,0.06667,0.04167,0.01667,0.00333,167.4,66.79,186.2,150.71979,11.06703,150.63632,-10.09667,1.68512,22.89722,1.61955,1.61979,0,0,0.13356,0.21436,1.89567,2.12394,1.62967,0.01,0.18396,2.01981,1.82474,None
MIXT,MiX Telematics Limited,Technology,United States,19599827.8,236242666.7,19765866.67,33820367.13,4455369.8,12110618.23,135031516.9,236242666.7,19765866.67,33820367.13,4455369.8,12110618.23,135031516.9,1.955,1.955,34.18823,37.25641,34.95528,2.64504,11.65176,7.172,0.07266,0.21771,2.5,1.62575,12.03125,1.01158,0.34832,0.39,0.425,14.41,0.02949,2.60628,22045500,9358000,0.42449,1035,251767136,340644224,9041.54589,0.165,-0.75,-0.18954,-0.18954,-0.18954,-0.18954,0.07637,1.43183,0.07637,1.43183,188.31,188.31,48456733.33,10288348.07,5.19571,24.47109,14.8334,0.40281,0.42377,0.41329,0.64287,USD,1,0.06801,0.062,0.0589,0.0574,14.41,7.84,15,12.91536,11.57256,83.80102,-12.89734,1.8352,38.2027,3.5327,3.36301,0.15881,0.08862,0.61148,0.84512,1.91567,2.03495,3.45785,0.13372,0.7383,1.98531,2.72158,None
MKC,"McCormick & Company, Incorporat",Consumer Defensive,United States,41107122.14,5435726667,742280000,1489686667,180353333.3,461316666.7,3462706667,5435726667,742280000,1489686667,180353333.3,461316666.7,3462706667,5.027,5.027,31.3702,28.18354,30.57354,4.05304,30.57354,23.536,0.13022,0.76728,5.625,0.30284,2.5,0.55357,0.83053,3.16,2.839,88.7,0.03201,5.73139,249003008,764499968,3.07024,13000,29511768064,23794606080,58807.68985,0.118,-0.75,0.0235,0.0235,0.0235,0.0235,0.09438,1.52188,0.09438,1.52188,5.02,5.02,971686666.7,150260000,30.37169,196.40469,113.38819,2.14271,2.00938,2.07605,1.44085,USD,1,0.34,0.34,0.31,0.31,88.7,82.03,105.535,90.23312,-1.69906,8.13117,-15.95205,0.56754,0.56854,1.47324,1.50101,1.97891,0.62447,0.1224,0.44916,0.71058,0.80069,1.49713,1.31169,0.29578,0.76563,1.13138,None
MKC.V,"McCormick & Company, Incorporat",Consumer Defensive,United States,42967917.22,5435726667,742280000,1489686667,180353333.3,461316666.7,3462706667,5435726667,742280000,1489686667,180353333.3,461316666.7,3462706667,5.059,5.059,31.25748,0,31.25748,4.00743,31.25748,23.685,0.13022,0,0,0,0,0.08441,0.03676,0,2.839,86.65,0.03276,5.71079,18032500,764499968,42.39567,13000,29698719744,23526836224,58807.68985,0.118,-0.75,0.0235,0.0235,0.0235,0.0235,0.09438,1.52188,0.09438,1.52188,1,1,971686666.7,150260000,30.56409,197.64887,114.10648,2.14271,2.00938,2.07605,1.44085,USD,1,0.34,0.34,0.31,0.31,86.65,81.3,105.5,90.1819,-3.91642,6.58057,-17.8673,0.44215,0.44315,1.47324,1.50101,1.97891,0.62447,0.1224,0.44916,0.71058,0.80069,1.49713,1.31169,0.29578,0.76563,1.13138,None
MLAB,"Mesa Laboratories, Inc.",Technology,United States,1673004614,109337266.7,3065800,32993733.33,-1683333.333,691233.3333,71165500,109337266.7,3065800,32993733.33,-1683333.333,691233.3333,71165500,9.046,9.046,1826.85042,151.88889,1408.11004,9.70019,469.37001,37.177,-0.02018,0.06596,2.25,-0.04717,0,0.03519,0.93671,1.62,-0.549,245.8,-0.00223,3.05851,5132000,-2627000,-0.51189,460,1177572864,1262779904,-5710.86957,-0.25403,-0.75,-0.25403,-0.25403,-0.25403,-0.25403,-0.25403,0.79597,-0.25403,0.79597,1,1,26895333.33,9483400,43.78354,124.17201,83.97778,0.73143,0.53188,0.63166,0.79477,USD,1,0.16,0.16,0.16,0.16,245.8,207.55,307.97,268.31854,-8.39247,18.42929,-20.18703,0.7618,0.7628,2.53201,2.92196,0.28843,0.54246,0.52686,0.39613,3.28766,11.57066,2.73699,0.42544,0.47149,7.43916,5.08807,None
MLR,"Miller Industries, Inc.",Consumer Cyclical,United States,15531.75932,701431000,32372800,168884800,9297000,20834900,435157900,701431000,32372800,168884800,9297000,20834900,435157900,0.677,0.677,15.99771,0,15.99771,0.73322,15.99771,9.14,0.0458,0.11498,2.5,0.37418,6.875,0.26321,0.90588,0,2.616,41.91,0.06242,1.68988,11410700,29830000,2.61421,1254,440922208,477537792,23787.87879,0.028,-0.75,-0.02888,-0.02888,-0.02888,-0.02888,0.01378,1.1189,0.01378,1.1189,1,1,45596466.67,17662533.33,9.6701,24.9637,17.3169,0.47739,0.43318,0.45529,0.67475,USD,1,0.18,0.18,0.18,0.18,41.91,27.08,47.57,40.5863,3.26144,54.76366,-11.89826,1.44754,9.19973,3.14665,3.33833,0,0,0.15221,0.10777,2.44052,2.5642,3.25249,0.01,0.13999,2.51236,2.88243,None
MMC,"Marsh & McLennan Companies, Inc",Financial Services,United States,680768626,16554933333,1859200000,4696866667,704266666.7,1281733333,10625900000,16554933333,1859200000,4696866667,704266666.7,1281733333,10625900000,4.6,4.6,31.62286,22.68033,29.38723,3.98479,58.77445,17.14,0.12715,1.7345,15.46875,0.36362,2.5,1.1232,0.88784,6.1,4.375,137.28,0.03187,7.46104,508532000,2244999936,4.41467,76000,81224171520,70355402752,29539.47284,0.304,-0.75,0.0566,0.0566,0.0566,0.0566,0.24215,2.26075,0.24215,2.26075,2.02,2.02,2883266667,421733333.3,28.17088,192.59604,110.38346,2.56088,2.54289,2.55188,1.59746,USD,1,0.465,0.465,0.465,0.465,137.28,101.51,139.22,119.85558,14.53785,35.23791,-1.39348,1.89711,46.61808,1.40853,1.40178,2.06532,1.34006,0.69271,0.75126,1.19329,1.25003,1.41516,1.71269,0.73198,1.23166,1.32341,None
MMI,"Marcus & Millichap, Inc.",Real Estate,United States,11336923.87,754019466.7,58430800,204101933.3,15094533.33,36762666.67,479060700,754019466.7,58430800,204101933.3,15094533.33,36762666.67,479060700,1.528,1.528,36.38889,25.35484,33.63037,2.16176,33.63037,16.619,0.05975,0.1909,2.5,0.16299,2.5,0.17419,0.9696,1.55,1.08,39.07,0.02764,2.8306,39434500,42838000,1.08631,764,1095450752,1549775872,56070.68063,0.14,-0.75,-0.14385,-0.14385,-0.14385,-0.14385,0.06904,1.39519,0.06904,1.39519,4.06,4.06,47134466.67,38283933.33,23.24097,28.61385,25.92741,0.42362,0.37829,0.40096,0.63321,USD,1,0,0,0,0,39.07,25.48,40.89,36.54964,6.89573,53.33595,-4.45097,1.76379,30.10793,3.36515,3.69304,2.14114,1.3967,2.23489,2.96464,3.76616,4.36108,3.53909,1.77892,2.60977,4.07362,3.80636,None
MMM,3M Company,Industrials,United States,83069112.91,32213533333,5127200000,8601066667,1510933333,3319066667,20407300000,32213533333,5127200000,8601066667,1510933333,3319066667,20407300000,3.931,3.931,20.77773,19.1728,20.3765,3.57091,20.3765,13.797,0.17294,0.39785,2.5,1.09725,6.25,0.77538,0.675,10.59,9.772,203.24,0.04808,8.55373,579675008,5699999744,9.8331,95000,1.29565E+11,1.17697E+11,59999.99731,0.242,-0.75,0.03116,0.03116,0.03116,0.03116,0.18929,1.99645,0.18929,1.99645,2.59,2.59,7486800000,2028600000,17.30574,63.86897,40.58736,2.85629,2.59109,2.72369,1.65036,USD,1,1.48,1.48,1.47,1.47,203.24,148.8,208.95,183.45566,10.78426,36.58602,-2.73271,1.81014,35.1783,1.35725,1.39024,0.15991,0.11155,0.24603,0.29265,1.75656,1.8643,1.38374,0.14573,0.27934,1.82043,1.60209,None
MMP,Magellan Midstream Partners L.P,Energy,United States,162759116.4,2566324733,943766466.7,585818000,191544133.3,567655300,1576071367,2566324733,943766466.7,585818000,191544133.3,567655300,1576071367,6.53,6.53,13.61602,11.9927,13.21019,4.53316,13.21019,13.981,0.3365,0.91325,2.5,0.81221,2.5,0.81199,0.64857,4.11,3.62,49.13,0.07368,4.77385,223283008,816964992,3.65888,1720,15852711936,11005619200,474979.6465,-0.358,-0.75,-0.07127,-0.07127,-0.07127,-0.07127,-0.28632,0.76368,-0.28632,0.76368,1.56,1.56,1198724600,265831800,13.22465,59.63437,36.42951,2.34861,2.46119,2.4049,1.55077,USD,1,1.0275,1.0275,1.0275,1.0275,49.13,32.61,50,44.4029,10.64593,50.65931,-3.80185,1.89994,47.03734,1.43103,1.40722,0.38295,0.37129,0.304,0.25175,0.74552,0.6642,1.42913,0.38712,0.28787,0.71486,1.07199,None
MMU,Western Asset Managed Municipal,Financial Services,United States,110478530.8,35337804.67,10609803.13,7869205.8,16252837.4,13431320.27,21603505.23,35337804.67,10609803.13,7869205.8,16252837.4,13431320.27,21603505.23,25.978,25.978,23.73898,0,23.73898,18.45,47.47795,61.1942,0.78762,0.26765,1,2.07699,1,1.46012,0.17916,0,0.567,13.49,0.04203,0.97353,43367900,24581754,0.56682,10000000,821918848,583731904,2.45818,1.77,-0.75,-0.38471,-0.38471,-0.38471,-0.38471,1.23132,7.20661,1.23132,7.20661,1,1,29363698.8,5965482,27.99098,137.77912,82.88505,0.38791,0.37304,0.38047,0.61682,USD,1,0.043,0.0425,0.0425,0.045,13.49,11.87,13.58,12.97174,3.99531,13.64785,-1.72312,1.89474,46.26935,3.7067,3.80775,0,0,0,0,1.33995,2.13993,3.76722,0.01,0.01,1.74994,2.75858,None
MN,"Manning & Napier, Inc.",Financial Services,United States,75.96086,138964333.3,6383000,33449066.67,4590133.333,5486566.667,86206700,138964333.3,6383000,33449066.67,4590133.333,5486566.667,86206700,0.443,0.443,13.25203,12.93651,13.17315,1.06342,26.3463,2.542,0.1106,0.1216,2.5,4.09603,30.07812,2.40113,0.38923,0.63,0.615,7.96,0.07726,1.66906,16972500,14290000,0.84195,275,57571560,138325872,51963.63636,5.107,-0.75,0.31117,0.31117,0.31117,0.31117,3.90804,20.59021,3.90804,20.59021,1,1,20190733.33,8217142.857,2.85139,7.00627,4.92883,0.71874,0.96862,0.84368,0.91852,USD,1,0.02,0.02,0.02,0.02,7.96,2.65,8.41,6.50304,22.40422,200.37736,-5.35077,1.84375,39.28368,2.50821,1.94149,0.21641,0.33219,1.45224,1.57335,3.23571,2.24962,2.23485,0.2843,1.52279,2.75266,2.49376,None
MNDO,MIND C.T.I. Ltd.,Technology,Israel,25299.16496,22132000,5280266.667,5831866.667,1382933.333,3331600,13981933.33,22132000,5280266.667,5831866.667,1382933.333,3331600,13981933.33,1.924,1.924,11.48148,0,11.48148,2.65064,3.82716,7.943,0.2303,1.35496,5.625,0.5932,2.5,0.98665,0.18463,0,0.27,3.12,0.08654,2.67934,19985800,5383000,0.26934,188,44979336,61955980,28632.97872,0.045,-0.75,0.0091,0.0091,0.0091,0.0091,0.03603,1.23013,0.03603,1.23013,1,1,6026266.667,1970666.667,7.46388,22.82443,15.14415,0.37774,0.42567,0.40171,0.6338,USD,1,0.26,0.24,0.26,0.3,3.12,1.75,3.33,2.74761,13.55329,78.28571,-6.30631,1.73418,27.1995,3.74524,3.39742,0,0,0.89025,0.89354,3.71223,3.23202,3.58133,0.01,0.90189,3.48212,3.53173,None
MNP,Western Asset Municipal Partner,Financial Services,United States,133003912.1,9118947.267,8914011.733,2171847.2,4368173.4,6641092.567,5645397.233,9118947.267,8914011.733,2171847.2,4368173.4,6641092.567,5645397.233,27.026,27.026,22.36467,0,22.36467,17.47846,44.72934,35.52748,0.80613,0,0,0,0,0.47065,0.23015,0,0.702,15.73,0.04463,0.94023,9719060,6817969,0.7015,10000000,235941296,152589248,0.6818,1.815,-0.75,-0.084,-0.084,-0.084,-0.084,1.34025,7.75124,1.34025,7.75124,1,1,6495095.733,1418493.4,36.32607,166.33232,101.32919,0.42113,0.42116,0.42114,0.64895,USD,1,0.048,0.0475,0.0475,0.0475,15.73,13.86,16,15.13681,3.91885,13.49206,-1.6875,1.74766,28.49358,3.6478,3.64761,0,0,488.92894,122.23224,1.8329,1.73361,3.6577,0.01,305.59059,1.79325,2.72548,None
MNR,Monmouth Real Estate Investment,Real Estate,United States,2097693253,156611666.7,6289266.667,42964133.33,18818800,12554033.33,99787900,156611666.7,6289266.667,42964133.33,18818800,12554033.33,99787900,19.314,19.314,147.52098,57.09091,124.91347,10.91328,124.91347,24.633,0.01266,0.13307,2.25,1.07986,2.5,0.66689,0.69758,0.33,-0.279,18.93,-0.01474,3.21228,98300600,-26399000,-0.26855,14,3277593088,1851983360,-1885642.857,2.524,-0.75,-0.63534,-0.63534,-0.63534,-0.63534,1.73416,9.72082,1.73416,9.72082,6.36,6.36,95792800,27735733.33,34.21544,118.17222,76.19383,1.54135,1.65379,1.59757,1.26395,USD,1,0.18,0.18,0.17,0.17,18.93,12.76,19.5,17.39138,8.84705,48.35423,-2.92308,1.83086,37.66445,2.10723,2.13618,0,0,0.82238,0.62613,6.38386,3.46998,2.13171,0.01,0.73426,4.93692,3.53431,None
