"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
TLV:ININ,INTER INDUSTRIES,Technology,Israel,1e+50,335569733.33333,-20051866.66667,89134600.0,-12068000.0,-16059933.33333,212352166.66667,335569733.33333,-20051866.66667,89134600.0,-12068000.0,-16059933.33333,212352166.66667,0.19883,0.19883,343118.53261,343118.53261,343118.53261,0.13926,114372.8442,-4.16393,-0.10324,0.0,0.0,0.0,0.0,-0.00475,0.23294,0,-3.386,948,-0.00357,0.6118,16258700,-34701000,-2.1343,316,66872368,46805788,-109813.29114,-0.50902,0.0001,-0.50902,0.0001,-0.50902,0.0001,-0.50902,0.54098,0.0001,1.05051,1,1,10328933.33333,5999400.0,6.47428,11.14651,8.81039,3.37343,3.6319,3.50267,1.87154,USD,ILS,1.0,0.30034,26.1404,37.0557,15.8032,33.0,2.06014,301,1048,870.30347,8.92752,214.95017,-9.54198,1.73226,27.01979,1.31752,1.285,0.07532,0.07072,2.14394,2.40964,1.26029,1.22896,1.31126,0.08302,2.28679,1.25462,1.28294,None
TLV:INRM,INROM CONSTRUCTION,Basic Materials,Israel,19172.677,285685430.28933,32791241.336,74661981.12133,7679333.392,20235287.364,180173705.70533,285685430.28933,32791241.336,74661981.12133,7679333.392,20235287.364,180173705.70533,0.62321,0.62321,5.10171,5.10171,5.10171,0.55278,5.10171,9.511,0.10752,0.28687,2.5,0.25598,2.5,0.26242,0.66588,0,0.959,1647,0.00058,1.2981,108815000,104630000,0.96154,770,606376714,537934601,135883.11688,0.02,-0.01034,-0.02755,-0.01034,-0.02755,-0.01034,0.00811,1.09057,-0.01034,1.03966,1,1,50431310.78267,13669354.39733,12.02381,44.3603,28.19206,1.63636,1.34486,1.49061,1.2209,ILS,ILS,0.30034,0.30034,5.0965,7.008,7.3776,22.8755,0.29571,980,1840,1612.4584,2.14217,68.06122,-10.48913,1.55116,13.92978,1.73064,1.89106,0.12349,0.10478,0.26987,0.2378,1.76581,1.86736,1.82085,0.12413,0.26384,1.82659,1.82372,None
TLV:INTL,INTELICANNA LTD,Healthcare,Israel,1e+50,6096933.33333,-66585866.66667,60000.0,-3462800.0,-35024333.33333,3078466.66667,6096933.33333,-66585866.66667,60000.0,-3462800.0,-35024333.33333,3078466.66667,215.10771,215.10771,1021605.35171,1021605.35171,1021605.35171,228.55749,1021605.35171,-0.92125,0,0.0,0.0,0.0,0.0,0.01,0.01,0,-0.34,253.3,-0.00134,10000.0,44888900,-11930000,-0.26577,40,32266174,34283623,-298250.0,0.28165,-0.03395,0.28165,-0.03395,0.28165,-0.03395,0.28165,2.45826,-0.03395,1.01605,1,1,-4194466.66667,-1500300.0,473194.84369,10086771.43917,5279983.14143,-343.28282,-514.62191,4290.52363,65.50209,USD,ILS,1.0,0.30034,96.66754,116.00104,96.66754,154.66806,0.07143,188,489.9,284.6729,-11.02068,34.73404,-48.29557,0.43259,0.43359,0.86866,0.93654,0.17984,0.17392,2.77624,0.69406,0.71644,0.75464,0.9126,0.18688,1.74515,0.74554,0.82907,None
TLV:INTR,INTERGAMA,Industrials,Israel,828919.97755,17789533.33333,13301266.66667,1294600.0,213600.0,6757433.33333,9542066.66667,17789533.33333,13301266.66667,1294600.0,213600.0,6757433.33333,9542066.66667,2.14833,2.14833,7.51489,7.51489,7.51489,2.96638,7.51489,12.961,0.30165,0.0,0.0,0.0,0.0,0.18237,0.01,0,2.35,6039,0.00039,0.7978,1932760,4107000,2.12494,9,36320281,50152608,456333.33333,-0.1534,-0.04028,-0.1534,-0.04028,-0.1534,-0.04028,-0.1534,0.8966,-0.04028,1.00972,1,1,6747200.0,1125500.0,5.38302,32.27035,18.82668,0.5673,0.43715,0.50223,0.70868,USD,ILS,1.0,0.30034,100.0,100.0,500.0,29.32042,0.19756,61.8,6400,5805.507,4.02192,9671.84466,-5.64062,1.88609,45.01643,2.93297,3.15913,0.04241,0.00304,32.75647,34.4963,1.40995,1.15087,3.05605,0.03273,33.63639,1.29041,2.17323,None
TLV:ISCD,ISRACARD LTD,Financial Services,Israel,83505.85568,1968400000.0,177000000.0,492733333.33333,40666666.66667,108833333.33333,1230566666.66667,1968400000.0,177000000.0,492733333.33333,40666666.66667,108833333.33333,1230566666.66667,1.63625,1.63625,5.22247,5.22247,5.22247,0.42468,5.22247,28.58151,0.08259,0.0,0.0,0.0,0.0,0.05719,0.22452,0,0.785,1344,0.00058,0.32395,200000000,157000000,0.785,1442,3110621437,807313612,108876.56033,6.4,-0.04333,-0.28926,-0.04333,-0.28926,-0.04333,4.72768,24.68842,-0.04333,1.00667,1,1,224400000.0,77000000.0,13.86195,40.39768,27.12982,8.22083,8.81644,8.51864,2.91867,USD,ILS,1.0,0.30034,36.6,0,0,0,0.56573,733,1365,1178.0486,14.08697,83.35607,-1.53846,1.93354,52.25463,1.12651,1.11348,0.01199,0.00356,0.69022,0.74439,1.20689,1.19825,1.12999,0.01778,0.72731,1.21257,1.17128,None
TLV:ISCN,ISRAEL CANADA T.R,Real Estate,Israel,539746735316.11755,209789666.66667,80892600.0,47254466.66667,38846333.33333,59869466.66667,128522066.66667,209789666.66667,80892600.0,47254466.66667,38846333.33333,59869466.66667,128522066.66667,11.65289,11.65289,9.19836,9.19836,9.19836,6.00413,9.19836,149.712,0.68845,0.0,0.0,0.0,0.0,0.4034,0.20691,0,0.415,1219,0.00034,1.04441,274662016,115302000,0.4198,45,1951623121,1005577916,2562266.66667,14.119,-0.04465,-0.01105,-0.04465,-0.01105,-0.04465,10.58649,53.98243,-0.04465,1.00535,1,1,-185925333.33333,-70951133.33333,1189941.44249,21039619.8244,11114780.63344,2.84684,3.02826,2.93755,1.71393,USD,ILS,1.0,0.30034,10.8828,10.8828,4.1344,10.3726,1.53187,359,1555,991.7729,22.9112,239.55432,-21.60772,1.43813,8.84675,1.50764,1.49324,0.08435,0.14849,28.88274,29.95129,1.31408,1.38573,1.51044,0.12642,29.42701,1.3599,1.43517,None
TLV:ISHI,ISRAEL SHIPYARDS,Industrials,Israel,2591.45538,764718866.66667,65506666.66667,200758466.66667,17511066.66667,41508866.66667,482738666.66667,764718866.66667,65506666.66667,200758466.66667,17511066.66667,41508866.66667,482738666.66667,0.59678,0.59678,6.6073,6.6073,6.6073,0.71513,6.6073,10.326,0.09232,0.0,0.0,0.0,0.0,0.06275,0.05333,0,3.281,7278,0.00045,0.74656,25000000,70654000,2.82616,172,456686797,547302940,410779.06977,2.454,-0.00137,0.04148,-0.00137,0.04148,-0.00137,1.85087,10.30435,-0.00137,1.04863,1,1,114486333.33333,23364000.0,3.98901,19.5466,11.7678,1.2817,1.00394,1.14282,1.06903,USD,ILS,1.0,0.30034,0,0,0,0,0.0281,5500,7860,6230.278,16.81662,32.32727,-7.40458,1.50678,11.70303,1.92741,2.0938,0.09534,0.04721,1.96482,1.9672,1.5324,1.69135,2.02061,0.08127,1.97601,1.62187,1.82124,None
TLV:ISOP-L,ISRAEL OPPORTUNITY,Energy,Israel,1e+50,664666.66667,-3905466.66667,99400.0,-558700.0,-2232083.33333,382033.33333,664666.66667,-3905466.66667,99400.0,-558700.0,-2232083.33333,382033.33333,29.69942,29.69942,168896.47564,168896.47564,168896.47564,35.14811,168896.47564,-5.00297,0,-7.00145,0.0,-5.93559,0.0,-2.68609,0.10751,0,-0.08,107.7,-0.00074,1.49621,41006200,-3262000,-0.07955,3,11167038,13215689,-1087333.33333,0.04091,-0.22946,0.04091,-0.22946,0.04091,-0.22946,0.04091,1.25456,-0.22946,0.82054,1,1,-1319533.33333,-336600.0,627853.07815,36846227.31065,18737040.1944,0.05749,0.06051,0.059,0.2429,USD,ILS,1.0,0.30034,0,0,0,0,1.73067,32.4,129.9,62.40417,72.58463,232.40741,-17.09007,1.54462,13.5807,19.86955,18.36757,4.82353,1.20588,6.40263,4.57149,31.45774,50.40753,19.12856,3.02471,5.49706,40.94263,30.0356,None
TLV:ISRA-L,ISRAMCO NEGEV 2,Energy,Israel,27308.40817,402455933.33333,280327733.33333,74680000.0,39257533.33333,159792633.33333,238567966.66667,402455933.33333,280327733.33333,74680000.0,39257533.33333,159792633.33333,238567966.66667,2.34896,2.34896,3.12922,3.12922,3.12922,1.84941,3.12922,9.097,0.60931,1.74071,2.5,1.19879,2.5,1.43425,0.23109,0,0.074,74.9,0.00099,1.07703,2590459904,191871008,0.07407,10000000,740144171,582735372,19.1871,-0.724,-0.08677,-0.08789,-0.08677,-0.08789,-0.08677,-0.56497,0.48503,-0.08677,0.96323,1,1,363282066.66667,68993600.0,2.03738,10.72772,6.38255,1.60895,1.35203,1.48049,1.21675,USD,ILS,1.0,0.30034,5.0205,8.6833,8.7971,10.8096,0.09517,55.4,78.4,68.23681,9.7648,35.19856,-4.46429,1.69565,23.76953,1.63111,1.76217,0.14855,0.03834,0.86859,0.74813,0.95362,0.98756,1.70664,0.10344,0.81836,0.98059,1.34361,None
TLV:ISRO,ISROTEL LTD,Consumer Cyclical,Israel,1e+50,322161422.94933,16535098.564,50446528.00933,-1967787.63467,7283655.46467,186303975.47933,322161422.94933,16535098.564,50446528.00933,-1967787.63467,7283655.46467,186303975.47933,1.87622,1.87622,136.58308,136.58308,136.58308,1.33719,136.58308,50.058,-0.03362,0.0293,1.0,-0.23448,0.0,-0.01636,0.01,0,-0.481,6369,-8e-05,0.74307,52007000,-25010000,-0.4809,4800,1395865912,994824110,-5210.41667,-0.5783,-0.18168,-0.5783,-0.18168,-0.5783,-0.18168,-0.5783,0.4717,-0.18168,0.86832,1,1,62980617.22933,7320547.228,22.16342,190.67781,106.42062,1.16523,1.25321,1.20922,1.09964,ILS,ILS,0.30034,0.30034,62.5661,44.69,0,0,0.49428,3499,6450,5776.8057,10.25124,82.02344,-1.25581,1.9451,54.15719,1.88147,1.80894,0.05786,0.02964,0.25147,0.34303,0.41528,0.34142,1.8552,0.05375,0.30725,0.38835,1.12178,None
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,Israel,13717.93184,169367252.256,110209983.24933,53284881.168,26577747.348,68393865.29867,111326066.712,169367252.256,110209983.24933,53284881.168,26577747.348,68393865.29867,111326066.712,3.10491,3.10491,3.72941,3.72941,3.72941,1.78712,3.72941,16.392,0.47965,1.71478,2.5,1.20749,2.5,1.4034,0.13383,0,57.895,70960,0.00082,0.35201,5403900,309230016,57.22349,10000000,2001699342,1152162597,30.923,0.291,0.04128,-0.10063,0.04128,-0.10063,0.04128,0.19309,2.01546,0.04128,1.25639,1,1,81711000.96667,21652852.11867,24.49731,92.44507,58.47119,1.35246,1.37411,1.36329,1.1676,ILS,ILS,0.30034,0.30034,1000.0,1400.0,800.0,800.0,0.39615,44020,80000,66067.57,7.40519,61.19945,-11.3,1.4975,11.27713,1.79429,1.78041,0.59628,0.3437,8.39879,8.17898,2.00278,1.92562,1.79735,0.47999,8.29888,1.9742,1.88577,None
TLV:ISTA,ISSTA LINES LTD,Consumer Cyclical,Israel,59988528925194.08,83844095.73733,16186423.84667,3450225.82933,4075073.188,10130748.51733,43647160.78333,83844095.73733,16186423.84667,3450225.82933,4075073.188,10130748.51733,43647160.78333,7.61512,7.61512,6.99031,6.99031,6.99031,3.27157,6.99031,63.30249,0.45206,1.73264,5.625,1.42368,1.0,1.47143,0.20216,0,2.84,6585,0.00043,0.41043,13928400,38069000,2.73319,10000000,641301652,275508657,3.8069,-0.09,-0.4077,-0.16106,-0.4077,-0.16106,-0.4077,-0.10777,0.94223,-0.4077,0.6423,1,1,4665861.99067,-6942359.1,137.44548,790816129.07884,395408133.26216,1.93188,1.92436,1.92812,1.38857,ILS,ILS,0.30034,0.30034,113.0653,163.0,125.0,100.0,0.68339,2721,7341,5798.9375,13.55528,142.00662,-10.29832,1.67273,21.90538,1.5521,1.55178,0.71737,0.70421,0.51883,10.46264,0.51233,0.41858,1.56194,0.72079,5.50073,0.47545,1.0187,None
TLV:ITMR,ITAMAR MEDICAL LTD,Healthcare,Israel,1e+50,34825533.33333,-7822866.66667,11852466.66667,-4313600.0,-6068233.33333,23339000.0,34825533.33333,-7822866.66667,11852466.66667,-4313600.0,-6068233.33333,23339000.0,6.16268,6.16268,19386.10493,19386.10493,19386.10493,7.01319,19386.10493,-45.32658,-0.32407,0.0,0.0,0.0,0.0,-0.0363,0.17763,0,-0.037,211.9,-0.00017,3.46284,491614016,-14464000,-0.02942,257,275052275,313019730,-56280.15564,-0.27187,0.1248,-0.27187,0.1248,-0.27187,0.1248,-0.27187,0.77813,0.1248,1.674,1,1,-6761333.33333,-3399266.66667,67818394.14479,531739851.0135,299779122.57914,1.72238,0.32968,1.02603,1.01293,USD,ILS,1.0,0.30034,0,0,0,0,0.05702,192.1,314.5,243.91736,-13.12631,10.30713,-32.62321,0.32353,0.32453,2.43978,4.37033,0.20181,0.20142,0.88738,0.7316,2.56548,4.64049,3.41505,0.21161,0.81949,3.61299,3.51402,None
TLV:JBNK,BANK OF JERUSALEM,Financial Services,Israel,217576.36925,152036112.53333,19434000.26667,37997014.53333,3916433.6,11675216.93333,95016563.53333,152036112.53333,19434000.26667,37997014.53333,3916433.6,11675216.93333,95016563.53333,-0.33428,2.42294,4.57259,4.57259,4.57259,0.47224,4.57259,19.7186,0.10297,0.31519,2.5,0.25152,2.5,0.27668,0.01,0,0.712,1087,0.00066,0.22958,70517696,50200000,0.71188,572,230218961,230218961,87762.23776,-0.586,-0.01685,-0.09916,-0.01685,-0.09916,-0.01685,-0.46429,0.58571,-0.01685,1.03315,1,1,79079522.0,37648620.13333,2.91123,6.11494,4.51309,13.97124,14.02274,13.99699,3.74126,ILS,ILS,0.30034,0.30034,16.7334,5.2469,11.77,4.2542,0.37563,618.8,1090,879.6055,23.57813,75.66257,-0.27523,1.98727,61.59376,1.07161,1.07132,0.43151,0.23438,82.32618,61.38341,0.26453,0.25729,1.08147,0.34294,71.86479,0.27091,0.67619,None
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,Israel,1212.00371,253307677.04267,11228751.512,64799035.77067,2583384.52133,6906068.01667,159053356.40667,253307677.04267,11228751.512,64799035.77067,2583384.52133,6906068.01667,159053356.40667,0.24207,0.24207,3.76006,3.76006,3.76006,0.19162,3.76006,6.924,0.05104,0.11077,2.5,0.1001,2.5,0.10919,0.24573,0,1.81,2237.2986,0.00081,0.45347,23807000,43214000,1.81518,18,204954111,162239823,2400777.77778,-0.423,0.00532,0.10089,0.00532,0.10089,0.00532,-0.29203,0.75797,0.00532,1.07659,1,1,19520498.18667,8782562.30267,10.49943,23.33648,16.91796,0.87322,0.86184,0.86753,0.93141,ILS,ILS,0.30034,0.30034,14.7015,14.7056,14.7118,12.6114,0.62853,1209,2408,2056.9792,8.76622,85.05365,-7.08893,1.71526,25.46715,2.1705,2.16809,0.40919,0.3557,0.1732,0.11192,1.89458,1.86717,2.17929,0.39244,0.15256,1.89088,2.03509,None
TLV:KARE,KARDAN REAL ESTATE,Real Estate,Israel,2566688120.48323,443320266.66667,34757733.33333,122448133.33333,8922466.66667,21840100.0,282884200.0,443320266.66667,34757733.33333,122448133.33333,8922466.66667,21840100.0,282884200.0,0.59347,0.59347,7.01882,7.01882,7.01882,0.49125,7.01882,13.542,0.07145,0.0,0.0,0.0,0.0,0.05083,0.3194,0,0.184,424.7,0.00043,0.43749,182806000,33913000,0.18551,10000000,281627924,233177344,3.3913,0.629,0.0409,-0.01088,0.0409,-0.01088,0.0409,0.46903,3.39514,0.0409,1.25449,1,1,-33177533.33333,-10785800.0,633510.67514,18007370.99719,9320440.83617,1.05391,1.14769,1.1008,1.04919,USD,ILS,1.0,0.30034,10.9405,4.7591,7.6594,21.337,1.09858,166.7,525,333.74097,27.25438,154.76905,-19.10476,1.44013,8.92108,1.96792,1.87936,0.65755,0.46289,160.89504,203.69239,1.85459,1.87146,1.93364,0.57022,182.30371,1.87303,1.90333,None
TLV:KDST,KADIMASTEM,Healthcare,Israel,1e+50,45600.0,-22892533.33333,0.0,-4985900.0,-13939216.66667,22800.0,45600.0,-22892533.33333,0.0,-4985900.0,-13939216.66667,22800.0,0,1125.70741,577763.44895,577763.44895,577763.44895,1058.16516,577763.44895,-1.84129,0,0.0,0.0,0.0,0.0,0.01,0.08433,0,-1.472,414.3,-0.00355,10000.0,19437700,-21710000,-1.1169,28,25666128,24126165,-775357.14286,0.02672,0.0,0.02672,0.0,0.02672,0.0,0.02672,1.1836,0.0,1.05,1,1,-21374533.33333,-5348700.0,2200.96097,117546.26391,59873.61244,-1.39723,-2.17838,18.87806,4.34489,USD,ILS,1.0,0.30034,0,0,0,0,0.54133,174,544,277.6111,49.23755,138.10345,-23.84191,1.29892,4.80278,0.75627,0.52788,0.0,0.0,2.01178,2.15983,0.55267,0.32717,0.65207,0.01,2.09581,0.44992,0.551,None
TLV:KEN,KENON HLDGS LTD,Utilities,Singapore,168157.94587,378625333.33333,340561866.66667,109858666.66667,162228266.66667,251395066.66667,244242000.0,378625333.33333,340561866.66667,109858666.66667,162228266.66667,251395066.66667,244242000.0,5.21931,5.21931,2.76039,2.76039,2.76039,4.44246,2.76039,103.731,1.62947,0.0,0.0,0.0,0.0,0.94113,0.20358,0,12.458,11330,0.0011,1.41042,53879100,663630016,12.31702,124,2152833429,1832379779,5351854.96774,11,0.01311,0.3278,0.01311,0.3278,0.01311,8.33195,42.70975,0.01311,1.11554,1,1,105048866.66667,20718933.33333,20.49364,103.90658,62.20011,1.19574,1.07273,1.13423,1.065,USD,ILS,1.0,0.30034,186.0,223.0,121.0,0,0.60409,6133,11940,9972.431,13.61322,84.7383,-5.10888,1.78991,32.88405,1.97902,2.17239,6.581,2.19989,2.30035,1.3535,3.59939,3.03043,2.0857,4.40044,1.83693,3.32491,2.70531,None
TLV:KLIL,KLIL INDUSTRIES,Basic Materials,Israel,1022.59275,112135883.46533,15029353.98533,29179652.836,4024836.31733,9527095.15133,70657768.15067,112135883.46533,15029353.98533,29179652.836,4024836.31733,9527095.15133,70657768.15067,0.50607,0.50607,4.81637,4.81637,4.81637,0.64507,4.81637,7.903,0.13271,0.33514,2.5,0.3457,2.5,0.32226,0.18707,0,20.89,33620,0.00062,0.7046,2309420,48133000,20.84203,343,183596909,233957498,140329.44606,0.253,-0.0177,-0.02672,-0.0177,-0.02672,-0.0177,0.18307,1.96535,-0.0177,1.0323,1,1,20652920.14533,6195914.08667,8.88963,29.63193,19.26078,0.29072,0.27383,0.28227,0.53129,ILS,ILS,0.30034,0.30034,1039.223,783.479,1536.805,762.157,0.39883,21670,35050,30071.666,11.79959,55.14536,-4.07989,1.78625,32.4826,4.4916,4.72359,0.50926,0.64534,0.1302,0.12161,3.91669,4.23988,4.61759,0.5873,0.13591,4.08828,4.35294,None
TLV:KMDA,KAMADA LTD,Healthcare,Israel,231.91205,127098600.0,18507800.0,28607133.33333,3009333.33333,10758566.66667,77852866.66667,127098600.0,18507800.0,28607133.33333,3009333.33333,10758566.66667,77852866.66667,1.83778,1.83778,18.15139,18.15139,18.15139,2.05582,18.15139,34.364,0.11701,0.81957,5.625,0.26023,2.5,0.56939,0.41256,0,0.321,1910,0.00017,1.43973,44745400,14609000,0.32649,408,229453359,256681366,35806.37255,-0.485,0.03599,0.00089,0.03599,0.00089,0.03599,-0.36353,0.68647,0.03599,1.22993,1,1,19188266.66667,4913733.33333,11.958,46.69634,29.32717,0.22628,0.17067,0.19848,0.44551,USD,ILS,1.0,0.30034,0,0,0,0,-0.31206,1890,4500,2096.111,-8.87887,1.0582,-57.55556,0.01533,0.01633,5.67762,6.89236,1.35383,2.01802,0.76927,1.2629,5.81689,7.53824,6.29499,1.69593,1.02609,6.68757,6.49128,None
TLV:KMNK-M,KMN CAPITAL LTD,Financial Services,Israel,1e+50,0.0,-388000.0,0.0,-63300.0,-225650.0,0.0,0.0,-388000.0,0.0,-63300.0,-225650.0,0.0,0,0,49091.1285,49091.1285,49091.1285,8807508167.69873,49091.1285,-50.33121,0,0.0,0.0,0.0,0.0,0.01,0.01,0,-0.035,412.5,-8e-05,10000.0,3401070,-285000,-0.0838,10000000,11357236,4596553,-0.0285,0.06471,0.0,0.06471,0.0,0.06471,0.0,0.06471,1.37357,0.0,1.05,1,1,-209200.0,-43800.0,160890618.56094,17454125716.83653,8807508167.69873,-1.40649,-1.03891,13.22699,3.63689,USD,ILS,1.0,0.30034,0,0,0,0,-0.13979,1.5,450,2.486,16492.92035,27400.0,-8.33333,1.83278,37.90148,0.1918,0.03744,0.01235,0.00309,0.0,0.0,0.1918,0.03744,0.12462,0.01772,0.01,0.12462,0.12462,None
TLV:KNFM,KNAFAIM HLDGS LTD,Industrials,Israel,11155289469.07573,180469200.0,-24281733.33333,27846866.66667,14716933.33333,-4782400.0,104158033.33333,180469200.0,-24281733.33333,27846866.66667,14716933.33333,-4782400.0,104158033.33333,2.2997,2.2997,105071.54675,105071.54675,105071.54675,1.29071,105071.54675,16.997,-1.01432,-0.65931,0.0,2.86515,1.0,1.31395,0.10185,0,-2.2,924.9,-0.00238,0.59134,16341000,136058000,8.32617,900,81098969,45515652,151175.55556,-0.45253,-0.2157,-0.45253,-0.2157,-0.45253,-0.2157,-0.45253,0.59747,-0.2157,0.8343,1,1,115207800.0,806466.66667,0.70394,100.56085,50.63239,13.07062,20.22161,16.64612,4.07997,USD,ILS,1.0,0.30034,50.0,45.0,155.0,25.0,0.89259,324,1100,897.34656,3.07055,185.46296,-15.91818,1.54871,13.79821,1.41017,1.50652,0.22121,0.26679,0.7585,0.74902,0.8568,1.07825,1.46835,0.254,0.76376,0.97752,1.22294,None
TLV:KRDI,KARDAN ISRAEL LTD,Real Estate,Israel,18796718705.38267,133205855.73467,5959886.892,36418107.13067,1091335.44667,3525611.16933,84811981.43267,133205855.73467,5959886.892,36418107.13067,1091335.44667,3525611.16933,84811981.43267,0.60609,0.60609,9.95307,9.95307,9.95307,0.40145,9.95307,14.43,0.03858,0.11175,2.5,0.07568,2.5,0.10099,0.01,0,0.122,430.8,0.00028,0.52115,147320992,18293000,0.12417,90,287289866,190330253,203255.55556,5.666,0.03937,-0.05118,0.03937,-0.05118,0.03937,4.2367,22.23352,0.03937,1.24685,1,1,-12259678.57333,-5291810.596,13033819.67309,160896175.41621,86964997.54465,1.64633,1.7761,1.71121,1.30813,ILS,ILS,0.30034,0.30034,3.3939,6.0,57.6972,0,1.82949,138.2,443.8,248.10764,73.63431,211.72214,-2.92925,1.91492,49.30669,2.00511,1.89878,0.6926,0.43344,71.01119,90.48945,1.89892,1.92185,1.96194,0.57302,80.76032,1.92039,1.94117,None
TLV:KRNV,KARDAN NV,Real Estate,Netherlands,1e+50,52821650.46667,-76892569.08,8313588.82667,-21272656.88,-49082612.98,30567619.64667,52821650.46667,-76892569.08,8313588.82667,-21272656.88,-49082612.98,30567619.64667,3.48845,3.48845,478014.56362,478014.56362,478014.56362,3.35912,478014.56362,1095.768,-2.3112,-1.71945,0.0,-2.54718,0.0,-1.99677,0.01,0,-0.553,7.5,-0.07373,10000.0,100000000,-46242000,-0.46242,102,102680162,102680162,-453352.94118,-0.10441,-0.1436,-0.10441,-0.1436,-0.10441,-0.1436,-0.10441,0.94559,-0.1436,0.9064,1,1,-18798229.12,375453.93333,172086.07283,273.48272,86179.77777,-14.49953,-3.09112,88.95326,9.4315,EUR,ILS,1.1894,0.30034,0,0,0,0,7.5,7.5,8.1,7.5,0.0,0.0,-7.40741,0.0,0.001,0.73127,0.65822,0.78492,0.5845,6.28609,7.81774,0.40173,0.30348,0.70475,0.69471,7.06192,0.3626,0.53367,None
TLV:KRUR,KERUR HOLDINGS LTD,Consumer Defensive,Israel,19.98462,276299124.51867,24283710.38267,65709566.53733,5740318.32933,15012014.356,171004345.528,276299124.51867,24283710.38267,65709566.53733,5740318.32933,15012014.356,171004345.528,0.36852,0.36852,4.31645,4.31645,4.31645,0.4017,4.31645,5.758,0.09369,0.21986,2.5,0.21412,2.5,0.21019,0.17906,0,6.83,9729,0.0007,0.63349,12578000,85946000,6.83304,964,338195526,368505397,89155.60166,0.656,-0.01047,-0.01065,-0.01047,-0.01065,-0.01047,0.48934,3.49669,-0.01047,1.03953,1,1,50346875.19733,14252654.72267,6.71731,23.7286,15.22295,0.55287,0.55403,0.55345,0.74394,ILS,ILS,0.30034,0.30034,795.068,318.0273,278.2739,198.7671,0.06298,8402,10760,9286.306,4.76717,15.79386,-9.58178,1.12553,2.03302,3.89766,3.59715,0.33038,0.01164,0.0,0.0,3.34762,3.17581,3.75741,0.18101,0.01,3.27171,3.51456,None
TLV:KSTN,KEYSTONE REIT LTD,,Israel,1e+50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,5000000000000.0,0.0,0,0,0.0,0.0,0.0,0.0,0.01,0.06643,0,0,1059,0.0,10000.0,57345600,0,0.0,10000000,181876254,181876254,0.0,-0.9,-0.9,-0.9,-0.9,0,0,-0.9,0.15,-0.9,0.15,1,1,0,10000000000000.0,10000000000000.0,0.0,5000000000000.0,10000000000000.0,10000000000000.0,0.0,0.0,USD,ILS,1.0,0.30034,0,0,0,0,0.00762,1040,1114,1051.5714,0.70643,1.82692,-4.93716,0.51351,0.51451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.01,0.01,None
