"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,calculated_roa,skip_reason
TLV:DRSL,DORSEL (B.A.Z.),Real Estate,Israel,624140.77313,56751933.33333,33636866.66667,14402200.0,7387333.33333,20512100.0,35577066.66667,56751933.33333,33636866.66667,14402200.0,7387333.33333,20512100.0,35577066.66667,3.16715,3.16715,3.58153,3.58153,3.58153,1.71721,3.58153,4.66432,0.48105,0.0,0.0,0.0,0.0,0.28489,0.16832,0,1.226,1430,0.00086,0.29944,22553500,27742000,1.23005,14,182654255,9903145148,1981571.42857,0.316,0.01345,-0.11211,0.01345,-0.11211,0.01345,0.20897,2.09486,0.01345,1.11727,1,1,25820600.0,7363200.0,7.07397,24.80637,15.94017,1.29468,1.29206,1.29337,1.13726,USD,ILS,1.0,0.30749,22.1695,22.1695,26.6034,35.4712,1430,910,1432,1256.3403,13.82266,57.14286,-0.13966,1.99234,62.54276,1.77551,1.77687,1.6441,0.10096,0.26323,0.25134,1.23674,1.34377,1.78619,0.88253,0.26729,1.30025,1.54322,713528466.66667,750184000.0,731856233.33333,0.04803,None
TLV:MGIC,MAGIC SOFTWARE ENT,Technology,Israel,815303.20095,339930800.0,22517333.33333,103532066.66667,7086333.33333,14801833.33333,221731433.33333,339930800.0,22517333.33333,103532066.66667,7086333.33333,14801833.33333,221731433.33333,1.9461,1.9461,30.63665,24.13796,29.82431,1.9863,9.94144,12.84785,0.06834,1.02239,15.46875,0.42795,6.25,0.72626,0.23617,0.66,0.52,5114,0.0001,3.07253,49035100,25559000,0.52124,3039,765361639,78118099266,8410.33235,0.289,0.0636,0.08254,0.0636,0.08254,0.0636,0.23739,2.23693,0.0636,1.36798,1.46,1.46,45051200.0,14149333.33333,16.98871,54.09171,35.54021,0.52118,0.62164,0.57141,0.75592,USD,ILS,1.0,0.30749,21.0,17.5,8.0,15.6,0.30927,3700,5886,5266.5415,-2.89643,38.21622,-13.11587,1.29369,4.68787,3.24854,2.82185,0.0,0.0,0.53179,0.47077,2.88214,2.34673,3.04519,0.01,0.51128,2.62444,2.83482,417641400.0,445304866.66667,431473133.33333,0.05431,None
TLV:BLSR,BLUE SQUARE REAL,Real Estate,Israel,829094.93216,84388560.06733,68112417.39,26336600.49733,18658144.71133,43385281.05067,55362580.28233,84388560.06733,68112417.39,26336600.49733,18658144.71133,43385281.05067,55362580.28233,6.26142,6.26142,3.9258,3.9258,3.9258,2.71497,3.9258,7.99997,0.69194,2.19719,2.5,1.75503,2.5,1.86582,0.21209,0,19.738,25930,0.00076,0.39118,11585000,228787008,19.74855,45,2070278118,89769247666,5084155.73333,2.863,0.13487,-0.06445,0.13487,-0.06445,0.13487,2.13114,11.70569,0.13487,1.72435,1,1,38321679.226,15926547.04667,54.02368,129.98914,92.00641,2.05073,2.15081,2.10077,1.4494,ILS,ILS,0.30749,0.30749,517.912,517.912,328.011,474.753,25930,10970,26440,22126.111,17.19186,136.37192,-1.9289,1.93407,52.33927,1.49844,1.46555,0.19556,0.49067,0.82182,0.60602,0.73553,0.85437,1.492,0.35311,0.72392,0.80495,1.14847,2017100699.096,2185165282.90333,2101132990.99967,0.04065,None
TLV:SMT,SUMMIT R/EST HLDGS,Real Estate,Israel,846458.03411,138866891.35667,121359763.71267,33360492.07067,18961124.858,70160444.28533,86113691.71367,138866891.35667,121359763.71267,33360492.07067,18961124.858,70160444.28533,86113691.71367,4.79438,4.79438,2.93853,2.93853,2.93853,2.46538,2.93853,6.86656,0.8384,2.20112,2.5,1.37164,2.5,1.77945,0.29656,0,5.299,5070,0.00105,0.29676,69300000,366966016,5.29532,144,2098454710,107909060790,2548375.11111,-0.174,0.00782,-0.00185,0.00782,-0.00185,0.00782,-0.13096,0.91904,0.00782,1.08908,1,1,89107055.61533,23944184.802,23.54982,87.63943,55.59462,1.46268,1.24519,1.35394,1.16359,ILS,ILS,0.30749,0.30749,2.0,2.0,2.0,7.5,5070,2745,5488,4848.076,4.57757,84.69945,-7.61662,1.69522,23.73356,1.89503,1.87921,1.23908,0.63133,0.26411,0.07792,1.45229,0.86852,1.89712,0.94521,0.18101,1.1704,1.53376,2597995740.086,2600161843.14133,2599078791.61367,0.04699,None
TLV:IES,IES HOLDINGS LTD,Real Estate,Israel,846488.29137,41637666.66667,60573266.66667,10913400.0,26242866.66667,43408066.66667,26275533.33333,41637666.66667,60573266.66667,10913400.0,26242866.66667,43408066.66667,26275533.33333,7.96153,7.96153,4.55713,4.55713,4.55713,9.4241,4.55713,11.93584,2.06936,0.0,0.0,0.0,0.0,1.19249,0.15614,0,15.897,23710,0.00067,0.48601,5266050,83770000,15.90756,5,322294310,38149710804,16754000.0,-0.13175,-0.015,-0.13175,-0.015,-0.13175,-0.015,-0.13175,0.91825,-0.015,1.035,1,1,27304866.66667,7497400.0,11.80355,42.98748,27.39551,0.2135,0.21128,0.21239,0.46086,USD,ILS,1.0,0.30749,150.0,120.0,120.0,110.0,23710,13600,24330,21108.611,12.32383,74.33824,-2.54829,1.88444,44.78046,5.75001,5.75394,0.16344,0.04086,4.81902,4.87447,29.7079,26.99133,5.76198,0.11215,4.85675,28.35961,17.0608,856428133.33333,933061866.66667,894745000.0,0.06851,None
TLV:VTNA,VITANIA LTD,Real Estate,Israel,973551.85353,97263066.66667,105028466.66667,25230200.0,30306533.33333,67667500.0,61246633.33333,97263066.66667,105028466.66667,25230200.0,30306533.33333,67667500.0,61246633.33333,7.71923,7.71923,3.39552,3.39552,3.39552,3.94266,3.39552,14.29644,1.20242,0.0,0.0,0.0,0.0,0.6971,0.234,0,2.225,2454,0.00091,0.40986,47073200,108462000,2.30411,10000000,696308340,35563939879,10.8462,7.126,-0.03979,0.01517,-0.03979,0.01517,-0.03979,5.34829,27.79146,-0.03979,1.01021,1,1,41121866.66667,16055666.66667,16.9328,43.36839,30.15059,1.39416,1.59089,1.49252,1.22169,USD,ILS,1.0,0.30749,63.7305,63.7305,50.9844,38.2383,0.72211,1242,2535,1923.1736,27.60159,97.58454,-3.19527,1.87471,43.41148,1.73259,1.63937,1.08398,0.737,18.6268,17.41978,0.2479,0.24929,1.69598,0.92049,18.03329,0.2586,0.97729,2002575666.66667,2226705333.33333,2114640500.0,0.052,None
TLV:CISY,CI SYSTEMS(ISRAEL),Technology,Israel,1013262.49816,24122666.66667,957533.33333,6213933.33333,199666.66667,578600.0,15168300.0,24122666.66667,957533.33333,6213933.33333,199666.66667,578600.0,15168300.0,0.74505,0.74505,24.22873,24.22873,24.22873,0.87015,8.07624,11.37959,0.03571,0.09919,2.5,0.07458,2.5,0.09309,0.01,0,0.083,638,0.00013,1.39555,10640000,878000,0.08252,138,18321016,2139687693,6362.31884,-0.516,0.0118,-0.00752,0.0118,-0.00752,0.0118,-0.38888,0.66112,0.0118,1.10899,1,1,1882666.66667,1355000.0,9.73142,13.52105,11.62623,0.65836,0.6939,0.67613,0.82227,USD,ILS,1.0,0.30749,15.0,0,0,0,638,498.2,690,626.45276,1.84327,28.06102,-7.53623,1.45777,9.59691,2.52998,2.44729,0.44778,0.375,0.30859,0.32246,2.6708,2.63528,2.49863,0.42139,0.32552,2.66304,2.58084,24895000.0,25987466.66667,25441233.33333,0.04274,None
TLV:ARAN,ARAN RESEARCH&DEVE,Industrials,Israel,1077173.65887,109497333.33333,3867666.66667,27341033.33333,690633.33333,2279150.0,68419183.33333,109497333.33333,3867666.66667,27341033.33333,690633.33333,2279150.0,68419183.33333,0.28535,0.28535,11.38611,11.38611,11.38611,0.35694,11.38611,5.91057,0.03135,0.0,0.0,0.0,0.0,0.02791,0.20563,0,0.616,2107,0.00029,0.58361,4885640,3010000,0.61609,141,27407646,3426713114,21347.51773,-0.29,-0.07841,-0.07248,-0.07841,-0.07248,-0.07841,-0.23562,0.81438,-0.07841,0.97159,1,1,15156000.0,1066000.0,1.80837,25.71074,13.75955,1.3009,1.34423,1.32257,1.15003,USD,ILS,1.0,0.30749,25.5851,40.9362,20.4681,20.4681,1.03378,957,2320,1859.3195,13.32103,120.16719,-9.18103,1.68745,23.0883,1.85373,1.80095,0.20568,0.25674,6.92205,6.64152,1.45768,1.535,1.83734,0.24121,6.79179,1.50634,1.67184,133913600.0,138313142.85714,136113371.42857,0.03674,None
TLV:RVL,RAVAL ICS LTD,Consumer Cyclical,Israel,1139831.37333,291149290.88,17111590.64,78413829.6,7282800.56,12197195.6,184781560.24,291149290.88,17111590.64,78413829.6,7282800.56,12197195.6,184781560.24,1.16446,1.16446,13.23797,13.23797,13.23797,1.08805,13.23797,6.44868,0.08156,0.32039,5.625,0.22584,2.5,0.26926,0.32103,0,0.232,1013,0.00023,2.64304,85397000,19661000,0.23023,1088,280690824,26227212682,18070.77206,0.718,0.00836,0.34962,0.00836,0.34962,0.00836,0.6259,4.17952,0.00836,1.09181,1,1,47653859.2,16693461.04,5.8902,16.81442,11.35231,1.72007,1.74722,1.73365,1.31668,EUR,ILS,1.2108,0.30749,83.64,10.278,10.7919,26.2089,0.70855,493.6,1094,933.9653,8.46227,105.2269,-7.40402,1.73018,26.82548,1.58837,1.5771,0.11504,0.15878,8.2021,3.17548,1.24025,1.22719,1.59274,0.14691,5.69879,1.24372,1.41823,310806386.72,336087244.96,323446815.84,0.05771,None
TLV:AURA,AURA INVESTMENTS,Real Estate,Israel,1170977.8404,796984466.66667,21577866.66667,236741866.66667,13554066.66667,17565966.66667,516863166.66667,796984466.66667,21577866.66667,236741866.66667,13554066.66667,17565966.66667,516863166.66667,0.50551,0.50551,4.55695,4.55695,4.55695,0.22494,4.55695,5.27991,0.04976,0.0,0.0,0.0,0.0,0.03843,0.2188,0,0.222,338,0.00066,0.646,242544992,54277000,0.22378,45,551458883,24536873420,1206155.55556,713.765,0.25866,0.80756,0.25866,0.80756,0.25866,535.52564,2678.6782,0.25866,2.34332,1,1,-115931266.66667,37307466.66667,114562.84652,14.78146,57288.81399,4.17621,4.00942,4.09282,2.02307,USD,ILS,1.0,0.30749,1.7369,0,0,0,2.18267,98,348.3,264.86182,27.61371,244.89796,-2.95722,1.9177,49.73731,1.24146,1.25064,1.0747,1.36095,0.0,0.0,1.13034,1.13871,1.25605,1.22783,0.01,1.14452,1.20029,1668654200.0,1828430533.33333,1748542366.66667,0.03005,None
TLV:ENRG,ENERGIXS-RENEWABLE,Technology,Israel,1300123.59298,72006122.26133,19449705.96867,18972809.478,5045111.426,12247408.69733,45489465.86967,72006122.26133,19449705.96867,18972809.478,5045111.426,12247408.69733,45489465.86967,8.80436,8.80436,28.38712,28.38712,28.38712,7.60388,9.46237,12.52714,0.26438,9.09821,34.80469,0.67271,2.5,5.43895,0.16047,0,0.138,1263,0.00011,1.18459,487075008,66343000,0.13621,66,2209299099,190807870445,1005196.9697,-0.383,0.09426,0.19632,0.09426,0.19632,0.09426,-0.23817,0.81183,0.09426,1.52132,1,1,45112780.37,13190521.526,48.9728,167.49141,108.23211,1.43222,1.36077,1.39649,1.18173,ILS,ILS,0.30749,0.30749,4.0,4.0,16.0,2.0,1263,1094,1699,1279.2847,-1.27295,15.4479,-25.66215,0.55868,0.55968,1.70543,1.74279,1.52442,0.34893,0.8749,0.43284,2.64596,3.58565,1.73411,0.94668,0.66387,3.1258,2.42996,936286755.66,1155688865.4,1045987810.53,0.03171,None
TLV:ORON,ORON GROUP INVESTM,Industrials,Israel,1454307.84693,852964933.33333,18295733.33333,217143600.0,6475333.33333,12385533.33333,535054266.66667,852964933.33333,18295733.33333,217143600.0,6475333.33333,12385533.33333,535054266.66667,0.4268,0.4268,8.99426,8.99426,8.99426,0.28381,8.99426,7.47631,0.03204,0.0,0.0,0.0,0.0,0.02831,0.15063,0,0.427,1324,0.00032,1.43358,64125200,27804000,0.43359,366,370234372,24627603771,75967.21311,0.243,0.01692,0.3116,0.01692,0.3116,0.01692,0.26015,2.35076,0.01692,1.13459,1,1,16927933.33333,13311733.33333,21.87121,27.81263,24.84192,4.54417,4.68547,4.61482,2.14821,USD,ILS,1.0,0.30749,7.6775,15.355,0,0,3.34668,288.7,1794,885.6153,49.50058,358.60755,-26.19844,1.37554,6.7739,1.20581,1.2075,0.25555,0.13931,8.63235,8.7439,1.12924,1.1152,1.21665,0.20743,8.69812,1.13222,1.17444,957589533.33333,987912333.33333,972750933.33333,0.03273,None
TLV:MVNE,MIVNE REAL ESTATE,Real Estate,Israel,1537478.14046,1079450666.66667,550376666.66667,268198133.33333,131880800.0,341128733.33333,673824400.0,1079450666.66667,550376666.66667,268198133.33333,131880800.0,341128733.33333,673824400.0,3.48109,3.48109,3.67066,3.67066,3.67066,2.30091,3.67066,6.78876,0.55843,0.0,0.0,0.0,0.0,0.3291,0.40364,0,0.8,956.3,0.00084,0.355,829649024,591289024,0.7127,10000000,3685831404,243628889856,59.1289,0.104,-0.01351,0.12203,-0.01351,0.12203,-0.01351,0.10851,1.59254,-0.01351,1.03649,1,1,385772400.0,149769066.66667,9.55442,24.6101,17.08226,1.4228,1.13918,1.28099,1.13181,USD,ILS,1.0,0.30749,6.6605,6.7588,5.5355,6.7656,0.56796,581.6,983,839.0618,13.97253,64.42572,-2.71617,1.86697,42.34654,1.75718,1.87601,1.14384,0.68197,8.6104,8.60584,1.15065,1.15312,1.8266,0.92291,8.61812,1.16188,1.49424,12705682133.33333,13056493600.0,12881087866.66667,0.04648,None
TLV:SPEN,SHAPIR ENGINEERING,Industrials,Israel,1551938.95214,3285505133.33333,308230400.0,889459600.0,84843200.0,196536800.0,2087482366.66667,3285505133.33333,308230400.0,889459600.0,84843200.0,196536800.0,2087482366.66667,1.06545,1.06545,7.83938,7.83938,7.83938,0.74584,7.83938,5.62614,0.09661,0.0,0.0,0.0,0.0,0.06521,0.16906,0,0.95,2428,0.00039,1.25419,356929984,344625984,0.96553,10000000,3797730134,265820305991,34.4626,0.237,0.0318,0.04438,0.0318,0.04438,0.0318,0.18884,1.99422,0.0318,1.20902,1,1,370161666.66667,104967533.33333,10.25965,36.18005,23.21985,2.91871,2.71287,2.81579,1.67803,USD,ILS,1.0,0.30749,19.6252,16.8386,19.7478,17.1113,0.10113,1960,2600,2370.6042,2.42115,23.87755,-6.61538,1.4625,9.78532,1.34623,1.37055,1.72724,0.89128,45.91506,46.33967,1.57677,1.64951,1.36839,1.31926,46.13737,1.62314,1.49577,7366182200.0,7796370466.66667,7581276333.33333,0.04592,None
TLV:FOX,FOX-WIZEL LTD,Consumer Cyclical,Israel,1591624.41064,803382177.40067,61715518.426,238365489.52467,18139101.59133,39927310.00867,520873833.46267,803382177.40067,61715518.426,238365489.52467,18139101.59133,39927310.00867,520873833.46267,0.71737,0.71737,5.93415,16.92301,7.30776,0.53417,7.30776,5.93394,0.09103,0.427,5.625,0.19116,2.5,0.32162,0.26085,6.95,19.82,38690,0.00051,1.6273,13606200,272703008,20.04255,8605,2149306491,160029215381,31691.22696,0.06683,0.06163,0.06683,0.06163,0.06683,0.06163,0.06683,1.38416,0.06163,1.35815,1,1,137713352.87133,24854252.70533,15.6071,86.47641,51.04176,3.02334,3.62041,3.32187,1.8226,ILS,ILS,0.30749,0.30749,573.425,362.059,363.261,193.327,38690,11530,43000,34809.027,11.14933,235.55941,-10.02326,1.72609,26.4471,1.42178,1.33065,0.17584,0.10267,1.43388,1.2251,1.43377,1.28376,1.38621,0.14925,1.33949,1.36877,1.37749,1197388117.28267,1447758036.90667,1322573077.09467,0.05019,None
TLV:SLARL,SELLA CAPITAL REAL,Real Estate,Israel,1706646.25447,230340000.0,183260000.0,58540000.0,48533333.33333,115896666.66667,144440000.0,230340000.0,183260000.0,58540000.0,48533333.33333,115896666.66667,144440000.0,4.57084,4.57084,3.12291,3.12291,3.12291,2.29829,3.12291,9.23255,0.70055,0.0,0.0,0.0,0.0,0.41031,0.29063,0,0.839,872.7,0.00096,0.31,205344992,164000000,0.79866,1,1070021747,53802899194,164000000.0,0.086,0.02713,-0.02018,0.02713,-0.02018,0.02713,0.05945,1.34727,0.02713,1.18564,1,1,140156800.0,33814533.33333,7.63446,31.64384,19.63915,1.18327,1.16858,1.17592,1.0844,USD,ILS,1.0,0.30749,12.5,12.0,12.0,12.0,872.7,505.1,910,769.1153,13.46803,72.77767,-4.0989,1.81576,35.83821,1.84524,1.8583,0.00627,0.00383,0.0,0.0,0.5045,0.57746,1.86177,0.01505,0.01,0.55098,1.20637,3374220200.0,3627077000.0,3500648600.0,0.05311,None
TLV:AUDC,AUDIOCODES,Technology,Israel,1847249.6501,205101666.66667,17660533.33333,58134533.33333,8935666.66667,13298100.0,131618100.0,205101666.66667,17660533.33333,58134533.33333,8935666.66667,13298100.0,131618100.0,5.07266,5.07266,37.10639,48.85674,38.57518,5.06513,12.85839,25.90327,0.1405,0.46711,5.625,2.63591,17.1875,1.66977,0.38034,0.72,0.948,11450,8e-05,5.63822,32770800,31977000,0.97578,773,1154484301,115277375904,41367.39974,0.898,0.05442,0.34739,0.05442,0.34739,0.05442,0.76035,4.85173,0.05442,1.32212,1,1,31293933.33333,11799066.66667,36.89163,97.84539,67.36851,0.99101,0.71535,0.85318,0.92368,USD,ILS,1.0,0.30749,16.0,14.0,13.0,12.0,11450,8518,15220,9868.402,16.02689,34.42123,-24.77004,0.87496,0.87596,2.14428,2.39965,0.21658,0.11791,0.97239,0.90468,1.94519,2.12714,2.28196,0.17724,0.94854,2.04616,2.16406,291464133.33333,350547200.0,321005666.66667,0.06143,None
TLV:ISCD,ISRACARD LTD,Financial Services,Israel,2137060.28078,1968400000.0,177000000.0,492733333.33333,40666666.66667,108833333.33333,1230566666.66667,1968400000.0,177000000.0,492733333.33333,40666666.66667,108833333.33333,1230566666.66667,1.63523,1.63523,5.11569,5.11569,5.11569,0.4225,5.11569,28.56125,0.08259,0.0,0.0,0.0,0.0,0.05719,0.22509,0,0.785,1303,0.0006,0.31733,200000000,157000000,0.785,1442,3108416311,80316388944,108876.56033,6.4,-0.04333,-0.28926,-0.04333,-0.28926,-0.04333,4.72768,24.68842,-0.04333,1.00667,1,1,224400000.0,77000000.0,13.85212,40.36904,27.11058,8.22083,8.81644,8.51864,2.91867,USD,ILS,1.0,0.30749,36.6,0,0,0,0.62307,733,1365,1193,9.22045,77.76262,-4.54212,1.8038,34.44504,1.12651,1.11348,0.01199,0.00356,0.69022,0.74439,1.20689,1.19825,1.12999,0.01778,0.72731,1.21257,1.17128,23472600000.0,24496000000.0,23984300000.0,0.02454,None
TLV:ASGR,ASPEN GROUP LTD,Real Estate,Israel,2808639.2466,60759552.51533,20852413.85067,12321329.29333,2950223.05467,11901318.45267,36540440.90433,60759552.51533,20852413.85067,12321329.29333,2950223.05467,11901318.45267,36540440.90433,5.25531,5.25531,3.81249,3.81249,3.81249,0.87472,3.81249,7.6276,0.21705,0.82704,2.5,0.58787,2.5,0.68157,0.25663,0,0.642,806.7,0.0008,0.22468,64097500,21820000,0.34042,30,942559792,15688635168,727333.33333,1.447,-0.04312,-0.21781,-0.04312,-0.21781,-0.04312,1.0308,6.20399,-0.04312,1.00688,1,1,15677418.64867,3295841.81467,60.12213,285.98454,173.05333,3.31926,3.58949,3.45438,1.8586,ILS,ILS,0.30749,0.30749,7.1493,6.3383,6.6719,6.6719,0.71274,412.7,827.7,724.70557,11.31417,95.46886,-2.53715,1.8988,46.86717,1.40445,1.44473,1.55955,0.64726,1.29424,0.83797,1.05167,0.80016,1.43459,1.11341,1.07611,0.93591,1.18525,912469420.73267,1080339014.88133,996404217.807,0.03194,None
TLV:INTR,INTERGAMA,Industrials,Israel,2944818.31581,17789533.33333,13301266.66667,1294600.0,213600.0,6757433.33333,9542066.66667,17789533.33333,13301266.66667,1294600.0,213600.0,6757433.33333,9542066.66667,2.31724,2.31724,8.10989,8.10989,8.10989,2.17868,8.10989,4.19878,0.30165,0.0,0.0,0.0,0.0,0.18237,0.01,0,2.35,6199,0.00038,0.86096,1932760,4107000,2.12494,9,39175323,3683498534,456333.33333,-0.1534,-0.04028,-0.1534,-0.04028,-0.1534,-0.04028,-0.1534,0.8966,-0.04028,1.00972,1,1,6747200.0,1125500.0,5.80616,34.80704,20.3066,0.5673,0.43715,0.50223,0.70868,USD,ILS,1.0,0.30749,100.0,100.0,500.0,29.32042,0.26459,43.19,6300,1405.3113,341.11223,14252.85946,-1.60317,1.96772,58.04615,2.93297,3.15913,0.04241,0.00304,32.75647,34.4963,1.40995,1.15087,3.05605,0.03273,33.63639,1.29041,2.17323,78762133.33333,60551000.0,69656566.66667,0.11701,None
TLV:ALGS,ALON NATURAL GAS E,Energy,Israel,3808707.46715,54355266.66667,18071666.66667,10842333.33333,3563933.33333,10817800.0,32598800.0,54355266.66667,18071666.66667,10842333.33333,3563933.33333,10817800.0,32598800.0,2.52173,2.52173,4.80407,4.80407,4.80407,1.90768,4.80407,3.26278,0.39705,0.0,0.0,0.0,0.0,0.23689,0.05252,0,1.243,1984,0.00063,1.14374,14038000,17447000,1.24284,10000000,110815066,8382729760,1.7447,-0.708,-0.08963,0.06638,-0.08963,0.06638,-0.08963,-0.5144,0.5356,-0.08963,0.96037,1,1,16131666.66667,12097733.33333,6.86941,9.15999,8.0147,3.2556,2.1502,2.7029,1.64405,USD,ILS,1.0,0.30749,356.178,356.178,178.234,357.285,1984,1005,2050,1484.1805,33.67646,97.41294,-3.21951,1.87368,43.26915,1.38182,1.50146,0.32865,2.05995,0.51107,0.56993,1.59493,1.90794,1.45164,1.2043,0.5505,1.76143,1.60654,243257800.0,227579600.0,235418700.0,0.06595,None
TLV:NAWI,NAWI BROTHERS GROU,Financial Services,Israel,4074103.41386,108853066.66667,67174600.0,32756866.66667,21875333.33333,44524966.66667,70804966.66667,108853066.66667,67174600.0,32756866.66667,21875333.33333,44524966.66667,70804966.66667,5.76913,5.76913,3.07861,3.07861,3.07861,2.03468,3.07861,15.97171,0.6609,0.0,0.0,0.0,0.0,0.38766,0.27843,0,2.489,2467,0.00101,0.41722,32730500,81465000,2.48896,10000000,711139807,25080240386,8.1465,0.445,0.03158,0.06812,0.03158,0.06812,0.03158,0.35078,2.80389,0.03158,1.2079,1,1,409304866.66667,19639333.33333,1.73743,36.20998,18.97371,2.98156,2.37061,2.67608,1.63587,USD,ILS,1.0,0.30749,35.1354,73.3261,39.6984,90.4126,0.72156,1245,2582,2051.6943,20.24208,98.15261,-4.45391,1.82797,37.30944,1.35602,1.428,0.00933,0.00898,12568.92379,13361.10516,1.15343,1.08287,1.40201,0.01915,12965.02447,1.12815,1.26508,2185933400.0,2012460133.33333,2099196766.66667,0.04121,None
TLV:AMOT,AMOT INVESTMENTS,Real Estate,Israel,4086585.5768,230872081.22067,167261050.93933,57410350.936,27580028.55933,97420539.74933,144141216.07833,230872081.22067,167261050.93933,57410350.936,27580028.55933,97420539.74933,144141216.07833,6.09906,6.09906,8.70011,8.70011,8.70011,3.66453,8.70011,7.12916,0.4052,4.08835,5.625,1.191,2.5,2.74437,0.20999,0,0.762,2150,0.00035,0.42987,411960992,301984000,0.73304,93,4545528182,273108901119,3247139.78495,0.14,0.01826,-0.22039,0.01826,-0.22039,0.01826,0.0499,1.29951,0.01826,1.14128,1,1,144115417.66733,35511753.60867,31.54089,128.00067,79.77078,1.3078,1.35425,1.33103,1.1537,ILS,ILS,0.30749,0.30749,25.0,25.0,25.0,25.0,0.3871,1445,2335,1913.7361,12.34569,48.78893,-7.92291,1.58427,15.81156,1.76623,1.73882,0.05741,0.05174,0.02287,0.02565,0.50651,0.87217,1.76253,0.06458,0.03426,0.69934,1.23093,4198735668.81,4517853505.65667,4358294587.23333,0.04235,None
TLV:GVYM,GAV-YAM LANDS CORP,Real Estate,Israel,4436477.20853,562734266.66667,322872866.66667,145785266.66667,138938600.0,230905733.33333,354259766.66667,562734266.66667,322872866.66667,145785266.66667,138938600.0,230905733.33333,354259766.66667,6.2934,6.2934,5.30097,5.30097,5.30097,3.50881,5.30097,7.72968,0.66838,0.0,0.0,0.0,0.0,0.39193,0.06399,0,1.833,3212,0.00057,0.76606,213756992,395640000,1.85089,52,3725371174,207700910154,7608461.53846,2.213,0.03694,-0.1062,0.03694,-0.1062,0.03694,1.6332,9.21601,0.03694,1.23472,1,1,399966466.66667,93627133.33333,9.31421,39.78944,24.55182,2.51306,2.71875,2.61591,1.61738,USD,ILS,1.0,0.30749,121.633,93.59988,93.59988,84.23988,0.84598,1612,3259,2732.2222,17.55998,99.25558,-1.44216,1.94293,53.79455,1.52942,1.48004,2.4177,2.50305,7.30707,7.08842,2.28097,1.84106,1.51473,2.47038,7.20775,2.07102,1.79287,10299590066.66667,10943389933.33333,10621490000.0,0.04174,None
TLV:CDEV,COHEN DEV&IND BLDG,Energy,Israel,5156468.32958,11127800.0,6299600.0,3668400.0,3680666.66667,4990133.33333,7398100.0,11127800.0,6299600.0,3668400.0,3680666.66667,4990133.33333,7398100.0,9.81723,9.81723,10.60316,10.60316,10.60316,9.79204,10.60316,10.68005,0.94439,1.6252,2.5,2.49895,2.5,2.03722,0.51054,0,1.992,6895,0.00029,7.79678,6427430,13093000,2.03705,10000000,136105405,13575689049,1.3093,-0.17218,0.13342,-0.17218,0.13342,-0.17218,0.13342,-0.17218,0.87782,0.13342,1.71711,1,1,8039400.0,2563800.0,16.9298,53.08737,35.00858,0.17515,0.19875,0.18695,0.43238,USD,ILS,1.0,0.30749,83.579,106.373,75.981,113.971,6895,4931,7400,6604.3403,4.40104,39.82965,-6.82432,1.59093,16.21445,7.1681,6.05586,1.54958,0.525,2.04628,0.51157,3.70342,2.61264,6.62198,1.04729,1.28893,3.16803,4.895,20658733.33333,19459733.33333,20059233.33333,0.26877,None
