"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,summary_currency,financial_currency_conversion_rate_mult_to_usd,summary_currency_conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,annualized_total_assets,quarterized_total_assets,effective_total_assets,skip_reason
TLV:ICL,ICL GROUP LTD,Basic Materials,Israel,12072747.92,5197200000,322133333.3,1397266667,85333333.33,203733333.3,3297233333,5197200000,322133333.3,1397266667,85333333.33,203733333.3,3297233333,1.89064,1.89064,106.06037,17.33182,94.9693,1.75672,94.9693,41.236,0.01643,0.14858,2.5,0.69196,12.03125,0.4502,0.10486,0.41,0.067,2384,3.00E-05,2.27539,1284150016,86000000,0.06697,11000,9895410640,9194652931,7818.18182,1.25,-0.01836,-0.59499,-0.01836,-0.59499,-0.01836,0.78875,4.99376,-0.01836,1.03164,1,1,832466666.7,217533333.3,11.88686,45.48917,28.68801,1.41031,1.40262,1.40647,1.18595,USD,ILS,1,0.30034,16.9995,2.65,7.5992,9.4,0.93143,995.2,2476,1912.7084,24.64001,139.54984,-3.71567,1.87574,43.55518,1.74401,1.74177,0.57483,0.14371,0.29279,0.35336,1.36551,1.37371,1.75289,0.36927,0.33307,1.37961,1.56625,9351333333,9611600000,9481466667,None
TLV:IDIN,I.D.I. INSURANCE,Financial Services,Israel,0.0025,670001175.1,61099047.2,160821237.7,16038936.88,38568992.04,415411206.4,670001175.1,61099047.2,160821237.7,16038936.88,38568992.04,415411206.4,0.08049,0.08049,2.10269,2.10269,2.10269,0.23169,2.10269,1.423,0.11221,0.22891,2.5,0.24865,2.5,0.23352,0.09099,0,16.569,11400,0.00145,0.59434,14674900,243336000,16.58178,1500,174794573,502450924,162224,5.464,-0.02837,0.01085,-0.02837,0.01085,-0.02837,4.10071,21.55356,-0.02837,1.02163,1,1,39358555.87,16337334.69,4.44108,10.69909,7.57008,7.27621,6.31866,6.79743,2.60719,ILS,ILS,0.30034,0.30034,749.5785,272.574,477.0045,170.3587,0.40385,7260,13400,11215.993,1.64058,57.02479,-14.92537,1.34853,6.01412,1.13965,1.15895,1.15278,437.29805,0.82159,0.31125,0.86151,1219.51402,1.1593,219.23541,0.57642,610.19777,305.67853,1778630027,1854734089,1816682058,None
TLV:IES,IES HOLDINGS LTD,Real Estate,Israel,27698.93504,41637666.67,60573266.67,10913400,26242866.67,43408066.67,26275533.33,41637666.67,60573266.67,10913400,26242866.67,43408066.67,26275533.33,6.96338,6.96338,4.09786,4.09786,4.09786,8.4194,4.09786,34.758,2.06936,0,0,0,0,1.19249,0.15607,0,15.897,21480,0.00074,0.43703,5268440,83770000,15.90034,5,281879998,340825562,16754000,-0.13175,-0.015,-0.13175,-0.015,-0.13175,-0.015,-0.13175,0.91825,-0.015,1.035,1,1,27304866.67,7497400,10.32343,37.59703,23.96023,0.2135,0.21128,0.21239,0.46086,USD,ILS,1,0.30034,150,120,120,110,0.23318,13600,23840,20807.361,3.2327,57.94118,-9.89933,1.53906,13.29038,5.75001,5.75394,0.16344,0.04086,4.81902,4.87447,29.7079,26.99133,5.76198,0.11215,4.85675,28.35961,17.0608,856428133.3,933061866.7,894745000,None
TLV:ILCO,THE ISRAEL CORP,Basic Materials,Israel,23868323.88,5197200000,32066666.67,1397266667,16733333.33,24400000,3297233333,5197200000,32066666.67,1397266667,16733333.33,24400000,3297233333,0.80311,0.80311,98.90454,98.90454,98.90454,0.46108,98.90454,16.164,-0.01452,0.00453,1,0.11096,12.03125,0.07262,0.2608,0,-10.078,104380,-0.0001,1.66529,7698000,-76000000,-9.87269,1341,4204121837,2413270747,-56674.12379,-0.64297,-0.01836,-0.64297,-0.01836,-0.64297,-0.01836,-0.64297,0.40703,-0.01836,1.03164,1,1,940200000,242133333.3,4.47152,17.36284,10.91718,5.07507,5.04034,5.05771,2.24893,USD,ILS,1,0.30034,5565.5903,5144.146,10380.08,1558.751,1.53915,27450,109000,76167.914,37.03933,280.25501,-4.23853,1.8867,45.10353,1.52452,1.53062,0.4053,0.4,0.28484,0.3169,1.42954,1.47463,1.53757,0.41265,0.31087,1.46209,1.49983,10785800000,10908333333,10847066667,None
TLV:ILDC,ISRAEL LAND DEVEL,Real Estate,Israel,1.16E+17,120745490,13931110.72,23590966.16,-3166945.141,5382082.789,72168228.07,120745490,13931110.72,23590966.16,-3166945.141,5382082.789,72168228.07,4.89434,4.89434,75.64415,75.64415,75.64415,1.30873,75.64415,72.648,-0.19874,0.11142,1,-0.12494,0,0.00958,0.17048,0,-1.813,3961,-0.00046,0.44264,34143600,-62446000,-1.82892,71,1522504864,407123104,-879521.1268,-0.992,-0.06414,-0.10518,-0.06414,-0.10518,-0.06414,-0.7703,0.2797,-0.06414,0.98586,1,1,-12774381.24,662810.3347,1697263048,2297.04455,848632672.3,4.57005,4.67243,4.62124,2.14971,ILS,ILS,0.30034,0.30034,137.6492,87.8642,71.4037,127.3166,0.34618,2072,4478,3614.1943,9.59566,91.16795,-11.54533,1.57024,14.98987,1.36199,1.3631,1.30737,1.13431,0.2898,0.29682,1.41749,1.37232,1.37254,1.23084,0.30331,1.40491,1.38872,1694761618,1770984453,1732873035,None
TLV:ILX,ILEX MEDICAL,Healthcare,Israel,96.70275,790892000,89157400,263134866.7,33818000,61487700,527013433.3,790892000,89157400,263134866.7,33818000,61487700,527013433.3,0.32287,0.32287,2.67111,2.67111,2.67111,0.31844,2.67111,5.826,0.12745,0,0,0,0,0.08283,0.17427,0,11.244,9961,0.00113,0.76389,10035000,120621000,12.02003,240,305484973,301391199,502587.5,1.748,0.12645,0.24229,0.12645,0.24229,0.12645,1.37157,7.90786,0.12645,1.68227,1,1,132796266.7,57848933.33,2.3004,5.28074,3.79057,0.97128,0.81731,0.89429,0.94567,USD,ILS,1,0.30034,0,0,0,0,0.15043,61.28,10300,99.88,9872.96756,16154.89556,-3.29126,1.93378,52.29299,2.28272,2.26536,0.17708,0.18067,2.53528,2.37159,2.02594,1.98648,2.28404,0.18887,2.46343,2.01621,2.15012,674203266.7,745291466.7,709747366.7,None
TLV:IMCO,IMCO INDUSTRIES,Industrials,Israel,1870280210,47199912.68,210838.68,12283605.66,53730.826,132284.753,29741759.17,47199912.68,210838.68,12283605.66,53730.826,132284.753,29741759.17,0.19282,0.19282,14.52232,14.52232,14.52232,0.10146,14.52232,13.842,0.01297,0.00418,1,0.00433,1,0.01924,0.09774,0,0.425,2000,0.00021,0.35357,5009510,2128000,0.42479,180,31615614,16648317,11822.22222,0.6625,0.02942,0.6625,0.02942,0.6625,0.02942,0.6625,4.3625,0.02942,1.19708,1,1,1582331.279,-645100.286,19.9804,118434692.1,59217356.06,0.80658,0.83709,0.82184,0.90655,ILS,ILS,0.30034,0.30034,35.4326,55.8937,59.8861,59.8861,0.71513,1141,2422,1932.8264,3.47541,75.28484,-17.42362,1.34114,5.81894,2.25224,2.20445,0.16138,0.08442,0.27482,0.22497,2.37351,2.37327,2.23834,0.1329,0.25989,2.38339,2.31087,48735812.04,49773467.8,49254639.92,None
TLV:INCR,INTERCURE LTD,Healthcare,Israel,11619052.19,37065600,-23502466.67,28597533.33,4018800,-9741833.333,32831566.67,37065600,-23502466.67,28597533.33,4018800,-9741833.333,32831566.67,3.49836,3.49836,12.75954,12.75954,12.75954,3.55273,12.75954,68.872,0.13419,0,0,0,0,0.08668,0.04311,0,0.612,2601,0.00024,1.18711,42671400,12591000,0.29507,75,328252648,333342185,167880,-0.36645,0.4335,-0.36645,0.4335,-0.36645,0.4335,-0.36645,0.68355,0.4335,3.21751,1,1,814000,7187400,403.25878,45.67057,224.46468,0.21427,0.1498,0.18204,0.42666,USD,ILS,1,0.30034,0,0,0,0,0.36566,1268.0417,3100,2239.551,16.13935,105.11944,-16.09677,1.45523,9.49699,8.76822,8.19937,1.00009,0.5214,18.73548,6.61887,1.95691,2.3311,8.4938,0.77074,12.68718,2.15401,5.3239,255738733.3,329843733.3,292791233.3,None
TLV:INRM,INROM CONSTRUCTION,Basic Materials,Israel,19172.677,285685430.3,32791241.34,74661981.12,7679333.392,20235287.36,180173705.7,285685430.3,32791241.34,74661981.12,7679333.392,20235287.36,180173705.7,0.62321,0.62321,5.10171,5.10171,5.10171,0.55278,5.10171,9.511,0.10752,0.28687,2.5,0.25598,2.5,0.26242,0.66588,0,0.959,1647,0.00058,1.2981,108815000,104630000,0.96154,770,606376714,537934601,135883.1169,0.02,-0.01034,-0.02755,-0.01034,-0.02755,-0.01034,0.00811,1.09057,-0.01034,1.03966,1,1,50431310.78,13669354.4,12.02381,44.3603,28.19206,1.63636,1.34486,1.49061,1.2209,ILS,ILS,0.30034,0.30034,5.0965,7.008,7.3776,22.8755,0.29571,980,1840,1612.4584,2.14217,68.06122,-10.48913,1.55116,13.92978,1.73064,1.89106,0.12349,0.10478,0.26987,0.2378,1.76581,1.86736,1.82085,0.12413,0.26384,1.82659,1.82372,290269842.5,305558306.8,297914074.7,None
TLV:INTR,INTERGAMA,Industrials,Israel,828919.9776,17789533.33,13301266.67,1294600,213600,6757433.333,9542066.667,17789533.33,13301266.67,1294600,213600,6757433.333,9542066.667,2.14833,2.14833,7.51489,7.51489,7.51489,2.96638,7.51489,12.961,0.30165,0,0,0,0,0.18237,0.01,0,2.35,6039,0.00039,0.7978,1932760,4107000,2.12494,9,36320281,50152608,456333.3333,-0.1534,-0.04028,-0.1534,-0.04028,-0.1534,-0.04028,-0.1534,0.8966,-0.04028,1.00972,1,1,6747200,1125500,5.38302,32.27035,18.82668,0.5673,0.43715,0.50223,0.70868,USD,ILS,1,0.30034,100,100,500,29.32042,0.19756,61.8,6400,5805.507,4.02192,9671.84466,-5.64062,1.88609,45.01643,2.93297,3.15913,0.04241,0.00304,32.75647,34.4963,1.40995,1.15087,3.05605,0.03273,33.63639,1.29041,2.17323,78762133.33,60551000,69656566.67,None
TLV:ISCD,ISRACARD LTD,Financial Services,Israel,83505.85568,1968400000,177000000,492733333.3,40666666.67,108833333.3,1230566667,1968400000,177000000,492733333.3,40666666.67,108833333.3,1230566667,1.63625,1.63625,5.22247,5.22247,5.22247,0.42468,5.22247,28.58151,0.08259,0,0,0,0,0.05719,0.22452,0,0.785,1344,0.00058,0.32395,200000000,157000000,0.785,1442,3110621437,807313612,108876.5603,6.4,-0.04333,-0.28926,-0.04333,-0.28926,-0.04333,4.72768,24.68842,-0.04333,1.00667,1,1,224400000,77000000,13.86195,40.39768,27.12982,8.22083,8.81644,8.51864,2.91867,USD,ILS,1,0.30034,36.6,0,0,0,0.56573,733,1365,1178.0486,14.08697,83.35607,-1.53846,1.93354,52.25463,1.12651,1.11348,0.01199,0.00356,0.69022,0.74439,1.20689,1.19825,1.12999,0.01778,0.72731,1.21257,1.17128,23472600000,24496000000,23984300000,None
TLV:ISCN,ISRAEL CANADA T.R,Real Estate,Israel,5.39747E+11,209789666.7,80892600,47254466.67,38846333.33,59869466.67,128522066.7,209789666.7,80892600,47254466.67,38846333.33,59869466.67,128522066.7,11.65289,11.65289,9.19836,9.19836,9.19836,6.00413,9.19836,149.712,0.68845,0,0,0,0,0.4034,0.20691,0,0.415,1219,0.00034,1.04441,274662016,115302000,0.4198,45,1951623121,1005577916,2562266.667,14.119,-0.04465,-0.01105,-0.04465,-0.01105,-0.04465,10.58649,53.98243,-0.04465,1.00535,1,1,-185925333.3,-70951133.33,1189941.442,21039619.82,11114780.63,2.84684,3.02826,2.93755,1.71393,USD,ILS,1,0.30034,10.8828,10.8828,4.1344,10.3726,1.53187,359,1555,991.7729,22.9112,239.55432,-21.60772,1.43813,8.84675,1.50764,1.49324,0.08435,0.14849,28.88274,29.95129,1.31408,1.38573,1.51044,0.12642,29.42701,1.3599,1.43517,3505951400,4364068600,3935010000,None
TLV:ISHI,ISRAEL SHIPYARDS,Industrials,Israel,2591.45538,764718866.7,65506666.67,200758466.7,17511066.67,41508866.67,482738666.7,764718866.7,65506666.67,200758466.7,17511066.67,41508866.67,482738666.7,0.59678,0.59678,6.6073,6.6073,6.6073,0.71513,6.6073,10.326,0.09232,0,0,0,0,0.06275,0.05333,0,3.281,7278,0.00045,0.74656,25000000,70654000,2.82616,172,456686797,547302940,410779.0698,2.454,-0.00137,0.04148,-0.00137,0.04148,-0.00137,1.85087,10.30435,-0.00137,1.04863,1,1,114486333.3,23364000,3.98901,19.5466,11.7678,1.2817,1.00394,1.14282,1.06903,USD,ILS,1,0.30034,0,0,0,0,0.0281,5500,7860,6230.278,16.81662,32.32727,-7.40458,1.50678,11.70303,1.92741,2.0938,0.09534,0.04721,1.96482,1.9672,1.5324,1.69135,2.02061,0.08127,1.97601,1.62187,1.82124,1216749429,1336632000,1276690714,None
TLV:ISRA-L,ISRAMCO NEGEV 2,Energy,Israel,27308.40817,402455933.3,280327733.3,74680000,39257533.33,159792633.3,238567966.7,402455933.3,280327733.3,74680000,39257533.33,159792633.3,238567966.7,2.34896,2.34896,3.12922,3.12922,3.12922,1.84941,3.12922,9.097,0.60931,1.74071,2.5,1.19879,2.5,1.43425,0.23109,0,0.074,74.9,0.00099,1.07703,2590459904,191871008,0.07407,10000000,740144171,582735372,19.1871,-0.724,-0.08677,-0.08789,-0.08677,-0.08789,-0.08677,-0.56497,0.48503,-0.08677,0.96323,1,1,363282066.7,68993600,2.03738,10.72772,6.38255,1.60895,1.35203,1.48049,1.21675,USD,ILS,1,0.30034,5.0205,8.6833,8.7971,10.8096,0.09517,55.4,78.4,68.23681,9.7648,35.19856,-4.46429,1.69565,23.76953,1.63111,1.76217,0.14855,0.03834,0.86859,0.74813,0.95362,0.98756,1.70664,0.10344,0.81836,0.98059,1.34361,1437088400,1334210800,1385649600,None
TLV:ISRS,ISRAS INVESTMNT CO,Real Estate,Israel,13717.93184,169367252.3,110209983.2,53284881.17,26577747.35,68393865.3,111326066.7,169367252.3,110209983.2,53284881.17,26577747.35,68393865.3,111326066.7,3.10491,3.10491,3.72941,3.72941,3.72941,1.78712,3.72941,16.392,0.47965,1.71478,2.5,1.20749,2.5,1.4034,0.13383,0,57.895,70960,0.00082,0.35201,5403900,309230016,57.22349,10000000,2001699342,1152162597,30.923,0.291,0.04128,-0.10063,0.04128,-0.10063,0.04128,0.19309,2.01546,0.04128,1.25639,1,1,81711000.97,21652852.12,24.49731,92.44507,58.47119,1.35246,1.37411,1.36329,1.1676,ILS,ILS,0.30034,0.30034,1000,1400,800,800,0.39615,44020,80000,66067.57,7.40519,61.19945,-11.3,1.4975,11.27713,1.79429,1.78041,0.59628,0.3437,8.39879,8.17898,2.00278,1.92562,1.79735,0.47999,8.29888,1.9742,1.88577,2335116717,2462463926,2398790322,None
TLV:ISTA,ISSTA LINES LTD,Consumer Cyclical,Israel,5.99885E+13,83844095.74,16186423.85,3450225.829,4075073.188,10130748.52,43647160.78,83844095.74,16186423.85,3450225.829,4075073.188,10130748.52,43647160.78,7.61512,7.61512,6.99031,6.99031,6.99031,3.27157,6.99031,63.30249,0.45206,1.73264,5.625,1.42368,1,1.47143,0.20216,0,2.84,6585,0.00043,0.41043,13928400,38069000,2.73319,10000000,641301652,275508657,3.8069,-0.09,-0.4077,-0.16106,-0.4077,-0.16106,-0.4077,-0.10777,0.94223,-0.4077,0.6423,1,1,4665861.991,-6942359.1,137.44548,790816129.1,395408133.3,1.93188,1.92436,1.92812,1.38857,ILS,ILS,0.30034,0.30034,113.0653,163,125,100,0.68339,2721,7341,5798.9375,13.55528,142.00662,-10.29832,1.67273,21.90538,1.5521,1.55178,0.71737,0.70421,0.51883,10.46264,0.51233,0.41858,1.56194,0.72079,5.50073,0.47545,1.0187,568853384.1,629342099.4,599097741.8,None
TLV:JBNK,BANK OF JERUSALEM,Financial Services,Israel,217576.3693,152036112.5,19434000.27,37997014.53,3916433.6,11675216.93,95016563.53,152036112.5,19434000.27,37997014.53,3916433.6,11675216.93,95016563.53,-0.33428,2.42294,4.57259,4.57259,4.57259,0.47224,4.57259,19.7186,0.10297,0.31519,2.5,0.25152,2.5,0.27668,0.01,0,0.712,1087,0.00066,0.22958,70517696,50200000,0.71188,572,230218961,230218961,87762.23776,-0.586,-0.01685,-0.09916,-0.01685,-0.09916,-0.01685,-0.46429,0.58571,-0.01685,1.03315,1,1,79079522,37648620.13,2.91123,6.11494,4.51309,13.97124,14.02274,13.99699,3.74126,ILS,ILS,0.30034,0.30034,16.7334,5.2469,11.77,4.2542,0.37563,618.8,1090,879.6055,23.57813,75.66257,-0.27523,1.98727,61.59376,1.07161,1.07132,0.43151,0.23438,82.32618,61.38341,0.26453,0.25729,1.08147,0.34294,71.86479,0.27091,0.67619,4438773945,4712050558,4575412251,None
TLV:KAFR,KAFRIT INDUSTRIES,Basic Materials,Israel,1212.00371,253307677,11228751.51,64799035.77,2583384.521,6906068.017,159053356.4,253307677,11228751.51,64799035.77,2583384.521,6906068.017,159053356.4,0.24207,0.24207,3.76006,3.76006,3.76006,0.19162,3.76006,6.924,0.05104,0.11077,2.5,0.1001,2.5,0.10919,0.24573,0,1.81,2237.2986,0.00081,0.45347,23807000,43214000,1.81518,18,204954111,162239823,2400777.778,-0.423,0.00532,0.10089,0.00532,0.10089,0.00532,-0.29203,0.75797,0.00532,1.07659,1,1,19520498.19,8782562.303,10.49943,23.33648,16.91796,0.87322,0.86184,0.86753,0.93141,ILS,ILS,0.30034,0.30034,14.7015,14.7056,14.7118,12.6114,0.62853,1209,2408,2056.9792,8.76622,85.05365,-7.08893,1.71526,25.46715,2.1705,2.16809,0.40919,0.3557,0.1732,0.11192,1.89458,1.86717,2.17929,0.39244,0.15256,1.89088,2.03509,195979161.5,208974549.9,202476855.7,None
TLV:KARE,KARDAN REAL ESTATE,Real Estate,Israel,2566688120,443320266.7,34757733.33,122448133.3,8922466.667,21840100,282884200,443320266.7,34757733.33,122448133.3,8922466.667,21840100,282884200,0.59347,0.59347,7.01882,7.01882,7.01882,0.49125,7.01882,13.542,0.07145,0,0,0,0,0.05083,0.3194,0,0.184,424.7,0.00043,0.43749,182806000,33913000,0.18551,10000000,281627924,233177344,3.3913,0.629,0.0409,-0.01088,0.0409,-0.01088,0.0409,0.46903,3.39514,0.0409,1.25449,1,1,-33177533.33,-10785800,633510.6751,18007371,9320440.836,1.05391,1.14769,1.1008,1.04919,USD,ILS,1,0.30034,10.9405,4.7591,7.6594,21.337,1.09858,166.7,525,333.74097,27.25438,154.76905,-19.10476,1.44013,8.92108,1.96792,1.87936,0.65755,0.46289,160.89504,203.69239,1.85459,1.87146,1.93364,0.57022,182.30371,1.87303,1.90333,1086333933,1236355267,1161344600,None
TLV:KEN,KENON HLDGS LTD,Utilities,Singapore,168157.9459,378625333.3,340561866.7,109858666.7,162228266.7,251395066.7,244242000,378625333.3,340561866.7,109858666.7,162228266.7,251395066.7,244242000,5.21931,5.21931,2.76039,2.76039,2.76039,4.44246,2.76039,103.731,1.62947,0,0,0,0,0.94113,0.20358,0,12.458,11330,0.0011,1.41042,53879100,663630016,12.31702,124,2152833429,1832379779,5351854.968,11,0.01311,0.3278,0.01311,0.3278,0.01311,8.33195,42.70975,0.01311,1.11554,1,1,105048866.7,20718933.33,20.49364,103.90658,62.20011,1.19574,1.07273,1.13423,1.065,USD,ILS,1,0.30034,186,223,121,0,0.60409,6133,11940,9972.431,13.61322,84.7383,-5.10888,1.78991,32.88405,1.97902,2.17239,6.581,2.19989,2.30035,1.3535,3.59939,3.03043,2.0857,4.40044,1.83693,3.32491,2.70531,2088550200,2745888800,2417219500,None
TLV:KLIL,KLIL INDUSTRIES,Basic Materials,Israel,1022.59275,112135883.5,15029353.99,29179652.84,4024836.317,9527095.151,70657768.15,112135883.5,15029353.99,29179652.84,4024836.317,9527095.151,70657768.15,0.50607,0.50607,4.81637,4.81637,4.81637,0.64507,4.81637,7.903,0.13271,0.33514,2.5,0.3457,2.5,0.32226,0.18707,0,20.89,33620,0.00062,0.7046,2309420,48133000,20.84203,343,183596909,233957498,140329.4461,0.253,-0.0177,-0.02672,-0.0177,-0.02672,-0.0177,0.18307,1.96535,-0.0177,1.0323,1,1,20652920.15,6195914.087,8.88963,29.63193,19.26078,0.29072,0.27383,0.28227,0.53129,ILS,ILS,0.30034,0.30034,1039.223,783.479,1536.805,762.157,0.39883,21670,35050,30071.666,11.79959,55.14536,-4.07989,1.78625,32.4826,4.4916,4.72359,0.50926,0.64534,0.1302,0.12161,3.91669,4.23988,4.61759,0.5873,0.13591,4.08828,4.35294,124132565,133794351.8,128963458.4,None
TLV:KMDA,KAMADA LTD,Healthcare,Israel,231.91205,127098600,18507800,28607133.33,3009333.333,10758566.67,77852866.67,127098600,18507800,28607133.33,3009333.333,10758566.67,77852866.67,1.83778,1.83778,18.15139,18.15139,18.15139,2.05582,18.15139,34.364,0.11701,0.81957,5.625,0.26023,2.5,0.56939,0.41256,0,0.321,1910,0.00017,1.43973,44745400,14609000,0.32649,408,229453359,256681366,35806.37255,-0.485,0.03599,0.00089,0.03599,0.00089,0.03599,-0.36353,0.68647,0.03599,1.22993,1,1,19188266.67,4913733.333,11.958,46.69634,29.32717,0.22628,0.17067,0.19848,0.44551,USD,ILS,1,0.30034,0,0,0,0,-0.31206,1890,4500,2096.111,-8.87887,1.0582,-57.55556,0.01533,0.01633,5.67762,6.89236,1.35383,2.01802,0.76927,1.2629,5.81689,7.53824,6.29499,1.69593,1.02609,6.68757,6.49128,185256666.7,209711000,197483833.3,None
TLV:KNFM,KNAFAIM HLDGS LTD,Industrials,Israel,11155289469,180469200,-24281733.33,27846866.67,14716933.33,-4782400,104158033.3,180469200,-24281733.33,27846866.67,14716933.33,-4782400,104158033.3,2.2997,2.2997,105071.5468,105071.5468,105071.5468,1.29071,105071.5468,16.997,-1.01432,-0.65931,0,2.86515,1,1.31395,0.10185,0,-2.2,924.9,-0.00238,0.59134,16341000,136058000,8.32617,900,81098969,45515652,151175.5556,-0.45253,-0.2157,-0.45253,-0.2157,-0.45253,-0.2157,-0.45253,0.59747,-0.2157,0.8343,1,1,115207800,806466.6667,0.70394,100.56085,50.63239,13.07062,20.22161,16.64612,4.07997,USD,ILS,1,0.30034,50,45,155,25,0.89259,324,1100,897.34656,3.07055,185.46296,-15.91818,1.54871,13.79821,1.41017,1.50652,0.22121,0.26679,0.7585,0.74902,0.8568,1.07825,1.46835,0.254,0.76376,0.97752,1.22294,1628640333,922181866.7,1275411100,None
TLV:KRDI,KARDAN ISRAEL LTD,Real Estate,Israel,18796718705,133205855.7,5959886.892,36418107.13,1091335.447,3525611.169,84811981.43,133205855.7,5959886.892,36418107.13,1091335.447,3525611.169,84811981.43,0.60609,0.60609,9.95307,9.95307,9.95307,0.40145,9.95307,14.43,0.03858,0.11175,2.5,0.07568,2.5,0.10099,0.01,0,0.122,430.8,0.00028,0.52115,147320992,18293000,0.12417,90,287289866,190330253,203255.5556,5.666,0.03937,-0.05118,0.03937,-0.05118,0.03937,4.2367,22.23352,0.03937,1.24685,1,1,-12259678.57,-5291810.596,13033819.67,160896175.4,86964997.54,1.64633,1.7761,1.71121,1.30813,ILS,ILS,0.30034,0.30034,3.3939,6,57.6972,0,1.82949,138.2,443.8,248.10764,73.63431,211.72214,-2.92925,1.91492,49.30669,2.00511,1.89878,0.6926,0.43344,71.01119,90.48945,1.89892,1.92185,1.96194,0.57302,80.76032,1.92039,1.94117,348585874.5,363583145.8,356084510.1,None
TLV:KRUR,KERUR HOLDINGS LTD,Consumer Defensive,Israel,19.98462,276299124.5,24283710.38,65709566.54,5740318.329,15012014.36,171004345.5,276299124.5,24283710.38,65709566.54,5740318.329,15012014.36,171004345.5,0.36852,0.36852,4.31645,4.31645,4.31645,0.4017,4.31645,5.758,0.09369,0.21986,2.5,0.21412,2.5,0.21019,0.17906,0,6.83,9729,0.0007,0.63349,12578000,85946000,6.83304,964,338195526,368505397,89155.60166,0.656,-0.01047,-0.01065,-0.01047,-0.01065,-0.01047,0.48934,3.49669,-0.01047,1.03953,1,1,50346875.2,14252654.72,6.71731,23.7286,15.22295,0.55287,0.55403,0.55345,0.74394,ILS,ILS,0.30034,0.30034,795.068,318.0273,278.2739,198.7671,0.06298,8402,10760,9286.306,4.76717,15.79386,-9.58178,1.12553,2.03302,3.89766,3.59715,0.33038,0.01164,0,0,3.34762,3.17581,3.75741,0.18101,0.01,3.27171,3.51456,347757783.4,353421851.7,350589817.6,None
TLV:LAPD,LAPIDOTH CAP,Energy,Israel,2526.03895,1098105731,35835647.76,451361964.5,10092645.38,22964146.57,774733847.7,1098105731,35835647.76,451361964.5,10092645.38,22964146.57,774733847.7,0.25739,0.25739,3.00647,3.00647,3.00647,0.09926,3.00647,15.875,0.03443,0.07414,2.5,0.05944,2.5,0.07426,0.01,0,3.91,3915,0.001,0.75543,47410800,190935008,4.02725,31,1444970281,557328549,6159193.806,0.32606,0.33972,0.32606,0.33972,0.32606,0.33972,0.32606,2.68031,0.33972,2.74858,1,1,27918525.18,21724473.2,51.75668,66.51348,59.13508,4.36892,8.29394,6.33143,2.51623,ILS,ILS,0.30034,0.30034,24.2584,24.2583,24.2584,36.3876,0.69114,2210,4262,3870.875,1.13992,77.14932,-8.14172,1.66179,21.06018,1.90581,1.27732,8.75691,0.41022,6.51943,7.45619,3.9955,1.13673,1.60157,4.59357,6.99781,2.57612,2.08884,1291059042,2202117309,1746588176,None
