"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
HBI,Hanesbrands Inc.,Consumer Cyclical,United States,4360368027,6750787467,196764066.7,1762255200,-128647466.7,34058300,4256521333,6750787467,196764066.7,1762255200,-128647466.7,34058300,4256521333,1.666,1.666,200.23419,11.2948,152.99934,1.0233,152.99934,12.018,-0.01134,0.02828,1,-0.07118,0,0.01275,0.92629,1.73,-0.214,19.76,-0.01083,8.37189,349008992,-75579000,-0.21655,56000,11101215744,6819636224,-1349.625,-0.44768,-0.75,-0.44768,-0.44768,-0.44768,-0.44768,-0.44768,0.60232,-0.44768,0.60232,1.32,1.32,582933466.7,185444400,19.04371,59.86277,39.45324,7.40688,7.54586,7.47637,2.73429,USD,1,0.15,0.15,0.15,0.15,19.76,9.65,22.82,17.4337,13.34373,104.76684,-13.40929,1.53531,13.09701,1.14259,1.13548,0.61282,20.31045,0.53387,0.5602,1.70741,1.8201,1.14904,10.47163,0.55703,1.77375,1.46139,None
HE,"Hawaiian Electric Industries, I",Utilities,United States,12310493.24,2694087667,201531000,642949000,59717000,130624000,1668518333,2694087667,201531000,642949000,59717000,130624000,1668518333,2.807,2.807,23.78453,21.63317,23.24669,1.84816,23.24669,11.172,0.08987,0.42092,5.625,0.23224,2.5,0.32972,0.55809,1.99,1.81,42.55,0.04254,2.01084,109281000,228762000,2.09334,3702,7146406400,4704546816,61794.16532,0.926,-0.75,-0.00241,-0.00241,-0.00241,-0.00241,0.6939,4.51949,0.6939,4.51949,16.36,16.36,460280066.7,77883733.33,15.52621,91.75737,53.64179,5.22222,5.4816,5.35191,2.31342,USD,1,0.34,0.34,0.33,0.33,42.55,31.83,45.97,38.52971,10.43426,33.67892,-7.43963,1.51627,12.15213,1.19465,1.18524,0.02,-2681.17145,0.27035,0.16964,1.31666,10.83798,1.19994,-1340.56573,0.23,6.08732,3.64363,None
HFC,HollyFrontier Corporation,Energy,United States,790108798.7,13939739133,85285533.33,3155943067,35551266.67,60418400,8547841100,13939739133,85285533.33,3155943067,35551266.67,60418400,8547841100,0.74,0.74,87.28492,10.82333,68.16953,0.46721,68.16953,11.518,-0.01317,-0.00487,0,0.01478,2.5,0.01517,0.90517,3,-3.724,33,-0.11285,1.00745,162415008,-152460992,-0.93871,3891,8351638528,5273615360,-39182.98432,-0.5992,-0.75,-0.5992,-0.5992,-0.5992,-0.5992,-0.5992,0.4508,-0.5992,0.4508,-15.79,157.9,927874266.7,69922133.33,9.00083,119.44199,64.22141,1.0109,1.12302,1.06696,1.03294,USD,1,0.35,0.35,0.35,0.35,33,16.81,42.39,31.60478,4.41458,96.31172,-22.15145,1.26583,4.11394,2.10637,1.98845,0.42002,0.11955,0.66111,0.42203,2.32674,2.26301,2.05741,0.27978,0.55157,2.30488,2.18114,None
HII,"Huntington Ingalls Industries, ",Industrials,United States,8196113.357,8951800000,661000000,2508600000,210533333.3,435766666.7,5730200000,8951800000,661000000,2508600000,210533333.3,435766666.7,5730200000,1.069,1.069,12.61435,14.81906,13.16553,0.9308,13.16553,8.836,0.07435,0.41642,5.625,0.20576,2.5,0.31736,0.85413,14.59,17.14,215.62,0.07949,4.60629,40300000,696000000,17.27047,42000,10011509760,8713263104,16571.42857,0.671,-0.75,0.04705,0.04705,0.04705,0.04705,0.51501,3.62506,0.51501,3.62506,19.29,19.29,998000000,411600000,10.03157,24.3234,17.17748,3.27227,3.44953,3.3609,1.83328,USD,1,1.14,1.14,1.14,1.03,215.62,136.44,223.79,184.91768,16.60324,58.03283,-3.65074,1.81294,35.50549,1.30678,1.2909,0.12166,0.15341,0.18108,0.18381,1.06983,1.17086,1.30884,0.14753,0.19245,1.13034,1.21959,None
HIW,"Highwoods Properties, Inc.",Real Estate,United States,490449315.8,735929800,257061533.3,183158400,59404933.33,158233233.3,459544100,735929800,257061533.3,183158400,59404933.33,158233233.3,459544100,9.986,9.986,22.19631,32.86331,24.86306,6.49724,24.86306,16.77,0.29578,1.9608,5.625,0.81205,2.5,1.40472,0.9888,1.39,2.058,45.47,0.04526,2.06258,104056000,213900000,2.05562,359,7305917440,4753277952,595821.727,-0.704,-0.75,0.21062,0.21062,0.21062,0.21062,-0.47535,0.57465,-0.47535,0.57465,4.27,4.27,359883733.3,86782200,20.30077,84.18682,52.2438,1.19532,1.18542,1.19037,1.09104,USD,1,0.48,0.48,0.48,0.48,45.47,29.18,45.89,41.07348,10.70404,55.82591,-3.83744,1.94973,54.93483,1.90644,1.90431,25.10428,16.05958,13.02695,16.07346,1.93448,1.75248,1.91537,20.59193,14.56021,1.85348,1.88443,None
HLF,Herbalife Nutrition Ltd.,Consumer Defensive,United States,7220790422,5203606667,335460000,1469740000,124380000,229920000,3336673333,5203606667,335460000,1469740000,124380000,229920000,3336673333,1.332,1.332,18.97834,10.18798,16.78075,1.07463,16.78075,8.852,0.08206,0.9926,15.46875,0.21025,2.5,0.64899,0.82839,5.16,2.77,52.73,0.05253,1000,118175000,474400000,4.01439,9900,7700989952,6212459520,47919.19192,2.232,-0.75,0.08141,0.08141,0.08141,0.08141,1.69435,9.52176,1.69435,9.52176,-18.26,182.6,583093333.3,122420000,13.20713,62.90631,38.05672,-5.83873,-4.327,51.82866,7.19921,USD,1,0.3,0.15,0.3,0.15,52.73,41.1,59,48.53899,8.63433,28.29684,-10.62712,1.29944,4.81438,0.81563,0.72526,0.13797,0.15713,1.45176,1.34362,1.53989,1.47007,0.78045,0.15755,1.40769,1.51498,1.14771,None
HOG,"Harley-Davidson, Inc.",Consumer Cyclical,United States,10748003.11,4730876400,219305666.7,1165169267,122385266.7,170845466.7,2948022833,4730876400,219305666.7,1165169267,122385266.7,170845466.7,2948022833,3.086,3.086,38.96302,15.14687,33.00899,1.77763,33.00899,23.001,0.04565,0.09949,2.5,0.06836,1,0.0929,0.96103,3.2,1.244,48.3,0.02576,3.76408,153251008,190747008,1.24467,5150,12895013888,7428076544,37038.25398,2.718,-0.75,-0.59888,-0.59888,-0.59888,-0.59888,1.88878,10.4939,1.88878,10.4939,0.35,0.35,1087540733,209470066.7,11.85704,61.56017,36.70861,5.43661,5.40323,5.41992,2.32807,USD,1,0.15,0.02,0.02,0.02,48.3,21.01,52.06,39.85696,21.18336,129.89053,-7.22244,1.75781,29.50065,1.18618,1.18855,1.823,2.27661,0.82247,1.95554,1.38172,1.48447,1.19737,2.0598,1.399,1.44309,1.32023,None
HRL,Hormel Foods Corporation,Consumer Defensive,United States,8139913.348,9541058867,936726333.3,2436998333,223310666.7,580018500,5989028600,9541058867,936726333.3,2436998333,223310666.7,580018500,5989028600,2.584,2.584,29.96296,25.81915,28.92701,2.7071,28.92701,18.672,0.09163,0.24546,2.5,0.22908,2.5,0.2288,0.43796,1.88,1.62,48.6,0.03333,4,540147968,887494016,1.64306,20100,25022068736,26218782720,44153.93114,-0.085,-0.75,-0.01349,-0.01349,-0.01349,-0.01349,-0.06712,0.98288,-0.06712,0.98288,4.61,4.61,1082234600,244313600,23.12074,102.41783,62.76929,0.47492,0.51627,0.49559,0.70398,USD,1,0.245,0.245,0.2325,0.2325,48.6,43.45,52.97,47.53551,2.23936,11.8527,-8.24995,1.08193,1.60399,3.16599,2.95636,1.84906,0.30875,0.42913,0.45948,2.20673,2.42152,3.07118,1.08891,0.4543,2.32412,2.69765,None
HSY,The Hershey Company,Consumer Defensive,United States,592098793,8016021600,1197769133,2217036467,366360466.7,782064800,5116529033,8016021600,1197769133,2217036467,366360466.7,782064800,5116529033,4.538,4.538,25.75149,23.8033,25.26444,4.26013,25.26444,16.843,0.1669,0.83907,5.625,0.41216,2.5,0.63107,1.19317,7.27,6.72,173.45,0.03874,15.87615,146383008,1403369984,9.58697,15200,38153478144,35820658688,92326.97263,0.46,-0.75,0.05569,0.05569,0.05569,0.05569,0.35892,2.84461,0.35892,2.84461,2.67,2.67,1673483267,575005066.7,22.79884,66.35329,44.57607,3.56293,3.15986,3.3614,1.83341,USD,1,0.804,0.804,0.804,0.804,173.45,125.5,175.23,154.885,11.98631,38.20717,-1.01581,1.92841,51.42815,1.28913,1.31965,8.41739,3.70232,0.24142,0.20586,1.30831,1.55859,1.31439,6.06986,0.23364,1.44345,1.37892,None
HTA,"Healthcare Trust of America, In",Real Estate,United States,168729150.8,714093200,68826800,189295200,19219666.67,44023233.33,451694200,714093200,68826800,189295200,19219666.67,44023233.33,451694200,12.525,12.525,114.20834,65.26191,101.97173,8.03725,101.97173,21.035,0.07604,0.24295,2.5,0.10132,1,0.18864,1.01475,0.42,0.24,27.32,0.00878,1.88748,218822000,56747000,0.25933,333,9346968576,5997911040,170411.4114,0.231,-0.75,0.01712,0.01712,0.01712,0.01712,0.17753,1.93765,0.17753,1.93765,1,1,363173800,85182133.33,25.7369,109.72921,67.73306,1.0314,1.10869,1.07004,1.03443,USD,1,0.32,0.32,0.32,0.315,27.32,23.39,29.7,27.7737,-1.63354,16.80205,-8.01347,1.24564,3.73559,1.99982,1.91996,2.22267,0.98836,0.42114,0.46911,1.43463,1.52413,1.96989,1.61552,0.45513,1.48938,1.72964,None
HUBB,Hubbell Inc,Industrials,United States,169378817.8,4298946667,358446666.7,1063013333,83173333.33,220810000,2680980000,4298946667,358446666.7,1063013333,83173333.33,220810000,2680980000,2.805,2.805,29.41975,20.08851,27.08694,2.48074,27.08694,16.774,0.08478,0.20791,2.5,0.19572,2.5,0.19684,0.91332,9.49,6.48,189.78,0.03414,4.97183,54316300,352600000,6.49161,19200,11707966464,10354859008,18364.58333,0.036,-0.75,0.00525,0.00525,0.00525,0.00525,0.02831,1.19156,0.02831,1.19156,2.2,2.2,597573333.3,115993333.3,19.59252,100.93655,60.26453,1.49054,1.49768,1.49411,1.22234,USD,1,0.98,0.98,0.98,0.91,19.52843,117.17,201.06,173.9623,9.0926,61.96979,-5.61027,1.73108,26.90899,1.6795,1.6734,0.87435,0.84817,0.09592,0.25001,1.8024,1.70667,1.68645,0.87126,0.18297,1.76453,1.72549,None
HWM,Howmet Aerospace Inc.,Industrials,United States,2.57162E+12,6465333333,345200000,1238666667,67666666.67,206433333.3,3852000000,6465333333,345200000,1238666667,67666666.67,206433333.3,3852000000,3.35,3.35,74.60528,0,74.60528,2.92851,74.60528,15.082,0.04963,0.05637,1,0.05269,1,0.06436,0.89884,0,0,35.48,0,1000,434076000,209000000,0.48148,19700,17616056320,15401016320,10609.13706,-0.657,-0.75,-0.06471,-0.06471,-0.06471,-0.06471,-0.50893,0.54107,-0.50893,0.54107,1.05,1.05,154066666.7,105533333.3,114.34048,166.9241,140.63229,2.45902,2.30131,2.38016,1.54278,USD,1,0.02,0.02,0,0,35.48,12.8,35.55,28.93725,22.61015,177.1875,-0.19691,1.99385,62.82751,1.41791,1.44315,0.25041,0.01309,0.49694,0.2631,1.95734,2.199,1.44053,0.14175,0.39002,2.08817,1.76435,None
HXL,Hexcel Corporation,Industrials,United States,4669607147,1852900000,154480000,307873333.3,-11413333.33,71533333.33,1080386667,1852900000,154480000,307873333.3,-11413333.33,71533333.33,1080386667,4.102,4.102,69.63353,42.77698,62.91939,3.9169,62.91939,39.164,-0.01942,0.18101,2.5,-0.03722,0,0.10257,1.05569,1.39,-0.294,60.01,-0.0049,3.35118,83772600,-24700000,-0.29485,4647,5216633344,4981118464,-5315.25716,-0.45153,-0.75,-0.45153,-0.45153,-0.45153,-0.45153,-0.45153,0.59847,-0.45153,0.59847,3.02,3.02,356686666.7,43426666.67,14.62525,120.12512,67.37519,1.01619,0.96688,0.99154,0.99576,USD,1,0.17,0.17,0.17,0.15,6.461,31.04,64.84,52.66754,1.93573,93.33119,-18.06755,1.7142,25.37294,1.99627,2.03928,4,3.35483,0.43729,0.60461,2.58649,2.8565,2.02778,3.68741,0.53095,2.7315,2.37964,None
IAC,IAC/InterActiveCorp,Communication Services,United States,39365345.21,2814890333,185329200,805393733.3,286149000,235739100,1810142033,2814890333,185329200,805393733.3,286149000,235739100,1810142033,6.345,6.345,53.6936,2657.8335,704.72858,4.66371,704.72858,82.03256,0.0885,0.35837,5.625,4.00421,12.03125,2.41315,0.89517,0.06,2.97,161.88,0.01835,2.14555,83340200,269726016,3.23645,8200,19338283008,14213513216,32893.41659,72.926,-0.75,0.35041,0.35041,0.35041,0.35041,54.7821,274.96051,54.7821,274.96051,5.53,5.53,208209000,25034866.67,92.87919,772.454,432.6666,0.33858,0.26924,0.30391,0.55128,USD,1,0.11133,0.11133,0.11133,0.11133,161.88,57.68424,179.12,140.3167,15.36759,180.63124,-9.62483,1.71606,25.53881,4.56962,5.13713,0.29327,0.39928,1.2829,3.07784,3.95262,5.23507,4.86338,0.35628,2.19037,4.60384,4.73361,None
IBKR,"Interactive Brokers Group, Inc.",Financial Services,United States,749991420.4,2086733333,174533333.3,744866666.7,84266666.67,129400000,1415800000,2086733333,174533333.3,744866666.7,84266666.67,129400000,1415800000,-12.243,19.80037,41.80236,26.27344,37.92013,10.98917,75.84027,216.64114,0.10035,0.46654,5.625,1.33005,12.03125,0.91766,0.89957,2.56,1.609,66.8,0.02409,4.18154,90830400,256000000,2.81844,2187,28033363968,28033363968,117055.3269,1.326,-0.75,0.10188,0.10188,0.10188,0.10188,1.01997,6.14984,1.01997,6.14984,1.23,1.23,5399000000,3090066667,5.19233,9.07209,7.13221,44.29975,46.14845,45.2241,6.72489,USD,1,0.1,0.1,0.1,0.1,7.26245,39.89,80.57,67.38515,-0.2136,67.46052,-17.09073,1.32301,5.36261,1.11432,1.10329,0,0,1.18604,2.83552,1.11198,1.09994,1.11881,0.01,2.02078,1.11596,1.11738,None
IBM,International Business Machines,Technology,United States,43368729.41,75725133333,7043533333,18436466667,1188066667,4115800000,47080800000,75725133333,7043533333,18436466667,1188066667,4115800000,47080800000,2.422,2.422,24.04483,11.92863,21.01578,1.74081,7.00526,11.293,0.07278,0.23141,2.5,0.16095,2.5,0.19862,0.57739,12.05,5.978,143.82,0.04157,6.00468,893523008,5280999936,5.91031,345900,1.78673E+11,1.28435E+11,15267.41814,-0.187,-0.75,-0.10571,-0.10571,-0.10571,-0.10571,-0.16668,0.88332,-0.16668,0.88332,2.32,2.32,16791600000,4993200000,10.64062,35.78328,23.21195,6.43364,6.1886,6.31112,2.5122,USD,1,1.64,1.63,1.63,1.63,143.82,105.92,148.74,128.98044,11.50528,35.78172,-3.30779,1.7702,30.77055,1.15657,1.16288,0.15798,0.15962,0.51756,0.54071,1.05583,0.96787,1.16972,0.1688,0.53914,1.02185,1.09579,None
IDA,"IDACORP, Inc.",Utilities,United States,5559103.277,1352156933,233118200,330699733.3,51541800,142330000,841428333.3,1352156933,233118200,330699733.3,51541800,142330000,841428333.3,4.961,4.961,20.2376,19.78788,20.12517,3.59651,20.12517,14.098,0.17791,2.66709,15.46875,0.37988,2.5,1.66801,0.80328,4.95,4.84,97.6,0.04959,1.92572,50515500,244758000,4.84521,1943,6825786880,4947993088,125969.1199,0.196,-0.75,0.01398,0.01398,0.01398,0.01398,0.1505,1.80248,0.1505,1.80248,6.48,6.48,399330733.3,99423400,17.09307,68.65373,42.8734,1.73236,1.75346,1.74291,1.32019,USD,1,0.71,0.71,0.71,0.67,97.6,78.91,104.96,94.64934,3.11746,23.68521,-7.0122,1.43493,8.7295,1.57895,1.57186,0.7722,0.57099,0.70535,0.72275,2.04891,2.23024,1.58541,0.68159,0.72405,2.14957,1.86749,None
IEX,IDEX Corporation,Industrials,United States,466874553.9,2403073600,392180733.3,626603400,105633066.7,248906900,1514838500,2403073600,392180733.3,626603400,105633066.7,248906900,1514838500,7.016,7.016,43.7446,32.36337,40.89929,7.01754,40.89929,26.352,0.16125,0.40759,2.5,1.05169,6.25,0.75046,1.01265,6.88,5.09,221.87,0.02294,6.48719,75931000,388488000,5.11633,7000,16902238208,16906797056,55498.28571,0.105,-0.75,-0.01485,-0.01485,-0.01485,-0.01485,0.07504,1.42519,0.07504,1.42519,2.91,2.91,537191666.7,133127533.3,31.46407,126.96275,79.21341,0.72853,0.73013,0.72933,0.85401,USD,1,0.54,0.5,0.5,0.5,22.56385,145.85,235.76,203.93073,8.79675,52.12204,-5.89158,1.69102,23.38294,2.37505,2.37148,0.52299,0.64277,0.10028,0.1002,3.73971,4.16712,2.38327,0.59288,0.11024,3.96341,3.17334,None
ILMN,"Illumina, Inc.",Healthcare,United States,2532909260,3300133333,775600000,985133333.3,173933333.3,474766666.7,2142633333,3300133333,775600000,985133333.3,173933333.3,474766666.7,2142633333,15.401,15.401,94.7757,56.33889,85.1665,17.05253,85.1665,71.509,0.1814,0.58516,2.5,1.11657,6.25,0.84114,0.93788,7.2,4.28,408.99,0.01046,12.03251,146000000,630000000,4.31507,7800,53489020928,59223441408,80769.23077,-0.15,-0.75,-0.08254,-0.08254,-0.08254,-0.08254,-0.13313,0.91687,-0.13313,0.91687,3.48,3.48,1066866667,295066666.7,50.13656,181.27775,115.70715,0.64854,0.69551,0.67202,0.81977,USD,1,0,0,0,0,408.99,260.42,555.77,389.33392,5.04864,57.05015,-26.41021,1.00606,1.03692,2.57815,2.46289,0,0,0.64114,0.74883,4.305,4.1025,2.53052,0.01,0.70499,4.21375,3.37213,None
INGR,Ingredion Incorporated,Consumer Defensive,United States,27863736.17,6103600000,389400000,1575800000,-83866666.67,152766666.7,3839700000,6103600000,389400000,1575800000,-83866666.67,152766666.7,3839700000,1.367,1.367,18.43301,13.54208,17.21028,1.05348,17.21028,9.277,0.00446,0.15918,2.5,-0.05061,0,0.095,0.90156,7.01,5.15,94.75,0.05435,2.15583,67228096,27000000,0.40162,12000,8284071936,6381963264,2250,-0.07011,-0.75,-0.07011,-0.07011,-0.07011,-0.07011,-0.07011,0.97989,-0.07011,0.97989,7.49,7.49,768466666.7,133933333.3,10.78,61.8522,36.3161,1.27141,1.44353,1.35747,1.1651,USD,1,0.64,0.64,0.64,0.63,94.75,68.71,98.05,85.89623,10.30752,37.89841,-3.36563,1.77505,31.27989,1.80491,1.72019,0.63107,2.4052,0.44062,0.44167,2.0335,1.97874,1.77255,1.52813,0.45115,2.01612,1.89433,None
INVH,Invitation Homes Inc.,Real Estate,United States,17349204432,1742782933,135757133.3,468608733.3,56662866.67,96210000,1105695833,1742782933,135757133.3,468608733.3,56662866.67,96210000,1105695833,15.214,15.214,100.75,95.44737,99.42434,11.13734,99.42434,27.027,0.11015,1.00723,13.92188,0.75499,6.25,0.81701,1.02959,0.38,0.36,35.89,0.01003,2.3996,567649984,203182000,0.35794,1149,28124577792,20588664832,176833.7685,0.148,-0.75,0.50068,0.50068,0.50068,0.50068,0.23617,2.23085,0.23617,2.23085,9.51,9.51,640511200,192436800,43.90958,146.14969,95.02963,1.09333,1.05848,1.07591,1.03726,USD,1,0.17,0.17,0.15,0.15,35.89,25.67,36.45,30.93109,16.03213,39.81301,-1.53635,1.8961,46.47001,1.92395,1.95176,28.59748,7.14937,0.13618,0.13392,1.21563,0.88924,1.94786,17.88342,0.14505,1.06243,1.50514,None
IP,International Paper Company,Consumer Cyclical,United States,7817390.533,21499933333,994933333.3,5264800000,271866666.7,633400000,13382366667,21499933333,994933333.3,5264800000,271866666.7,633400000,13382366667,1.519,1.519,25.73409,12.20503,22.35183,1.20046,22.35183,10.445,0.04721,0.11294,2.5,0.32155,6.25,0.23276,0.83329,5.17,2.452,63.79,0.03844,3.1859,391739008,972000000,2.48124,48000,31283218432,24718731264,20250,-0.32273,-0.75,-0.32273,-0.32273,-0.32273,-0.32273,-0.32273,0.72727,-0.32273,0.72727,0.47,0.47,3143533333,640800000,9.95161,48.81901,29.38531,3.264,3.14512,3.20456,1.79013,USD,1,0.513,0.5125,0.513,0.5125,7.12721,32.59,64.89,53.08754,20.16003,95.73489,-1.69518,1.93189,51.98672,1.30938,1.31953,0.69696,0.94852,0.65771,0.39787,1.23503,1.3655,1.32445,0.83274,0.53779,1.31027,1.31736,None
IRM,Iron Mountain Incorporated (Del,Real Estate,United States,3584276671,4168373067,312602066.7,1043801400,145510600,229056333.3,2606087233,4168373067,312602066.7,1043801400,145510600,229056333.3,2606087233,5.395,5.395,36.61901,30.44755,35.07614,3.03105,35.07614,15.922,0.08263,0.18728,2.5,0.13743,1,0.16809,0.81798,1.43,1.189,43.01,0.02764,11.04235,288712992,342692992,1.18697,24000,22373308416,12570563584,14278.87467,5.563,-0.75,0.08085,0.08085,0.08085,0.08085,4.19246,22.01232,4.19246,22.01232,14.94,14.94,957329466.7,292588066.7,23.37054,76.46692,49.91873,9.27499,12.14813,10.71156,3.27285,USD,1,0.6185,0.6185,0.6185,0.6185,43.01,24.37,43.87,33.99137,26.5321,76.48748,-1.96034,1.91179,48.82562,1.12706,1.08762,0.42666,0.55407,0.59477,0.74613,0.71425,0.65597,1.11734,0.50037,0.68045,0.69511,0.90623,None
ITW,Illinois Tool Works Inc.,Industrials,United States,361018056.6,13391866667,2251266667,3428666667,627933333.3,1439600000,8410266667,13391866667,2251266667,3428666667,627933333.3,1439600000,8410266667,6.22,6.22,33.25585,25.08225,31.21245,5.69026,31.21245,23.114,0.17176,0.42025,2.5,5.47434,30.07812,3.2828,0.80176,9.24,6.969,230.8,0.03019,22.41176,316480000,2214000128,6.9957,43000,80178266112,73347399680,51488.37507,0.186,-0.75,-0.02376,-0.02376,-0.02376,-0.02376,0.13356,1.7178,0.13356,1.7178,1.9,1.9,2830666667,742142857.1,28.32487,108.03616,68.18052,3.79795,4.00207,3.90001,1.97485,USD,1,1.14,1.14,1.14,1.07,230.8,160.34,242.07,213.62906,8.03774,43.94412,-4.65568,1.72421,26.27525,1.26616,1.25189,0.35436,0.28337,0.81868,0.8535,2.49429,2.50571,1.26902,0.32887,0.84609,2.51,1.88951,None
J,Jacobs Engineering Group Inc.,Industrials,United States,24000854922,12465129600,529817666.7,3405382533,185474333.3,357646000,7935256067,12465129600,529817666.7,3405382533,185474333.3,357646000,7935256067,1.426,1.426,51.67853,0,51.67853,1.36014,51.67853,17.104,0.0362,0.2376,5.625,0.05498,1,0.16665,0.88463,0,0,140.56,0,1000,130086000,431532000,3.31728,55000,19384066048,18482618368,7846.03636,0,-0.75,0.00077,0.00077,0.00077,0.00077,0.00019,1.05097,0.00019,1.05097,1.66,1.66,435082200,233440400,44.55265,83.03647,63.79456,1.05786,1.12105,1.08945,1.04377,USD,1,0.21,0.21,0.19,0.19,14.68145,77.51,145.97,118.93304,18.18414,81.34434,-3.70624,1.84195,39.05433,1.97238,1.90129,0.96639,0.2416,0.74455,0.4283,1.47662,1.65194,1.94684,0.61399,0.59643,1.57428,1.76056,None
JD,"JD.com, Inc.",Consumer Cyclical,China,32.51509,97840522589,4491118044,31109276573,2648671846,3569894945,64474899581,97840522589,4491118044,31109276573,2648671846,3569894945,64474899581,0.05,0.05,15.11138,28.54826,18.4706,0.15736,18.4706,2.209,0.06624,0.09048,2.25,0.202,2.5,0.16075,0.45401,2.59,4.893,72.83,0.06718,0.61179,1558989952,49405222912,31.69053,314906,37025091584,1.17362E+11,156888.7951,5.694,-0.75,0.50465,0.50465,0.50465,0.50465,4.39666,23.03331,4.39666,23.03331,65.99,65.99,5199885033,1457565937,7.12037,25.402,16.26118,1.55285,1.24414,1.39849,1.18258,CNY,0.15351,0,0,0,0,7.64403,51.06,108.29,85.20536,-14.52416,42.63611,-32.74541,0.76079,0.76179,1.8616,1.9716,0.27037,0.42525,3.36946,3.79369,1.16506,1.27021,1.9266,0.35781,3.59158,1.22764,1.57712,None
JKHY,"Jack Henry & Associates, Inc.",Technology,United States,6828724.083,1607812267,294700866.7,431585933.3,73531800,184116333.3,1019699100,1607812267,294700866.7,431585933.3,73531800,184116333.3,1019699100,6.973,6.973,39.74987,34.48546,38.43377,6.82426,12.81126,26.682,0.17222,1.03524,5.625,0.42532,2.5,0.74769,0.91594,4.47,3.878,155.57,0.02493,7.58874,76077296,295952000,3.89015,6717,11982841856,11727314944,44060.1459,-0.033,-0.75,0.01567,0.01567,0.01567,0.01567,-0.02083,1.02917,-0.02083,1.02917,3.95,3.95,466024933.3,111580142.9,25.71288,107.39224,66.55256,0.57171,0.5017,0.5367,0.7326,USD,1,0.46,0.46,0.43,0.43,155.57,141.65,200.98,156.04189,-0.30241,9.82704,-22.59429,0.46924,0.47024,2.7715,3.00003,0.11189,0.22598,0.7682,0.83033,1.25792,1.44027,2.89576,0.17893,0.80927,1.3591,2.12743,None
JNPR,"Juniper Networks, Inc.",Technology,United States,7628155.828,4510973333,325493333.3,1123220000,15093333.33,170293333.3,2817096667,4510973333,325493333.3,1123220000,15093333.33,170293333.3,2817096667,2.014,2.014,42.67423,13.93122,35.48848,1.90852,11.82949,13.848,0.04563,0.17988,2.5,0.01207,1,0.12755,0.97315,1.89,0.617,26.38,0.02339,1.94605,327740000,206300000,0.62946,9884,9107840000,8629394432,20872.11655,-0.10953,-0.75,-0.10953,-0.10953,-0.10953,-0.10953,-0.10953,0.94047,-0.10953,0.94047,1.89,1.89,666206666.7,151466666.7,13.67119,60.13099,36.90109,1.01091,0.98399,0.99745,0.99872,USD,1,0.2,0.2,0.2,0.2,26.38,19.51,27.83,24.3321,8.41645,35.21271,-5.2102,1.65144,20.28525,1.99427,2.01907,0.06254,0.06563,0.34169,0.35315,1.85375,1.6614,2.01667,0.07408,0.35742,1.76758,1.89212,None
