"Maximal price_to_earnings_limit: 10000000000.0, Maximal enterprise_value_to_revenue_limit: 10000000000.0, Minimal profit_margin_limit: 0.0001"
Symbol,Name,Sector,Country,sss_value,annualized_revenue,annualized_earnings,quarterized_revenue,quarterized_earnings,effective_earnings,effective_revenue,annualized_total_revenue,annualized_net_income,quarterized_total_revenue,quarterized_net_income,effective_net_income,effective_total_revenue,enterprise_value_to_revenue,evr_effective,trailing_price_to_earnings,forward_price_to_earnings,effective_price_to_earnings,trailing_12months_price_to_sales,pe_effective,enterprise_value_to_ebitda,profit_margin,annualized_profit_margin,annualized_profit_margin_boost,quarterized_profit_margin,quarterized_profit_margin_boost,effective_profit_margin,held_percent_institutions,forward_eps,trailing_eps,previous_close,trailing_eps_percentage,price_to_book,shares_outstanding,net_income_to_common_shareholders,nitcsh_to_shares_outstanding,employees,enterprise_value,market_cap,nitcsh_to_num_employees,eqg,rqg,eqg_yoy,rqg_yoy,niqg_yoy,trqg_yoy,eqg_effective,eqg_factor_effective,rqg_effective,rqg_factor_effective,price_to_earnings_to_growth_ratio,effective_peg_ratio,annualized_cash_flow_from_operating_activities,quarterized_cash_flow_from_operating_activities,annualized_ev_to_cfo_ratio,quarterized_ev_to_cfo_ratio,ev_to_cfo_ratio_effective,annualized_debt_to_equity,quarterized_debt_to_equity,debt_to_equity_effective,debt_to_equity_effective_used,financial_currency,conversion_rate_mult_to_usd,last_dividend_0,last_dividend_1,last_dividend_2,last_dividend_3,fifty_two_week_change,fifty_two_week_low,fifty_two_week_high,two_hundred_day_average,previous_close_percentage_from_200d_ma,previous_close_percentage_from_52w_low,previous_close_percentage_from_52w_high,dist_from_low_factor,eff_dist_from_low_factor,annualized_total_ratio,quarterized_total_ratio,annualized_other_current_ratio,quarterized_other_current_ratio,annualized_other_ratio,quarterized_other_ratio,annualized_total_current_ratio,quarterized_total_current_ratio,total_ratio_effective,other_current_ratio_effective,other_ratio_effective,total_current_ratio_effective,effective_current_ratio,skip_reason
FB,"Facebook, Inc.",Communication Services,United States,5969425.58029,74855800000.0,24484400000.0,25552200000.0,9448133333.33333,16966266666.66667,50204000000.0,74855800000.0,24484400000.0,25552200000.0,9448133333.33333,16966266666.66667,50204000000.0,9.335,9.335,28.3052,21.74786,26.66587,9.92271,26.66587,19.413,0.35743,1.85332,5.625,0.91827,2.5,1.38247,0.80413,15.19,11.671,326.04,0.0358,7.02185,2396049920,33741000704,14.08193,60654,881215275008,936694251520,556286.489,0.937,0.11172,0.12557,0.11172,0.12557,0.11172,0.73414,4.72071,0.11172,1.60862,0.97,0.97,35866400000.0,11842066666.66667,24.56938,74.41398,49.49168,0.24433,0.23383,0.23908,0.48896,USD,1.0,0,0,0,0,0.40899,207.11,333.78,285.05545,14.37775,57.42359,-2.31889,1.87779,43.84155,5.37536,5.28805,0.01385,0.14206,0.41713,0.4183,5.68733,5.72592,5.34171,0.08796,0.42771,5.71662,5.52916,None
FISV,"Fiserv, Inc.",Technology,United States,6032451.64497,11793733333.33333,990400000.0,3760333333.33333,277466666.66667,633933333.33333,7777033333.33333,11793733333.33333,990400000.0,3760333333.33333,277466666.66667,633933333.33333,7777033333.33333,6.603,6.603,88.87148,17.63608,71.06263,5.0576,23.68754,19.524,0.05863,0.55992,5.625,0.88298,12.03125,0.68291,0.91432,6.43,1.276,113.06,0.01129,2.37333,661769024,870000000,1.31466,44000,97972133888,75044610048,19772.72727,-0.224,0.18592,-0.02378,0.18592,-0.02378,0.18592,-0.17395,0.87605,0.18592,1.97959,1.27,1.27,3305333333.33333,1031666666.66667,29.64062,94.96491,62.30277,1.7323,1.30318,1.51774,1.23197,USD,1.0,0,0,0,0,0.05782,92.15,127.34,116.05676,-2.58215,22.69126,-11.21407,1.18841,2.81701,1.70646,1.79287,0.80842,0.89521,0.41332,0.39185,1.05768,1.0384,1.75966,0.86182,0.41259,1.05804,1.40885,None
SNPS,"Synopsys, Inc.",Technology,United States,6194329.4884,3459468000.0,563056200.0,1006058666.66667,190521666.66667,376788933.33333,2232763333.33333,3459468000.0,563056200.0,1006058666.66667,190521666.66667,376788933.33333,2232763333.33333,9.499,9.499,49.80148,34.57838,45.9957,9.79889,15.3319,41.909,0.20275,5.5759,34.80469,0.47337,2.5,3.36044,0.89688,7.4,5.138,250.59,0.0205,7.67187,152575008,807788992,5.29437,15036,37847658496,39040892928,53723.66268,0.775,0.04657,0.16688,0.04657,0.16688,0.04657,0.62297,4.16485,0.04657,1.28284,2.7,2.7,840922400.0,380684066.66667,45.00731,99.42013,72.21372,0.63517,0.64021,0.63769,0.79855,USD,1.0,0,0,0,0,0.34134,176.15,300.91,248.63486,0.78635,42.25944,-16.72261,1.19333,2.88779,2.589,2.56361,0.00763,0.00742,1.94829,2.12558,1.06735,1.16014,2.58631,0.01752,2.04694,1.12375,1.85503,None
DELL,Dell Technologies Inc.,Technology,United States,6430842.119,92179333333.33333,2466333333.33333,24669400000.0,981066666.66667,1723700000.0,58424366666.66666,92179333333.33333,2466333333.33333,24669400000.0,981066666.66667,1723700000.0,58424366666.66666,1.176,1.176,20.12245,11.81849,18.04646,0.81666,6.01549,11.112,0.04125,0.05839,2.25,0.09912,2.5,0.08921,0.84348,8.76,5.145,101.66,0.05061,22.4772,277576992,3993999872,14.3888,158000,113836032000,79063687168,25278.4802,5.203,0.01849,0.20141,0.01849,0.20141,0.01849,3.9526,20.81301,0.01849,1.14247,1.92,1.92,9949666666.66667,3382133333.33333,11.44119,33.65806,22.54962,3.3228,28.26546,15.79413,3.97418,USD,1.0,0,0,0,0,0.96787,45.62,103.8,84.17191,20.77663,122.84086,-2.06166,1.92644,51.11242,1.05185,1.06746,0.29244,0.45211,0.39058,0.52162,0.78246,0.77907,1.06965,0.38228,0.4661,0.79076,0.93021,None
CRM,Salesforce.com Inc,Technology,United States,6461078.2507,18367466666.66667,2377333333.33333,5797400000.0,640466666.66667,1508900000.0,12082433333.33333,18367466666.66667,2377333333.33333,5797400000.0,640466666.66667,1508900000.0,12082433333.33333,9.271,9.271,50.06958,54.97222,51.29524,9.83922,17.09841,56.86,0.19875,0.66136,5.625,0.71725,6.25,0.63721,0.79179,4.32,4.743,230.84,0.02055,5.13826,926000000,4441999872,4.79698,59895,207198027776,219906473984,74163.11665,3.737,0.11423,0.38255,0.11423,0.38255,0.11423,2.89839,15.54194,0.11423,1.62114,6.24,6.24,4351066666.66667,2375133333.33333,47.62005,87.23638,67.42822,0.68991,0.53488,0.61239,0.78255,USD,1.0,0,0,0,0,0.3075,171.27,284.5,226.09831,2.09718,34.78134,-18.86116,1.05219,1.35699,2.51453,2.88124,0.0911,0.10539,2.61067,3.00335,1.13529,1.28007,2.70788,0.10825,2.81701,1.21768,1.96278,None
GOOG,Alphabet Inc.,Communication Services,United States,6641581.8044,166142466666.66666,35577200000.0,53383133333.33334,15586733333.33333,25581966666.66667,109762800000.0,166142466666.66666,35577200000.0,53383133333.33334,15586733333.33333,25581966666.66667,109762800000.0,7.707,7.707,32.67271,25.81615,30.95857,8.25153,30.95857,24.06,0.26115,3.27648,15.46875,3.47507,12.03125,2.9692,0.68126,94.97,75.04,2404.61,0.03121,7.15335,323580000,51363000320,158.73354,139995,1515797217280,1622927867904,366891.67699,1.623,0.07322,0.12072,0.07322,0.12072,0.07322,1.24743,7.28715,0.07322,1.41612,1.27,1.27,58140333333.33334,19534600000.0,26.07135,77.59551,51.83343,0.3922,0.41837,0.40528,0.63662,USD,1.0,0,0,0,0,0.66224,1347.01,2453.859,2046.1107,17.52101,78.51464,-2.007,1.91101,48.70554,3.60037,3.39804,0.21128,0.23627,0.25962,0.29578,3.40057,3.15569,3.5092,0.23377,0.2877,3.28813,3.39867,None
IART,Integra LifeSciences Holdings C,Healthcare,United States,6804891.49343,1411886000.0,97219000.0,362285666.66667,53228866.66667,75223933.33333,887085833.33333,1411886000.0,97219000.0,362285666.66667,53228866.66667,75223933.33333,887085833.33333,5.122,5.122,33.89864,20.10714,30.45077,4.13598,30.45077,20.323,0.12348,0.17503,2.5,0.14242,1.0,0.16835,0.89764,3.36,1.993,67.39,0.02957,3.73322,84549296,170106000,2.01192,3700,7056387584,5697780736,45974.59459,3.945,-0.00924,0.22801,-0.00924,0.22801,-0.00924,3.01575,16.12876,-0.00924,1.04076,1.32,1.32,204686533.33333,69739400.0,34.47412,101.18222,67.82817,1.41819,1.43819,1.42819,1.19507,USD,1.0,0,0,0,0,0.21841,42.12,77.4,66.9147,0.71031,59.99525,-12.93282,1.43254,8.64251,1.71937,1.69575,4.45281,3.17574,0.44153,0.52774,2.88687,3.07212,1.71756,3.82427,0.49463,2.9895,2.35353,None
CFX,Colfax Corporation,Industrials,United States,7117044.72426,2946628800.0,-89206800.0,827635428.57143,19178000.0,-35014400.0,1887132114.28571,2946628800.0,-89206800.0,838559866.66667,20251866.66667,-34477466.66667,1892594333.33333,2.489,2.489,111.43552,18.61789,88.23111,1.98184,88.23111,16.743,0.01826,-0.02116,0.0,0.05476,2.5,0.04349,1.00173,2.46,0.411,45.01,0.00913,1.46242,135596992,79659000,0.58747,15400,7798375424,6210341888,5172.66234,3.257,-0.67054,0.28037,0.04463,0.28037,0.04463,2.51284,13.61421,2.26602,12.38011,0.96,0.96,240718400.0,92472466.66667,32.39626,84.33186,58.36406,1.05328,0.97599,1.01463,1.00729,USD,1.0,0,0,0,0,30.9124,24.7,50.26,41.74184,7.82947,82.22672,-10.44568,1.5892,16.10922,1.9782,2.04581,0.79121,0.66192,0.91415,0.59187,1.6751,1.48531,2.02201,0.73657,0.76301,1.59021,1.80611,None
AMD,"Advanced Micro Devices, Inc.",Technology,United States,7364930.52799,8215400000.0,1461666666.66667,3204666666.66667,833400000.0,1147533333.33333,5710033333.33333,8215400000.0,1461666666.66667,3204666666.66667,833400000.0,1147533333.33333,5710033333.33333,8.495,8.495,34.24853,30.55431,33.32497,8.67811,11.10832,43.945,0.25241,0.96558,6.1875,1.60192,6.25,1.23732,0.75245,2.67,2.382,80.28,0.02967,15.30295,1215020032,2883000064,2.3728,12600,97030266880,99121340416,228809.52889,2.426,-0.66245,0.57831,0.12547,0.57831,0.12547,1.96408,10.87039,1.78022,1.67733,1.4,1.4,708000000.0,688066666.66667,137.0484,141.0187,139.03355,1.26463,0.61167,0.93815,0.96858,USD,1.0,0,0,0,0,70.62956,48.42,99.23,85.12419,-5.69073,65.79926,-19.09705,1.25408,3.89009,2.29644,2.6963,0.39788,0.05664,4.57844,7.01842,2.22913,2.46132,2.50637,0.23726,5.80843,2.35522,2.4308,None
THS,"Treehouse Foods, Inc.",Consumer Defensive,United States,7991205.87238,4398760000.0,-116126666.66667,1086700000.0,11486666.66667,-52320000.0,2742730000.0,4398760000.0,-116126666.66667,1086700000.0,11486666.66667,-52320000.0,2742730000.0,1.14,1.14,60.60827,15.76582,49.39766,0.64804,49.39766,9.927,0.01076,-0.02646,0.0,0.01,1.0,0.01522,1.07917,3.16,0.822,49.66,0.01655,1.50169,56220700,82400000,1.46565,10900,4925546496,2800915200,7559.63303,0.46157,-0.67596,0.46157,0.41445,0.46157,0.41445,0.46157,3.35787,0.92572,1.04039,2.76,2.76,405466666.66667,77726666.66667,12.14785,63.3701,37.75897,1.83501,1.84211,1.83856,1.35593,USD,1.0,0,0,0,0,44.04324,35.15,55.5,46.95412,5.76282,41.28023,-10.52252,1.42604,8.41004,1.54822,1.54415,2.36034,9.22331,0.12207,0.1185,1.60112,1.35124,1.55618,5.80183,0.13029,1.48618,1.52118,None
CLH,"Clean Harbors, Inc.",Industrials,United States,8116235.8379,3223141333.33333,113444466.66667,794575466.66667,31337266.66667,72390866.66667,2008858400.0,3223141333.33333,113444466.66667,794575466.66667,31337266.66667,72390866.66667,2008858400.0,2.006,2.006,36.04375,32.27835,35.1024,1.65669,35.1024,12.422,0.04687,0.08861,2.5,0.24773,6.25,0.18357,0.90919,2.91,2.606,93.35,0.02792,3.79991,54564900,145000992,2.6574,13500,6205256704,5125281280,10740.81422,0.878,-0.67605,0.11715,0.10439,0.11715,0.10439,0.68779,4.48894,0.61796,1.03952,1.14,1.14,408644133.33333,113623800.0,15.18499,54.6123,34.89864,2.13945,2.10005,2.11975,1.45594,USD,1.0,0,0,0,0,83.29336,52.22,96.47,83.85412,11.32429,78.76293,-3.23417,1.85898,41.27172,1.4679,1.4764,0.1747,0.16309,0.07614,0.06833,2.21677,2.37247,1.48215,0.1789,0.08224,2.30462,1.89338,None
GTES,Gates Industrial Corporation pl,Industrials,United States,8763687.10562,2961953333.33333,269166666.66667,815206666.66667,46466666.66667,157816666.66667,1888580000.0,2961953333.33333,269166666.66667,815206666.66667,46466666.66667,157816666.66667,1888580000.0,2.718,2.718,49.34383,12.7027,40.18355,1.84952,40.18355,14.139,0.03748,0.21965,2.5,0.13535,2.5,0.17954,1.06811,1.48,0.381,18.35,0.02076,1.92249,291614016,111500000,0.38235,14300,8056142336,5482343424,7797.2028,0.89,-0.03331,-0.28378,-0.03331,-0.28378,-0.03331,0.59655,4.03277,-0.03331,1.01669,0.46,0.46,320966666.66667,45753333.33333,25.09962,176.07771,100.58867,1.90586,1.5191,1.71248,1.30862,USD,1.0,0,0,0,0,0.54722,9.6,18.94,15.51735,18.2547,91.14583,-3.1151,1.87366,43.26603,1.6714,1.74937,0.16037,0.05519,0.89776,1.16278,2.72448,2.73392,1.72038,0.11778,1.04027,2.7392,2.22979,None
CIEN,Ciena Corporation,Technology,United States,11321255.56574,3435735933.33333,298442466.66667,814562466.66667,71942466.66667,185192466.66667,2125149200.0,3435735933.33333,298442466.66667,814562466.66667,71942466.66667,185192466.66667,2125149200.0,2.345,2.345,26.44777,18.63664,24.49499,2.69118,8.165,12.638,0.10251,0.08865,1.0,0.21545,2.5,0.17506,0.96188,3.22,2.269,58.38,0.03887,3.60053,155003008,354311008,2.28583,7042,8104492032,9301730304,50313.97444,-0.112,-0.67257,0.24312,0.02435,0.24312,0.02435,-0.02322,1.02678,-0.01846,1.17177,2.06,2.06,419679733.33333,75510133.33333,19.31114,107.32986,63.3205,0.74928,0.64495,0.69712,0.83494,USD,1.0,0,0,0,0,47.6531,38.03,61.52,52.43029,11.34784,53.51039,-13.06242,1.73265,27.0563,2.35682,2.55393,0.46119,0.4648,8.3658,8.52607,3.00707,3.6317,2.46538,0.473,8.45593,3.32939,2.89738,None
HAIN,"The Hain Celestial Group, Inc.",Consumer Defensive,United States,11440891.33355,2114966200.0,-85979600.0,504233600.0,19120066.66667,-33429766.66667,1309599900.0,2114966200.0,-85979600.0,504233600.0,19120066.66667,-33429766.66667,1309599900.0,2.16,2.16,102.83543,24.61818,83.28112,1.99402,83.28112,18.45,0.01975,-0.04162,0.0,0.09679,2.5,0.06501,1.00772,1.65,0.395,40.54,0.00974,2.69703,99720304,29323000,0.29405,4287,4387394560,4050638592,6839.98134,0.407,-0.01991,-0.16968,-0.01991,-0.16968,-0.01991,0.26283,2.36415,-0.01991,1.03009,0.94,0.94,120584733.33333,51059866.66667,36.38433,85.92648,61.1554,0.6021,0.51607,0.55909,0.74772,USD,1.0,0,0,0,0,0.29811,29.61,46.02,41.19485,-1.58965,36.9132,-11.90787,1.33211,5.58791,2.69979,2.94344,3.17485,2.172,1.57384,0.33672,1.9879,1.79654,2.83162,2.68343,0.96528,1.90222,2.36692,None
EXEL,"Exelixis, Inc.",Healthcare,United States,11605548.82056,928768866.66667,247510866.66667,264247400.0,8606733.33333,128058800.0,596508133.33333,928768866.66667,247510866.66667,264247400.0,8606733.33333,128058800.0,596508133.33333,5.69,5.69,109.12196,23.54737,87.72831,6.80065,87.72831,89.496,0.06283,1.5711,5.625,0.02987,1.0,0.92999,0.85057,0.95,0.205,22.19,0.00924,3.66661,313387008,64770000,0.20668,773,5865279488,7010467840,83790.42691,-0.967,-0.66825,-0.28988,-0.25414,-0.28988,-0.25414,-0.79772,0.25228,-0.45469,1.3877,0.85,0.85,318448733.33333,39138466.66667,18.41828,149.85972,84.139,0.20548,0.141,0.17324,0.41622,USD,1.0,0,0,0,0,20.23014,18.18,27.35,22.33544,0.86107,22.05721,-18.86654,0.87459,0.87559,8.45693,8.11593,0.01059,0.01873,29.74694,26.332,7.07033,7.05286,8.29643,0.09705,28.04947,7.07159,7.68401,None
ABMD,"ABIOMED, Inc.",Healthcare,United States,11955587.42843,818421400.0,216429200.0,229399333.33333,58088933.33333,137259066.66667,523910366.66667,818421400.0,216429200.0,229399333.33333,58088933.33333,137259066.66667,523910366.66667,14.298,14.298,58.60526,55.46169,57.81937,15.47293,57.81937,47.297,0.2661,1.48375,5.625,1.59055,6.25,1.38083,0.93639,5.22,4.94,283.85,0.0174,9.857,45296000,225524992,4.97892,1725,12117978112,13113645056,130739.1258,0.788,0.03334,0.05191,0.03334,0.05191,0.03334,0.60398,4.06988,0.03334,1.21668,4.43,4.43,276882933.33333,79634466.66667,43.76571,152.17002,97.96786,0.12993,0.12671,0.12832,0.35821,USD,1.0,0,0,0,0,0.12061,234,387.4,306.77097,-7.47169,21.30342,-26.72948,0.64993,0.65093,8.72602,8.90106,0.0,0.0,3.22654,0.92756,5.78517,6.07737,8.82354,0.01,2.08705,5.94127,7.3824,None
INCY,Incyte Corporation,Healthcare,United States,12074522.94053,2351242266.66667,-44807200.0,661673933.33333,85838133.33333,20515466.66667,1506458100.0,2351242266.66667,-44807200.0,661673933.33333,85838133.33333,20515466.66667,1506458100.0,5.989,5.989,38.20725,18.68386,33.3264,6.7452,33.3264,28.153,0.17702,-0.00976,0.0,0.12269,1.0,0.14481,0.9422,4.46,2.181,82.9,0.02631,6.71691,219923008,478480000,2.17567,1773,16187835392,18231687168,269870.27637,-0.25531,0.09418,-0.25531,0.09418,-0.25531,0.09418,-0.25531,0.79469,0.09418,1.52088,1.35,1.35,161686533.33333,180777066.66667,100.11864,89.54585,94.83224,0.35627,0.3553,0.35579,0.59648,USD,1.0,0,0,0,0,-0.12349,75.52,110.37,84.32964,-1.69529,9.77225,-24.88901,0.42353,0.42453,3.82156,3.81951,0.0,0.0,0.19183,0.23997,4.12478,3.81524,3.83053,0.01,0.2259,3.98001,3.90527,None
AMED,Amedisys Inc,Healthcare,United States,13617409.03082,1948740800.0,149679266.66667,538211400.0,50546666.66667,100112966.66667,1243476100.0,1948740800.0,149679266.66667,538211400.0,50546666.66667,100112966.66667,1243476100.0,4.026,4.026,42.18683,33.81085,40.09284,3.93281,40.09284,31.53,0.09527,1.16749,15.46875,0.23446,2.5,0.75774,0.89358,7.56,6.059,249.08,0.02433,10.5624,32571800,201676000,6.19174,21000,8523966976,8325677568,9603.61905,0.568,0.0464,0.1982,0.0464,0.1982,0.0464,0.47555,3.42775,0.0464,1.28198,3.11,3.11,244820866.66667,66383466.66667,34.81716,128.40497,81.61106,0.86057,1.01392,0.93725,0.96812,USD,1.0,0,0,0,0,0.40074,165.42,325.12,273.33212,-8.87277,50.5743,-23.38829,1.04771,1.32269,2.23731,1.9949,0.46661,0.16866,5.44132,1.74369,0.93976,0.84955,2.12611,0.32763,3.60251,0.90465,1.51538,None
FFIV,"F5 Networks, Inc.",Technology,United States,13983401.16475,2279281266.66667,366573533.33333,631576533.33333,61455866.66667,214014700.0,1455428900.0,2279281266.66667,366573533.33333,631576533.33333,61455866.66667,214014700.0,1455428900.0,4.43,4.43,42.04009,16.27241,35.59817,4.55958,11.86606,21.161,0.11283,0.91138,5.625,0.6125,6.25,0.72191,1.03398,11.6,4.49,184.06,0.02439,5.64558,59614900,278454016,4.67088,6108,10932127744,11252908032,45588.41126,-0.296,0.02114,-0.09653,0.02114,-0.09653,0.02114,-0.24613,0.80387,0.02114,1.15569,1.75,1.75,702731000.0,139216133.33333,15.55663,78.5263,47.04147,1.03543,1.1654,1.10041,1.04901,USD,1.0,0,0,0,0,0.25827,116.79,216.15,189.66014,-2.95272,57.59911,-14.84617,1.35407,6.16367,1.97076,1.86384,0.06905,0.06983,0.29018,0.40379,1.40545,1.22057,1.9273,0.07944,0.35698,1.32301,1.62516,None
AZPN,"Aspen Technology, Inc.",Technology,United States,19886820.0783,579068200.0,241644666.66667,178299266.66667,78905400.0,160275033.33333,378683733.33333,579068200.0,241644666.66667,178299266.66667,78905400.0,160275033.33333,378683733.33333,12.999,12.999,29.82208,28.4499,29.47903,13.26441,9.82634,24.316,0.44703,2.35947,5.625,1.05676,2.5,1.72406,1.01245,4.89,4.665,135.61,0.0344,12.91017,68014896,318888000,4.6885,1710,9272800256,9462232064,186484.21053,0.494,0.0259,-0.01576,0.0259,-0.01576,0.0259,0.36656,2.8828,0.0259,1.17952,2,2,233038266.66667,74213333.33333,39.79089,124.9479,82.3694,1.25018,1.02843,1.13931,1.06738,USD,1.0,0,0,0,0,0.21591,93.55,162.56,142.37015,-4.74829,44.95991,-16.57849,1.21895,3.28037,1.6093,2.01784,0.06182,0.12507,1.65666,2.12474,2.0794,4.77975,1.82357,0.10345,1.9007,3.43958,2.63157,None
ALXN,"Alexion Pharmaceuticals, Inc.",Healthcare,United States,19941476.37588,5355806666.66667,1002860000.0,1605413333.33333,487953333.33333,745406666.66667,3480610000.0,5355806666.66667,1002860000.0,1605413333.33333,487953333.33333,745406666.66667,3480610000.0,6.103,6.103,57.48782,12.46446,46.23198,6.2519,46.23198,11.711,0.10889,1.0817,5.625,0.74064,2.5,0.85528,0.88081,14.21,3.081,175.78,0.01753,3.15104,221019008,681800000,3.0848,3837,38217183232,39146885120,177690.90435,0.141,0.09345,-0.1746,0.09345,-0.1746,0.09345,0.0621,1.3605,0.09345,1.51726,1.46,1.46,2288693333.33333,726560000.0,16.69825,52.60018,34.64921,0.54823,0.53221,0.54022,0.735,USD,1.0,0,0,0,0,0.46801,99.91,179.12,154.64595,13.66609,75.93834,-1.86467,1.91567,49.42201,2.8251,2.88829,0.17138,0.55443,1.02473,1.17251,3.63943,4.19752,2.8667,0.37291,1.10862,3.92848,3.39759,None
SYNH,"Syneos Health, Inc.",Healthcare,United States,22002326.07674,4310836733.33333,131828466.66667,1162762866.66667,53871933.33333,92850200.0,2736799800.0,4310836733.33333,131828466.66667,1162762866.66667,53871933.33333,92850200.0,2736799800.0,2.653,2.653,44.28191,16.7505,37.39906,1.93873,37.39906,20.144,0.04437,0.16413,6.1875,0.29082,6.25,0.22941,0.95042,4.97,1.88,83.53,0.02251,2.68064,103892000,197936992,1.90522,24310,11835132928,8649009152,8142.20452,0.153,0.05072,0.44786,0.05072,0.44786,0.05072,0.22671,2.18357,0.05072,1.3036,1.2,1.2,365534800.0,131985600.0,32.37758,89.66988,61.02373,1.48188,1.45649,1.46919,1.2121,USD,1.0,0,0,0,0,0.43745,50.265,90.1,76.07481,9.79981,66.17925,-7.2919,1.67014,21.70282,1.6751,1.6869,0.00075,0.00035,1.70659,2.2725,1.07647,1.09205,1.691,0.01055,1.99955,1.09426,1.39263,None
UTHR,United Therapeutics Corporation,Healthcare,United States,22703391.4756,1509500000.0,353113333.33333,379640000.0,71406666.66667,212260000.0,944570000.0,1509500000.0,353113333.33333,379640000.0,71406666.66667,212260000.0,944570000.0,4.487,4.487,19.60664,11.61386,17.60845,5.23325,17.60845,12.518,0.26917,0.23028,1.0,0.47011,2.5,0.38843,0.99663,15.15,8.974,175.24,0.05121,2.28726,44795700,405400000,9.04998,950,6758450688,7881803264,426736.84211,0.7108,-0.67641,0.31001,0.2776,0.31001,0.2776,0.6106,0.532,0.66099,1.03595,-1.75,17.5,483346666.66667,125933333.33333,13.98262,53.66689,33.82475,0.35422,0.35095,0.35259,0.59379,USD,1.0,0,0,0,0,167.20528,98.37,212.62,170.15,2.99148,78.14374,-17.58066,1.34565,5.93723,3.92622,3.85042,5.3022,2.46396,4.3697,3.9785,5.71831,6.79751,3.89832,3.89308,4.1841,6.26791,5.08312,None
POST,"Post Holdings, Inc.",Consumer Defensive,United States,23310136.04426,5736946666.66667,99206666.66667,1457160000.0,90266666.66667,94736666.66667,3597053333.33333,5736946666.66667,99206666.66667,1457160000.0,90266666.66667,94736666.66667,3597053333.33333,2.491,2.491,27.74773,21.79135,26.25863,1.29664,26.25863,13.366,0.04994,0.04125,2.5,1.85124,30.07812,1.08802,0.90017,5.32,4.178,116.28,0.03593,2.5426,63629800,284100000,4.46489,10200,14169766912,7376602624,27852.94118,-0.6134,-7e-05,-0.6134,-7e-05,-0.6134,-7e-05,-0.6134,0.4366,-7e-05,1.04993,1.14,1.14,638713333.33333,106280000.0,22.18486,133.32487,77.75486,3.21736,3.1865,3.20193,1.78939,USD,1.0,0,0,0,0,0.20974,81.38,117.91,103.56375,12.27867,42.88523,-1.38241,1.91076,48.66699,1.31011,1.31195,0.3107,0.0685,0.26035,0.22103,2.57637,2.41674,1.32103,0.1996,0.25069,2.50656,1.91379,None
FND,"Floor & Decor Holdings, Inc.",Consumer Cyclical,United States,23888881.93651,2159506066.66667,166502266.66667,732463333.33333,66965333.33333,116733800.0,1445984700.0,2159506066.66667,166502266.66667,732463333.33333,66965333.33333,116733800.0,1445984700.0,4.152,4.152,44.15454,35.84502,42.07716,3.84081,42.07716,30.679,0.08808,1.18359,15.46875,0.56699,6.25,0.86092,0.9673,2.71,2.2,97.21,0.02263,9.40459,104912000,233714000,2.22771,6395,11017616384,10191151104,36546.36435,1.045,0.08915,0.11895,0.08915,0.11895,0.08915,0.81349,5.11744,0.08915,1.49574,1.75,1.75,303226600.0,118125400.0,36.3346,93.27051,64.80255,1.79355,1.81996,1.80675,1.34416,USD,1.0,0,0,0,0,0.71901,49.85,116.58,98.11441,-0.92179,95.00502,-16.6152,1.41945,8.17944,1.58028,1.55063,0.0,0.0,0.22813,0.1866,1.41048,1.55206,1.57545,0.01,0.21737,1.49127,1.53336,None
TCBI,"Texas Capital Bancshares, Inc.",Financial Services,United States,24741557.54128,860181866.66667,170813933.33333,236877866.66667,59741600.0,115277766.66667,548529866.66667,860181866.66667,170813933.33333,236877866.66667,59741600.0,115277766.66667,548529866.66667,-4.612,6.41891,24.56245,15.53795,22.30633,3.92348,44.61265,30.54331,0.17262,0.47222,2.5,1.17632,4.8125,0.84177,1.04409,4.48,2.834,69.22,0.04094,1.29889,50581300,143823008,2.8434,1619,3520964352,3520964352,88834.47066,-0.33432,-0.67885,-0.33432,-0.30474,-0.33432,-0.30474,-0.33432,0.71568,-0.30474,1.01146,1.7,1.7,1262040733.33333,251250666.66667,2.7899,14.01375,8.40182,12.02712,13.34435,12.68574,3.5617,USD,1.0,0,0,0,0,62.53529,25.37,93.26,67.96059,1.85315,172.84194,-25.7774,1.2918,4.64689,1.08841,1.0835,922.80362,1121.50887,156.05065,145.42618,0.25869,0.32514,1.09595,1022.16625,150.74841,0.30191,0.69893,None
CPRT,"Copart, Inc.",Industrials,United States,28137524.18066,2058124200.0,613065933.33333,670062866.66667,242282066.66667,427674000.0,1364093533.33333,2058124200.0,613065933.33333,670062866.66667,242282066.66667,427674000.0,1364093533.33333,11.767,11.767,35.5098,31.81425,34.58591,11.97767,34.58591,25.269,0.3426,4.57136,15.46875,2.23779,6.25,3.31052,0.829,3.93,3.521,123.62,0.02848,9.10302,236578000,846054016,3.57622,7600,29058064384,29579347968,111322.89684,0.945,0.05526,0.10123,0.05526,0.10123,0.05526,0.73406,4.72029,0.05526,1.32631,1.54,1.54,766124000.0,285021800.0,37.92867,101.95032,69.9395,0.43718,0.3359,0.38654,0.62172,USD,1.0,0,0,0,0,0.3699,78.55,130.96,117.06338,5.60091,57.37747,-5.60476,1.7199,25.88334,3.36434,3.99213,3.68045,15.54366,0.47996,0.31025,2.56404,3.36966,3.68823,9.62205,0.40511,2.97685,3.33254,None
