Symbol,Name
PALI,Palisade Bio_ Inc. - 
PALT,Paltalk_ Inc. - Commo
PANA,Panacea Acquisition C
PAR,PAR Technology Corpor
PASG,Passage Bio_ Inc. - C
PATH,UiPath_ Inc. Class A 
PATK,Patrick Industries_ I
PAVM,PAVmed Inc. - Common 
PAYA,Paya Holdings Inc. - 
PAYC,Paycom Software_ Inc.
PAYO,Payoneer Global Inc. 
PBI,Pitney Bowes Inc 6.70
PBTS,Powerbridge Technolog
PBYI,Puma Biotechnology In
PCF,High Income Securitie
PCK,Pimco California Muni
PCN,Pimco Corporate & Inc
PCOR,Procore Technologies_
PCQ,PIMCO California Muni
PCSA,Processa Pharmaceutic
PCT,PureCycle Technologie
PCTI,PCTEL_ Inc. - Common 
PCTTU,PureCycle Technologie
PCVX,Vaxcyte_ Inc. - Commo
PCYO,Pure Cycle Corporatio
PDCO,Patterson Companies_ 
PDO,PIMCO Dynamic Income 
PDSB,PDS Biotechnology Cor
PEAR,Pear Therapeutics_ In
PEGA,Pegasystems Inc. - Co
PEN,Penumbra_ Inc. Common
PENN,Penn National Gaming_
PETQ,PetIQ_ Inc. - Class A
PETS,PetMed Express_ Inc. 
PETV,PetVivo Holdings_ Inc
PFDRU,Pathfinder Acquisitio
PFH,Prudential Financial_
PFL,PIMCO Income Strategy
PFMT,Performant Financial 
PFN,PIMCO Income Strategy
PFO,Flaherty & Crumrine P
PFX,PhenixFIN Corporation
PGEN,Precigen_ Inc. - Comm
PGNY,Progyny_ Inc. - Commo
PGP,Pimco Global Stockspl
PHAT,Phathom Pharmaceutica
PHCF,Puhui Wealth Investme
PHG,Koninklijke Philips N
PHGE,BiomX Inc. COmmon Sto
PHICU,Population Health Inv
PHIO,Phio Pharmaceuticals 
PHR,Phreesia_ Inc. Common
PHT,Pioneer High Income F
PIII,P3 Health Partners In
PIM,Putnam Master Interme
PING,Ping Identity Holding
PINS,Pinterest_ Inc. Class
PJT,PJT Partners Inc. Cla
PLAG,Planet Green Holdings
PLAN,Anaplan_ Inc. Common 
PLCE,Children's Place_ Inc
PLL,Piedmont Lithium Inc.
PLMIU,Plum Acquisition Corp
PLMR,Palomar Holdings_ Inc
PLPC,Preformed Line Produc
PLRX,Pliant Therapeutics_ 
PLSE,Pulse Biosciences_ In
PLTR,Palantir Technologies
PLX,Protalix BioTherapeut
PLXP,PLx Pharma Inc. - Com
PMCB,PharmaCyte  Biotech_ 
PMD,Psychemedics Corporat
PMF,PIMCO Municipal Incom
PMGMU,Priveterra Acquisitio
PML,Pimco Municipal Incom
PMM,Putnam Managed Munici
PMO,Putnam Municipal Oppo
PMT,PennyMac Mortgage Inv
PMTS,CPI Card Group Inc. -
PMVP,PMV Pharmaceuticals_ 
PMX,PIMCO Municipal Incom
PNF,PIMCO New York Munici
PNI,Pimco New York Munici
PNM,PNM Resources_ Inc. (
PNR,Pentair plc. Ordinary
PNTG,The Pennant Group_ In
POAI,Predictive Oncology I
PODD,Insulet Corporation -
POLA,Polar Power_ Inc. - C
POSH,Poshmark_ Inc. - Clas
POWW,AMMO_ Inc. - Common S
PPBT,Purple Biotech Ltd. -
PPT,Putnam Premier Income
PPTA,Perpetua Resources Co
PRAX,Praxis Precision Medi
PRCH,Porch Group_ Inc. - C
PRFX,PainReform Ltd. - Ord
PRG,PROG Holdings_ Inc. C
PRLB,Proto Labs_ Inc. Comm
PRLD,Prelude Therapeutics 
PRO,PROS Holdings_ Inc. C
PROC,Procaps Group_ S.A. -
PROF,Profound Medical Corp
PRPO,Precipio_ Inc. - Comm
PRSO,Peraso Inc. - Common 
PRSRU,Prospector Capital Co
PRTA,Prothena Corporation 
PRTC,PureTech Health plc -
PRTG,Portage Biotech Inc. 
PRTK,Paratek Pharmaceutica
PRTS,CarParts.com_ Inc. - 
PRTY,Party City Holdco Inc
PRVA,Privia Health Group_ 
PRVB,Provention Bio_ Inc. 
PSAGU,Property Solutions Ac
PSF,Cohen & Steers Select
PSFE,Paysafe Limited Commo
PSHG,Performance Shipping 
PSN,Parsons Corporation C
PSNL,Personalis_ Inc. - Co
PSTV,PLUS THERAPEUTICS_ In
PSTX,Poseida Therapeutics_
PTA,Cohen & Steers Tax-Ad
PTIX,Protagenic Therapeuti
PTON,Peloton Interactive_ 
PTRA,Proterra Inc - Common
PTVE,Pactiv Evergreen Inc.
PTY,Pimco Corporate & Inc
PUK,Prudential Public Lim
PULM,Pulmatrix_ Inc. - Com
PVH,PVH Corp. Common Stoc
PWFL,PowerFleet_ Inc. - Co
PWP,Perella Weinberg Part
PXS,Pyxis Tankers Inc. - 
PYN,PIMCO New York Munici
PYPD,PolyPid Ltd. - Ordina
PYPL,PayPal Holdings_ Inc.
PYR,PyroGenesis Canada In
PZC,PIMCO California Muni
PZG,Paramount Gold Nevada
PZN,Pzena Investment Mana
QD,Qudian Inc. American 
QFIN,360 DigiTech_ Inc. - 
QIPT,Quipt Home Medical Co
QIWI,QIWI plc - American D
QLGN,Qualigen Therapeutics
QLI,Qilian International 
QMCO,Quantum Corporation -
QNRX,Quoin Pharmaceuticals
QRTEA,Qurate Retail_ Inc. -
QRTEB,Qurate Retail_ Inc. -
QRVO,Qorvo_ Inc. - Common 
QSI,Quantum-Si Incorporat
QTRX,Quanterix Corporation
QTT,Qutoutiao Inc. - Amer
QTWO,Q2 Holdings_ Inc. Com
QUBT,Quantum Computing Inc
QUIK,QuickLogic Corporatio
QUMU,Qumu Corporation - Co
QURE,uniQure N.V. - Ordina
QVCC,QVC_ Inc. 6.250% Seni
QVCD,QVC_ Inc. 6.375% Seni
RA,Brookfield Real Asset
RAAS,Cloopen Group Holding
RACB,Research Alliance Cor
RADI,Radius Global Infrast
RAIL,Freightcar America_ I
RAIN,Rain Therapeutics Inc
RAPT,RAPT Therapeutics_ In
RARE,Ultragenyx Pharmaceut
RAVE,Rave Restaurant Group
RBCN,Rubicon Technology_ I
RBOT,Vicarious Surgical In
RCAT,Red Cat Holdings_ Inc
RCEL,Avita Medical_ Inc. -
RCHGU,Recharge Acquisition 
RCII,Rent-A-Center Inc. - 
RCKT,Rocket Pharmaceutical
RCON,Recon Technology_ Ltd
RCOR,Renovacor_ Inc. Commo
RCRT,Recruiter.com Group_ 
RCS,PIMCO Strategic Incom
RDBX,Redbox Entertainment 
RDFN,Redfin Corporation - 
RDNT,RadNet_ Inc. - Common
RDW,Redwire Corporation C
REAL,The RealReal_ Inc. - 
REED,Reeds_ Inc. - Common 
REFR,Research Frontiers In
REGI,Renewable Energy Grou
REKR,Rekor Systems_ Inc. -
RENO,Renovare Environmenta
REPL,Replimune Group_ Inc.
RESN,Resonant Inc. - Commo
REVB,Revelation Bioscience
REVG,REV Group_ Inc. Commo
REVHU,Revolution Healthcare
REZI,Resideo Technologies_
RFL,Rafael Holdings_ Inc.
RFM,RiverNorth Flexible M
RFMZ,RiverNorth Flexible M
RGEN,Repligen Corporation 
RGLS,Regulus Therapeutics 
RGNX,REGENXBIO Inc. - Comm
RGS,Regis Corporation Com
RGT,Royce Global Value Tr
RH,RH Common Stock
RHE,Regional Health Prope
RIBT,RiceBran Technologies
RIDE,Lordstown Motors Corp
RIGL,Rigel Pharmaceuticals
RILYL,B. Riley Financial_ I
RILYM,B. Riley Financial_ I
RILYN,B. Riley Financial_ I
RILYO,B. Riley Financial_ I
RILYP,B. Riley Financial_ I
RILYT,B. Riley Financial_ I
RIOT,Riot Blockchain_ Inc 
RIV,RiverNorth Opportunit
RKDA,Arcadia Biosciences_ 
RKLY,Rockley Photonics Hol
RKT,Rocket Companies_ Inc
RLAY,Relay Therapeutics_ I
RLX,RLX Technology Inc. A
RMD,ResMed Inc. Common St
RMED,Ra Medical Systems_ I
RMI,RiverNorth Opportunis
RMM,RiverNorth Managed Du
RMNI,Rimini Street_ Inc. -
RMO,Romeo Power_ Inc. Cla
RMR,The RMR Group Inc. - 
RMT,Royce Micro-Cap Trust
RNG,RingCentral_ Inc. Cla
RNLX,Renalytix AI plc - Am
RNW,ReNew Energy Global p
RNWK,RealNetworks_ Inc. - 
ROAD,Construction Partners
ROCK,Gibraltar Industries_
ROCRU,Roth CH Acquisition I
ROIV,Roivant Sciences Ltd.
ROKU,Roku_ Inc. - Class A 
ROL,Rollins_ Inc. Common 
ROLL,RBC Bearings Incorpor
ROOT,Root_ Inc. - common s
ROP,Roper Technologies_ I
ROST,Ross Stores_ Inc. - C
ROVR,Rover Group_ Inc. - C
RPAY,Repay Holdings Corpor
RPTX,Repare Therapeutics I
RRGB,Red Robin Gourmet Bur
RSLS,ReShape Lifesciences_
RSSS,Research Solutions_ I
RSVR,Reservoir Media_ Inc.
RUBY,Rubius Therapeutics_ 
RUN,Sunrun Inc. - Common 
RVLV,Revolve Group_ Inc. C
RVMD,Revolution Medicines_
RVP,Retractable Technolog
RVPH,Reviva Pharmaceutical
RWLK,ReWalk Robotics Ltd. 
RXRX,Recursion Pharmaceuti
RXT,Rackspace Technology_
RYB,RYB Education_ Inc. A
RYTM,Rhythm Pharmaceutical
RZLT,Rezolute_ Inc. - Comm
SABS,SAB Biotherapeutics_ 
SAFE,Safehold Inc. Common 
SAM,Boston Beer Company_ 
SANA,Sana Biotechnology_ I
SANW,S&W Seed Company - Co
SAVA,Cassava Sciences_ Inc
SB,Safe Bulkers_ Inc Per
SBET,SharpLink Gaming Ltd.
SBI,Western Asset Interme
SBNYP,Signature Bank - Depo
SBTX,Silverback Therapeuti
SBUX,Starbucks Corporation
SCCC,Sachem Capital Corp. 
SCHN,Schnitzer Steel Indus
SCKT,Socket Mobile_ Inc. -
SCOAU,ScION Tech Growth I -
SCOBU,ScION Tech Growth II 
SCOR,comScore_ Inc. - Comm
SCPH,scPharmaceuticals Inc
SCPL,SciPlay Corporation -
SCPS,Scopus BioPharma Inc.
SCWX,SecureWorks Corp. - C
SDACU,Sustainable Developme
SDC,SmileDirectClub_ Inc.
SDGR,Schrodinger_ Inc. - C
SDPI,Superior Drilling Pro
SE,Sea Limited American 
SECO,Secoo Holding Limited
SEED,Origin Agritech Limit
SEEL,Seelos Therapeutics_ 
SEER,Seer_ Inc. - Class A 
SELB,Selecta Biosciences_ 
SEM,Select Medical Holdin
SEMR,SEMrush Holdings_ Inc
SENS,Senseonics Holdings_ 
SESN,Sesen Bio_ Inc. - Com
SFE,Safeguard Scientifics
SFET,Safe-T Group Ltd. - A
SFIX,Stitch Fix_ Inc. - Cl
SFT,Shift Technologies_ I
SGC,Superior Group of Com
SGEN,Seagen Inc.  - Common
SGFY,Signify Health_ Inc. 
SGLB,Sigma Labs_ Inc. - Co
SGMO,Sangamo Therapeutics_
SGMS,Scientific Games Corp
SGRP,SPAR Group_ Inc. - Co
SGTX,Sigilon Therapeutics_
SHACU,SCP & CO Healthcare A
SHAK,Shake Shack_ Inc. Cla
SHC,Sotera Health Company
SHCR,Sharecare_ Inc. - Cla
SHEN,Shenandoah Telecommun
SHIP,Seanergy Maritime Hol
SHLS,Shoals Technologies G
SHOP,Shopify Inc. Class A 
SIEB,Siebert Financial Cor
SIEN,Sientra_ Inc. - Commo
SIFY,Sify Technologies Lim
SILK,Silk Road Medical_ In
SINT,SiNtx Technologies_ I
SIOX,Sio Gene Therapies In
SISI,Shineco_ Inc. - Commo
SITC,SITE Centers Corp. 6.
SJIJ,South Jersey Industri
SKIL,Skillsoft Corp. Class
SKIN,The Beauty Health Com
SKLZ,Skillz Inc. Class A C
SKM,SK Telecom Co._ Ltd. 
SKYAU,Skydeck Acquisition C
SKYT,SkyWater Technology_ 
SKYW,SkyWest_ Inc. - Commo
SLAMU,Slam Corp. - Unit
SLDB,Solid Biosciences Inc
SLGC,SomaLogic_ Inc. - Cla
SLGG,Super League Gaming_ 
SLHG,Skylight Health Group
SLN,Silence Therapeutics 
SLNG,Stabilis Solutions_ I
SLNO,Soleno Therapeutics_ 
SLQT,SelectQuote_ Inc. Com
SLRX,Salarius Pharmaceutic
SLS,SELLAS Life Sciences 
SMAR,Smartsheet Inc. Class
SMED,Sharps Compliance Cor
SMFR,Sema4 Holdings Corp. 
SMIHU,Summit Healthcare Acq
SMLR,Semler Scientific_ In
SMMT,Summit Therapeutics I
SMSI,Smith Micro Software_
SMTI,Sanara MedTech Inc. -
SMTS,Sierra Metals Inc. Co
SMWB,Similarweb Ltd. Ordin
SNAP,Snap Inc. Class A Com
SNAX,Stryve Foods_ Inc. - 
SNCR,Synchronoss Technolog
SNCY,Sun Country Airlines 
SNDL,Sundial Growers Inc. 
SNES,SenesTech_ Inc. - Com
SNGX,Soligenix_ Inc. - Com
SNMP,Evolve Transition Inf
SNOA,Sonoma Pharmaceutical
SNSE,Sensei Biotherapeutic
SNT,Senstar Technologies 
SOFI,SoFi Technologies_ In
SOJD,Southern Company (The
SOJE,Southern Company (The
SOL,Renesola Ltd. America
SOLO,Electrameccanica Vehi
SOND,Sonder Holdings Inc. 
SONM,Sonim Technologies_ I
SONN,Sonnet BioTherapeutic
SONO,Sonos_ Inc. - Common 
SOR,Source Capital_ Inc. 
SOS,SOS Limited American 
SPCE,Virgin Galactic Holdi
SPE,Special Opportunities
SPGS,Simon Property Group 
SPI,SPI Energy Co._ Ltd. 
SPIR,Spire Global_ Inc. Cl
SPKBU,Silver Spike Acquisit
SPNE,SeaSpine Holdings Cor
SPOT,Spotify Technology S.
SPPI,Spectrum Pharmaceutic
SPRO,Spero Therapeutics_ I
SPT,Sprout Social_ Inc - 
SPWH,Sportsman's Warehouse
SPWR,SunPower Corporation 
SPXC,SPX Corporation Commo
SQ,Block_ Inc. Class A C
SQNS,Sequans Communication
SQZ,SQZ Biotechnologies C
SRCL,Stericycle_ Inc. - Co
SREA,DBA Sempra 5.750% Jun
SRG,Seritage Growth Prope
SRGA,Surgalign Holdings_ I
SRL,Scully Royalty Ltd.
SRNE,Sorrento Therapeutics
SRRK,Scholar Rock Holding 
SRSAU,Sarissa Capital Acqui
SSKN,Strata Skin Sciences_
SSNT,SilverSun Technologie
SSTI,ShotSpotter_ Inc. - C
SSTK,Shutterstock_ Inc. Co
SSU,SIGNA Sports United N
SSY,SunLink Health System
STAA,STAAR Surgical Compan
STAB,Statera Biopharma_ In
STAF,Staffing 360 Solution
STCN,Steel Connect_ Inc. -
STEM,Stem_ Inc. Class A Co
STEP,StepStone Group Inc. 
STIM,Neuronetics_ Inc. - C
STKL,SunOpta_ Inc. - Commo
STLD,Steel Dynamics_ Inc. 
STNE,StoneCo Ltd. - Class 
STNG,Scorpio Tankers Inc. 
STOK,Stoke Therapeutics_ I
STON,StoneMor Inc. Common 
STOR,STORE Capital Corpora
STRM,Streamline Health Sol
STRO,Sutro Biopharma_ Inc.
STRR,Star Equity Holdings_
STTK,Shattuck Labs_ Inc. -
STWD,STARWOOD PROPERTY TRU
STXS,Stereotaxis_ Inc. Com
SUMO,Sumo Logic_ Inc. - Co
SUNL,Sunlight Financial Ho
SUNS,SLR Senior Investment
SUNW,Sunworks_ Inc. - Comm
SUPV,Grupo Supervielle S.A
SURF,Surface Oncology_ Inc
SVC,Service Properties Tr
SVM,Silvercorp Metals Inc
SVVC,Firsthand Technology 
SWAV,ShockWave Medical_ In
SWBI,Smith & Wesson Brands
SWI,SolarWinds Corporatio
SWIR,Sierra Wireless_ Inc.
SWKS,Skyworks Solutions_ I
SWN,Southwestern Energy C
SWTX,SpringWorks Therapeut
SXTC,China SXT Pharmaceuti
SY,So-Young Internationa
SYBX,Synlogic_ Inc. - Comm
SYF,Synchrony Financial D
SYN,Synthetic Biologics_ 
SYPR,Sypris Solutions_ Inc
SYRS,Syros Pharmaceuticals
SYTA,Siyata Mobile_ Inc. -
SZC,Cushing NextGen Infra
TACT,TransAct Technologies
TAIT,Taitron Components In
TAL,TAL Education Group A
TALK,Talkspace_ Inc. - Com
TALS,Talaris Therapeutics_
TANH,Tantech Holdings Ltd.
TAOP,Taoping Inc. - Ordina
TARA,Protara Therapeutics_
TARO,Taro Pharmaceutical I
TARS,Tarsus Pharmaceutical
TASK,TaskUs_ Inc. - Class 
TAST,Carrols Restaurant Gr
TBB,AT&T Inc. 5.350% Glob
TBC,AT&T Inc. 5.625% Glob
TBKCP,Triumph Bancorp_ Inc.
TBLT,ToughBuilt Industries
TCMD,Tactile Systems Techn
TCON,TRACON Pharmaceutical
TCPC,BlackRock TCP Capital
TCRR,TCR2 Therapeutics Inc
TCVA,TCV Acquisition Corp.
TDC,Teradata Corporation 
TDOC,Teladoc Health_ Inc. 
TDUP,ThredUp Inc. - Class 
TDY,Teledyne Technologies
TECH,Bio-Techne Corp - Com
TEI,Templeton Emerging Ma
TELA,TELA Bio_ Inc. - Comm
TELL,Tellurian Inc. Common
TENX,Tenax Therapeutics_ I
TEO,Telecom Argentina SA
TERN,Terns Pharmaceuticals
TEX,Terex Corporation Com
TFSL,TFS Financial Corpora
TGS,Transportadora de Gas
TGT,Target Corporation Co
TGTX,TG Therapeutics_ Inc.
TH,Target Hospitality Co
THMO,ThermoGenesis Holding
THO,Thor Industries_ Inc.
THW,Tekla World Healthcar
TIG,Trean Insurance Group
TIGO,Millicom Internationa
TIL,Instil Bio_ Inc. - Co
TIRX,TIAN RUIXIANG Holding
TISI,Team_ Inc. Common Sto
TIXT,TELUS International (
TKAT,Takung Art Co._ Ltd. 
TKC,Turkcell Iletisim Hiz
TLIS,Talis Biomedical Corp
TLMD,SOC Telemed_ Inc. - C
TLRY,Tilray Brands_ Inc. -
TLS,Telos Corporation - C
TLSA,Tiziana Life Sciences
TMBR,Timber Pharmaceutical
TMDI,Titan Medical Inc. - 
TMDX,TransMedics Group_ In
TME,Tencent Music Enterta
TMKRU,Tastemaker Acquisitio
TMPMU,Turmeric Acquisition 
TMQ,Trilogy Metals Inc. C
TMUS,T-Mobile US_ Inc. - C
TNGX,Tango Therapeutics_ I
TNK,Teekay Tankers Ltd.
TNXP,Tonix Pharmaceuticals
TOMZ,TOMI Environmental So
TOPS,TOP Ships Inc. - Comm
TPB,Turning Point Brands_
TPC,Tutor Perini Corporat
TPHS,Trinity Place Holding
TPIC,TPI Composites_ Inc. 
TPL,Texas Pacific Land Co
TPST,Tempest Therapeutics_
TREB,Trebia Acquisition Co
TRIB,Trinity Biotech plc -
TRIT,Triterras_ Inc. - Cla
TRKA,Troika Media Group_ I
TRMB,Trimble Inc. - Common
TRMR,Tremor International 
TROW,T. Rowe Price Group_ 
TRU,TransUnion Common Sto
TRVI,Trevi Therapeutics_ I
TRVN,Trevena_ Inc. - Commo
TSAT,Telesat Corporation -
TSHA,Taysha Gene Therapies
TSI,TCW Strategic Income 
TSIB,Tishman Speyer Innova
TSIBU,Tishman Speyer Innova
TSP,TuSimple Holdings Inc
TSQ,Townsquare Media_ Inc
TTC,Toro Company (The) Co
TTCF,Tattooed Chef_ Inc. -
TTNP,Titan Pharmaceuticals
TTOO,T2 Biosystems_ Inc. -
TTSH,Tile Shop Holdings_ I
TUEM,Tuesday Morning Corp.
TUSK,Mammoth Energy Servic
TVC,Tennessee Valley Auth
TVE,Tennessee Valley Auth
TWIN,Twin Disc_ Incorporat
TWLO,Twilio Inc. Class A C
TWLVU,Twelve Seas Investmen
TWO,Two Harbors Investmen
TWOA,two Class A Ordinary 
TWOU,2U_ Inc. - Common Sto
TWST,Twist Bioscience Corp
TWTR,Twitter_ Inc. Common 
TXG,10x Genomics_ Inc. - 
TXMD,TherapeuticsMD_ Inc. 
TXN,Texas Instruments Inc
TY,Tri Continental Corpo
TYME,Tyme Technologies_ In
TZOO,Travelzoo - Common St
UA,Under Armour_ Inc. Cl
UAMY,United States Antimon
UAVS,AgEagle Aerial System
UBX,Unity Biotechnology_ 
UFAB,Unique Fabricating_ I
UGRO,urban-gro_ Inc. - Com
ULCC,Frontier Group Holdin
ULH,Universal Logistics H
UNF,Unifirst Corporation 
UONE,Urban One_ Inc.  - Cl
UP,Wheels Up Experience 
UPC,Universe Pharmaceutic
UPH,UpHealth_ Inc. Common
UPST,Upstart Holdings_ Inc
UPWK,Upwork Inc. - Common 
URG,Ur Energy Inc Common 
URGN,UroGen Pharma Ltd. - 
USA,Liberty All-Star Equi
USAS,Americas Gold and Sil
USAU,U.S. Gold Corp. - Com
USEG,U.S. Energy Corp. - C
USIO,Usio_ Inc. - Common S
USX,U.S. Xpress Enterpris
UTF,Cohen & Steers Infras
UTME,UTime Limited - Ordin
UUU,Universal Security In
UWMC,UWM Holdings Corporat
UXIN,Uxin Limited - Americ
VACC,Vaccitech plc - Ameri
VAPO,Vapotherm_ Inc. Commo
VBF,Invesco Bond Fund Com
VBIV,VBI Vaccines_ Inc. - 
VBLT,Vascular Biogenics Lt
VCEL,Vericel Corporation -
VCF,Delaware Investments 
VCIF,Vertical Capital Inco
VCNX,Vaccinex_ Inc. - Comm
VCV,Invesco California Va
VCYT,Veracyte_ Inc. - Comm
VEEV,Veeva Systems Inc. Cl
VELOU,Velocity Acquisition 
VEON,VEON Ltd. - American 
VERB,Verb Technology Compa
VERU,Veru Inc. - Common St
VERV,Verve Therapeutics_ I
VERX,Vertex_ Inc. - Class 
VERY,Vericity_ Inc. - Comm
VEV,Vicinity Motor Corp. 
VFC,V.F. Corporation Comm
VFF,Village Farms Interna
VFL,Delaware Investments 
VGI,Virtus Global Multi-S
VGM,Invesco Trust for Inv
VHC,VirnetX Holding Corp 
VIEW,View_ Inc. - Class A 
VINC,Vincerx Pharma_ Inc. 
VINO,Gaucho Group Holdings
VIOT,Viomi Technology Co._
VIR,Vir Biotechnology_ In
VIRX,Viracta Therapeutics_
VISL,Vislink Technologies_
VIVE,Viveve Medical_ Inc. 
VJET,voxeljet AG - America
VKI,Invesco Advantage Mun
VKQ,Invesco Municipal Tru
VKTX,Viking Therapeutics_ 
VLD,Velo3D_ Inc. Common S
VLDR,Velodyne Lidar_ Inc. 
VLT,Invesco High Income T
VLTA,Volta_ Inc. Class A C
VMAR,Vision Marine Technol
VMD,Viemed Healthcare_ In
VMEO,Vimeo_ Inc. - Common 
VMO,Invesco Municipal Opp
VNDA,Vanda Pharmaceuticals
VNET,VNET Group_ Inc. - Am
VNT,Vontier Corporation C
VOR,Vor Biopharma Inc. - 
VORB,Virgin Orbit Holdings
VPG,Vishay Precision Grou
VQS,VIQ Solutions Inc. - 
VRA,Vera Bradley_ Inc. - 
VRAY,ViewRay_ Inc. - Commo
VRCA,Verrica Pharmaceutica
VRM,Vroom_ Inc. - Common 
VRME,VerifyMe_ Inc. - Comm
VRNS,Varonis Systems_ Inc.
VRPX,Virpax Pharmaceutical
VRT,Vertiv Holdings_ LLC 
VRTS,Virtus Investment Par
VSTM,Verastem_ Inc. - Comm
VTGN,VistaGen Therapeutics
VTIQU,VectoIQ Acquisition C
VTN,Invesco Trust for Inv
VTSI,VirTra_ Inc. - Common
VTVT,vTv Therapeutics Inc.
VUZI,Vuzix Corporation  - 
VVI,Viad Corp Common Stoc
VVNT,Vivint Smart Home_ In
VVPR,VivoPower Internation
VWTR,Vidler Water Resource
VXRT,Vaxart_ Inc. - Common
VYNE,VYNE Therapeutics Inc
VYNT,Vyant Bio_ Inc. - Com
VZIO,VIZIO Holding Corp. C
W,Wayfair Inc. Class A 
WAFU,Wah Fu Education Grou
WATT,Energous Corporation 
WDH,Waterdrop Inc. Americ
WEA,Western Asset Bond Fu
WEI,Weidai Ltd. American 
WEJO,Wejo Group Limited - 
WHLM,Wilhelmina Internatio
WHLR,Wheeler Real Estate I
WHLRD,Wheeler Real Estate I
WIA,Western Asset Inflati
WILC,G. Willi-Food Interna
WING,Wingstop Inc. - Commo
WINT,Windtree Therapeutics
WISA,Summit Wireless Techn
WISH,ContextLogic Inc. - C
WIW,Western Asset Inflati
WIX,Wix.com Ltd. - Ordina
WKEY,WISeKey International
WKHS,Workhorse Group_ Inc.
WKME,WalkMe Ltd. - Ordinar
WLFC,Willis Lease Finance 
WMC,Western Asset Mortgag
WNW,Meiwu Technology Comp
WOOF,Petco Health and Well
WORX,SCWorx Corp. - Common
WPM,Wheaton Precious Meta
WPRT,Westport Fuel Systems
WRAP,Wrap Technologies_ In
WTER,The Alkaline Water Co
WTFCP,Wintrust Financial Co
WTRH,Waitr Holdings Inc. -
WVE,Wave Life Sciences Lt
WVVI,Willamette Valley Vin
WW,WW International_ Inc
WWR,Westwater Resources_ 
WWW,Wolverine World Wide_
WYNN,Wynn Resorts_ Limited
WYY,WidePoint Corporation
X,United States Steel C
XBIO,Xenetic Biosciences_ 
XBIT,XBiotech Inc. - Commo
XCUR,Exicure_ Inc. - Commo
XELA,Exela Technologies_ I
XFOR,X4 Pharmaceuticals_ I
XGN,Exagen Inc. - Common 
XL,XL Fleet Corp. Class 
XM,Qualtrics Internation
XNET,Xunlei Limited - Amer
XOMA,XOMA Corporation - Co
XOS,Xos_ Inc. - Common St
XPEL,XPEL_ Inc. - Common S
XPER,Xperi Holding Corpora
XPL,Solitario Zinc Corp. 
XPO,XPO Logistics_ Inc.
XTLB,XTL Biopharmaceutical
XYF,X Financial American 
XYL,Xylem Inc. Common Sto
YELP,Yelp Inc. Common Stoc
YETI,YETI Holdings_ Inc. C
YEXT,Yext_ Inc. Common Sto
YGMZ,MingZhu Logistics Hol
YI,111_ Inc. - American 
YMAB,Y-mAbs Therapeutics_ 
YMTX,Yumanity Therapeutics
YNDX,Yandex N.V. - Class A
YORW,The York Water Compan
YQ,17 Education & Techno
YRD,Yiren Digital Ltd. Am
YSAC,Yellowstone Acquisiti
YSG,Yatsen Holding Limite
YTEN,Yield10 Bioscience_ I
YUMC,Yum China Holdings_ I
YVR,Liquid Media Group Lt
Z,Zillow Group_ Inc. - 
ZD,Ziff Davis_ Inc. - Co
ZDGE,Zedge_ Inc. Class B C
ZEAL,Zealand Pharma A_S - 
ZEV,Lightning eMotors_ In
ZG,Zillow Group_ Inc. - 
ZH,Zhihu Inc. American D
ZIONL,Zions Bancorporation 
ZIONP,Zions Bancorporation 
ZIOP,ZIOPHARM Oncology Inc
ZIP,ZipRecruiter_ Inc. Cl
ZLAB,Zai Lab Limited - Ame
ZM,Zoom Video Communicat
ZOM,Zomedica Corp. Common
ZSAN,Zosano Pharma Corpora
ZWS,Zurn Water Solutions 
ZY,Zymergen Inc. - Commo
ZYME,Zymeworks Inc. Common
ZYNE,Zynerba Pharmaceutica
ZYXI,Zynex_ Inc. - Common 
